num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
7621	8580.439047	92.683948	11.521651	2.803936	32.385723
7623	8582.499694	92.923666	11.050546	2.806582	32.855893
7625	8584.559777	92.313397	11.385370	2.807583	32.376123
7627	8586.619905	92.167057	11.771886	2.808907	32.580624
7629	8588.680320	91.668122	11.970048	2.810065	33.604031
7631	8590.740543	92.481949	11.048360	2.810316	31.737084
7633	8592.800960	91.906744	11.368455	2.812808	32.479261
7635	8594.861399	91.266664	12.310115	2.812787	32.761757
7637	8596.922158	91.285181	12.147428	2.814171	32.396850
7639	8598.982763	91.249235	12.063444	2.817481	31.920923
7641	8601.043690	91.437513	11.675031	2.818859	32.093310
7643	8603.104361	91.601637	11.368179	2.818632	31.912289
7645	8605.164768	90.604772	12.417934	2.822900	32.394416
7647	8607.225161	90.722106	12.090213	2.821017	32.405221
7649	8609.285250	90.882162	11.706645	2.824849	32.141478
7651	8611.345501	90.887051	11.478158	2.824348	32.608526
7653	8613.405473	90.383127	11.998341	2.828647	32.136961
7655	8615.465401	90.245638	11.979440	2.830018	31.891980
7657	8617.525796	90.358276	11.769256	2.830146	31.085739
7659	8619.585995	90.072226	12.392061	2.832389	31.210691
7661	8621.646249	90.342643	11.658999	2.833882	30.843617
7663	8623.706869	89.438996	12.616706	2.834865	30.183102
7665	8625.767238	89.783484	11.845984	2.836011	30.957900
7667	8627.827280	89.484036	12.088543	2.840338	30.007733
7669	8629.887927	90.330449	10.966458	2.838429	32.089035
7671	8631.948127	89.411248	11.855180	2.842756	31.460421
7673	8634.007904	89.619959	11.507210	2.840732	30.740154
7675	8636.067704	90.200981	10.659671	2.841566	30.436857
7677	8638.127135	90.250158	10.543519	2.840450	31.562734
7679	8640.187180	89.827655	10.783923	2.841143	30.223143
7681	8642.246755	89.714681	11.120998	2.845647	30.610804
7683	8644.306633	90.019824	10.693817	2.844465	30.822529
7685	8646.366690	89.388085	10.936007	2.847615	30.241619
7687	8648.426521	89.602381	10.866235	2.848522	29.756512
7689	8650.487019	89.105392	11.108938	2.849241	30.471545
7691	8652.547159	88.940898	11.228969	2.853869	30.542486
7693	8654.607376	88.855337	10.997600	2.853121	30.117889
7695	8656.667701	88.874359	10.928197	2.855303	29.565638
7697	8658.727730	89.081680	10.792580	2.855707	29.776487
7699	8660.787986	88.261656	11.263911	2.859850	29.825449
7701	8662.848443	88.397058	10.985470	2.858181	29.859292
7703	8664.908634	88.839586	10.658416	2.858156	29.521201
7705	8666.969457	88.015660	11.192371	2.859747	28.884148
7707	8669.030289	87.916159	11.320404	2.863440	28.996349
7709	8671.090580	87.555188	11.617612	2.868236	29.522382
7711	8673.151358	87.189447	11.802669	2.869510	28.905950
7713	8675.212017	88.040993	11.051364	2.867565	29.006141
7715	8677.272079	87.573945	11.278900	2.869440	28.577254
7717	8679.332359	87.246827	11.442224	2.871013	28.099739
7719	8681.391924	87.037884	11.647341	2.876563	28.777432
7721	8683.452050	86.753377	11.862093	2.877370	29.055818
7723	8685.512373	86.899219	11.492115	2.877454	28.543768
7725	8687.572439	85.404247	13.173124	2.882036	29.336977
7727	8689.632587	86.853244	11.375004	2.878810	27.848330
7729	8691.692795	86.994590	11.291785	2.881832	28.299685
7731	8693.753232	87.011630	11.124118	2.880154	27.881933
7733	8695.813452	86.617412	11.367264	2.883305	28.227777
7735	8697.873569	86.306763	11.519699	2.884268	27.647135
7737	8699.933937	86.129823	11.653933	2.887688	28.484834
7739	8701.993332	85.715631	11.743878	2.890785	28.082806
7741	8704.053179	85.805019	11.574092	2.889397	27.609231
7743	8706.113019	86.562616	11.139651	2.888585	27.365140
7745	8708.172380	86.189214	11.280779	2.890089	27.254718
7747	8710.232040	85.814878	11.333735	2.892955	27.488468
7749	8712.291794	85.622304	11.525385	2.893612	28.020482
7751	8714.352047	85.774005	11.349704	2.894257	27.366441
7753	8716.411791	85.616653	11.354760	2.895708	27.547756
7755	8718.471512	85.681450	11.390743	2.897169	26.519655
7757	8720.531727	85.813949	11.314261	2.898486	26.601473
7759	8722.591621	85.092643	11.545056	2.902088	27.854073
7761	8724.651928	85.028857	11.435845	2.903127	27.168588
7763	8726.711917	85.069825	11.423715	2.905673	26.032610
7765	8728.772103	85.217991	11.267001	2.904916	26.508462
7767	8730.832800	84.606972	11.435961	2.906777	26.544311
7769	8732.892876	84.825366	11.558810	2.908081	25.877585
7771	8734.953320	84.268466	11.616658	2.912061	26.326795
7773	8737.013738	84.398143	11.566870	2.912941	26.788952
7775	8739.074496	84.167426	11.653398	2.913331	26.278479
7777	8741.134808	83.817337	11.863468	2.915654	26.583184
7779	8743.195259	83.711681	12.077810	2.920144	25.914377
7781	8745.255111	83.773144	11.743932	2.920038	26.522034
7783	8747.315604	83.539896	11.853032	2.920671	26.425265
7785	8749.375653	83.617691	11.810332	2.923166	25.987605
7787	8751.435402	83.325469	11.883594	2.925656	25.389238
7789	8753.495676	83.615964	11.736269	2.925328	25.610256
7791	8755.555783	83.580575	11.724050	2.927176	25.635059
7793	8757.615661	83.052055	11.857941	2.928843	24.635783
7795	8759.675807	82.953986	11.962702	2.930207	25.297591
7797	8761.735783	83.226289	11.767104	2.931332	24.861935
7799	8763.795790	82.856721	12.019865	2.933891	24.414999
7801	8765.855756	82.754702	11.956308	2.934900	25.237448
7803	8767.915550	82.908737	11.781057	2.936385	24.947130
7805	8769.975547	82.499884	11.919805	2.937090	25.421909
7807	8772.035266	82.090267	12.043776	2.940072	25.136878
7809	8774.094730	82.126950	12.158496	2.942889	24.722552
7811	8776.154418	82.643715	11.791240	2.941243	24.598534
7813	8778.213694	82.465614	11.779796	2.941701	24.851926
7815	8780.273828	82.275386	11.844694	2.944309	25.270045
7817	8782.333540	82.041924	11.965035	2.945332	23.970086
7819	8784.393501	81.809831	12.133458	2.948848	24.193682
7821	8786.453288	82.507266	11.710928	2.947258	23.885633
7823	8788.512908	81.665275	11.984329	2.949014	24.260598
7825	8790.573237	81.403822	12.032281	2.951945	24.216279
7827	8792.633740	81.817309	11.942349	2.953532	24.013199
7829	8794.693585	81.258045	12.001341	2.955356	23.876982
7831	8796.754161	81.010452	12.009626	2.956695	24.531092
7833	8798.814210	80.896604	12.116612	2.959247	23.846422
7835	8800.874340	81.061842	12.068960	2.960835	23.190928
7837	8802.934853	81.006714	12.085727	2.963035	23.611772
7839	8804.995012	80.776223	12.194232	2.964263	23.532530
7841	8807.055783	80.338398	12.292065	2.966110	23.597144
7843	8809.116266	80.466329	12.271136	2.967144	23.992282
7845	8811.176185	80.295646	12.377268	2.968530	23.435852
7847	8813.236569	80.158732	12.408311	2.972324	23.121876
7849	8815.296294	79.985691	12.379327	2.972405	23.244462
7851	8817.356574	79.751993	12.542561	2.975382	22.490397
7853	8819.416672	79.854337	12.358709	2.976891	22.762976
7855	8821.476650	79.912037	12.278284	2.977428	23.041793
7857	8823.536418	79.611924	12.490553	2.979311	22.986935
7859	8825.596330	79.593664	12.488809	2.981478	22.190471
7861	8827.656655	79.624266	12.362794	2.982402	22.714161
7863	8829.716574	79.437068	12.446107	2.984194	23.330691
7865	8831.776282	79.670322	12.281019	2.984179	22.895647
7867	8833.836293	79.301057	12.421313	2.986361	22.518761
7869	8835.895701	79.315123	12.419769	2.988158	23.569752
7871	8837.955688	78.747243	12.500836	2.989766	22.584931
7873	8840.014919	78.804760	12.455835	2.991277	23.647206
7875	8842.074399	78.945266	12.366662	2.992998	22.371482
7877	8844.134107	78.461092	12.570749	2.996035	22.193082
7879	8846.193793	78.395109	12.579426	2.995329	21.526609
7881	8848.253732	78.536974	12.454363	2.996963	22.194550
7883	8850.313191	78.446339	12.466898	2.996878	22.223306
7885	8852.372757	78.371343	12.465797	2.999308	22.051320
7887	8854.432882	78.152157	12.511396	3.001808	22.485592
7889	8856.492563	78.246248	12.506341	3.003535	21.828884
7891	8858.553038	77.771097	12.610539	3.004275	21.041642
7893	8860.612712	77.951766	12.573362	3.006347	22.285133
7895	8862.672911	77.731932	12.508237	3.008136	22.952834
7897	8864.732929	77.372465	12.728485	3.010469	21.718195
7899	8866.793204	77.514710	12.555026	3.012616	21.666218
7901	8868.853261	77.162718	12.699144	3.013012	21.473818
7903	8870.914002	77.208580	12.672263	3.015461	22.694349
7905	8872.974205	77.091218	12.690847	3.017514	22.242734
7907	8875.034431	77.035058	12.715678	3.016902	20.950304
7909	8877.094184	76.745688	12.935769	3.021739	20.797462
7911	8879.154623	77.075056	12.709699	3.020807	20.676259
7913	8881.214635	76.483150	12.904844	3.023770	21.162786
7915	8883.274700	76.419627	12.875453	3.027148	20.367558
7917	8885.334757	76.484465	12.830645	3.026831	21.145478
7919	8887.394097	76.230185	12.907634	3.030339	20.510254
7921	8889.454103	75.964944	13.034815	3.030311	20.163400
7923	8891.514120	76.108843	12.939419	3.033079	20.565002
7925	8893.573982	76.075288	12.940434	3.034004	20.086934
7927	8895.633692	75.837804	12.967905	3.035050	20.404697
7929	8897.693315	75.690046	13.036121	3.037466	20.534524
7931	8899.753532	75.714579	12.960586	3.038565	20.679104
7933	8901.813064	75.546220	12.920138	3.038796	20.221841
7935	8903.872418	75.622026	12.860657	3.040882	20.352961
7937	8905.932033	75.109358	12.976926	3.043164	20.606551
7939	8907.991209	75.412252	12.943228	3.043844	19.724153
7941	8910.050873	75.425362	12.933123	3.045312	20.356740
7943	8912.110061	75.345754	12.908097	3.045922	19.728838
7945	8914.170373	74.816076	13.017052	3.048744	20.590907
7947	8916.229709	74.936005	13.012672	3.050799	19.928726
7949	8918.289317	74.570492	13.135501	3.052309	19.703631
7951	8920.349149	74.690198	13.059607	3.053300	19.937456
7953	8922.409185	74.364729	13.114370	3.056397	19.748377
7955	8924.469039	74.655780	13.083777	3.057030	20.014950
7957	8926.528743	74.663911	13.066997	3.058568	19.976423
7959	8928.588692	74.074819	13.211576	3.062410	19.649150
7961	8930.649176	74.295551	13.111829	3.061610	18.945803
7963	8932.709062	74.144951	13.094309	3.062212	19.632990
7965	8934.769567	73.733981	13.247460	3.065176	19.211561
7967	8936.829421	73.639693	13.254648	3.068149	19.329544
7969	8938.889695	73.611547	13.301329	3.069179	19.080076
7971	8940.950269	73.632169	13.329603	3.071350	19.273211
7973	8943.010080	73.713724	13.275386	3.072383	19.158521
7975	8945.070289	73.129838	13.424399	3.074364	19.219776
7977	8947.130254	73.110392	13.383645	3.076567	19.148192
7979	8949.189786	72.704235	13.530763	3.079066	18.497349
7981	8951.250030	72.949345	13.471610	3.080257	18.834310
7983	8953.310378	72.886449	13.486464	3.082436	19.031782
7985	8955.369906	72.730477	13.473937	3.083486	18.985041
7987	8957.429877	72.497601	13.502360	3.084952	18.771198
7989	8959.489619	72.736135	13.417276	3.086334	19.116237
7991	8961.549285	72.459270	13.480997	3.089493	18.456314
7993	8963.609237	72.400339	13.445128	3.090909	18.323469
7995	8965.668671	72.099446	13.543539	3.092265	17.695836
7997	8967.728764	72.089448	13.521268	3.094789	18.361816
7999	8969.788060	71.790784	13.668585	3.094915	18.303600
8001	8971.847200	71.922747	13.499787	3.095893	18.141855
8003	8973.906954	71.856708	13.547819	3.098131	18.028713
8005	8975.966240	71.809514	13.502795	3.100358	18.522392
8007	8978.026180	71.882401	13.487763	3.100288	17.772319
8009	8980.085430	71.473623	13.625910	3.102187	18.093359
8011	8982.145117	71.800451	13.482180	3.103938	17.565392
8013	8984.204971	71.209491	13.633755	3.106350	17.806651
8015	8986.263905	71.394716	13.624324	3.107616	17.675892
8017	8988.324436	71.211935	13.599261	3.109383	17.263351
8019	8990.384587	71.108289	13.630430	3.112949	17.446239
8021	8992.444342	70.843561	13.688074	3.113213	18.012603
8023	8994.504262	71.003508	13.662542	3.114780	17.443273
8025	8996.564221	70.633865	13.742284	3.116416	17.885827
8027	8998.624057	70.785045	13.683427	3.117746	17.874104
8029	9000.684293	70.514074	13.780557	3.121013	17.608554
8031	9002.744401	70.106079	13.803481	3.123041	16.601660
8033	9004.805060	70.309802	13.806111	3.124883	17.367037
8035	9006.865389	70.005167	13.851363	3.126600	17.108542
8037	9008.925292	69.748436	13.894597	3.127965	16.942544
8039	9010.985624	69.989606	13.860146	3.129222	17.082525
8041	9013.045303	69.918658	13.909245	3.131013	17.312039
8043	9015.105462	69.778725	13.920330	3.132451	17.077570
8045	9017.165046	69.768881	13.879889	3.134876	17.303850
8047	9019.224971	69.252726	13.979618	3.137481	17.119444
8049	9021.284780	69.418421	14.013386	3.139716	16.707269
8051	9023.344819	69.223416	13.984189	3.140973	16.844314
8053	9025.404285	69.415461	13.955052	3.142288	16.725993
8055	9027.464017	69.204747	13.993708	3.143792	16.702955
8057	9029.523739	68.968992	14.005185	3.145160	17.113215
8059	9031.583631	68.806692	14.031151	3.147565	16.700523
