crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	62.270855	7296	0.000000
281474976710655.000000	55.418468	7297	0.000000
281474976710655.000000	46.243462	7298	0.000000
281474976710655.000000	42.759739	7299	0.000000
281474976710655.000000	53.799763	7300	0.000000
281474976710655.000000	46.100910	7301	0.000000
281474976710655.000000	37.738338	7302	0.000000
281474976710655.000000	60.445869	7303	0.000000
281474976710655.000000	57.283916	7304	0.000000
281474976710655.000000	87.067245	7305	0.000000
281474976710655.000000	36.735981	7306	0.000000
281474976710655.000000	84.946350	7307	0.000000
281474976710655.000000	55.040730	7308	0.000000
281474976710655.000000	45.164268	7309	0.000000
281474976710655.000000	53.291618	7310	0.000000
281474976710655.000000	54.206276	7311	0.000000
281474976710655.000000	36.867695	7312	0.000000
281474976710655.000000	52.819035	7313	0.000000
281474976710655.000000	53.802750	7314	0.000000
281474976710655.000000	54.614571	7315	0.000000
281474976710655.000000	72.172371	7316	0.000000
281474976710655.000000	73.370079	7317	0.000000
281474976710655.000000	54.908836	7318	0.000000
281474976710655.000000	53.018921	7319	0.000000
281474976710655.000000	52.888084	7320	0.000000
281474976710655.000000	53.716789	7321	0.000000
281474976710655.000000	53.724743	7322	0.000000
281474976710655.000000	71.755318	7323	0.000000
281474976710655.000000	58.494587	7324	0.000000
281474976710655.000000	52.914223	7325	0.000000
281474976710655.000000	51.852085	7326	0.000000
281474976710655.000000	44.231453	7327	0.000000
281474976710655.000000	58.651100	7328	0.000000
281474976710655.000000	70.808296	7329	0.000000
281474976710655.000000	52.024536	7330	0.000000
281474976710655.000000	59.484726	7331	0.000000
281474976710655.000000	58.185593	7332	0.000000
281474976710655.000000	56.168495	7333	0.000000
281474976710655.000000	52.674488	7334	0.000000
281474976710655.000000	40.397640	7335	0.000000
281474976710655.000000	50.480873	7336	0.000000
281474976710655.000000	58.652790	7337	0.000000
281474976710655.000000	40.198879	7338	0.000000
281474976710655.000000	51.350166	7339	0.000000
281474976710655.000000	51.264210	7340	0.000000
281474976710655.000000	51.895260	7341	0.000000
281474976710655.000000	51.511280	7342	0.000000
281474976710655.000000	51.693501	7343	0.000000
281474976710655.000000	50.188580	7344	0.000000
281474976710655.000000	42.808689	7345	0.000000
281474976710655.000000	38.948395	7346	0.000000
281474976710655.000000	52.202400	7347	0.000000
281474976710655.000000	50.856602	7348	0.000000
281474976710655.000000	41.996887	7349	0.000000
281474976710655.000000	38.462688	7350	0.000000
281474976710655.000000	43.107754	7351	0.000000
281474976710655.000000	51.480530	7352	0.000000
281474976710655.000000	51.118473	7353	0.000000
281474976710655.000000	38.444798	7354	0.000000
281474976710655.000000	34.159214	7355	0.000000
281474976710655.000000	49.811291	7356	0.000000
281474976710655.000000	49.499668	7357	0.000000
281474976710655.000000	69.145485	7358	0.000000
281474976710655.000000	38.016651	7359	0.000000
281474976710655.000000	55.300026	7360	0.000000
281474976710655.000000	68.824799	7361	0.000000
281474976710655.000000	34.119579	7362	0.000000
281474976710655.000000	55.985775	7363	0.000000
281474976710655.000000	49.896664	7364	0.000000
281474976710655.000000	54.607613	7365	0.000000
281474976710655.000000	47.899384	7366	0.000000
281474976710655.000000	41.970837	7367	0.000000
281474976710655.000000	67.744934	7368	0.000000
281474976710655.000000	46.999115	7369	0.000000
281474976710655.000000	48.785164	7370	0.000000
281474976710655.000000	50.021450	7371	0.000000
281474976710655.000000	48.747494	7372	0.000000
281474976710655.000000	44.879486	7373	0.000000
281474976710655.000000	51.012108	7374	0.000000
281474976710655.000000	40.883453	7375	0.000000
281474976710655.000000	37.379833	7376	0.000000
281474976710655.000000	48.709282	7377	0.000000
281474976710655.000000	77.032219	7378	0.000000
281474976710655.000000	48.307499	7379	0.000000
281474976710655.000000	76.040077	7380	0.000000
281474976710655.000000	41.312267	7381	0.000000
281474976710655.000000	46.275063	7382	0.000000
281474976710655.000000	47.848373	7383	0.000000
281474976710655.000000	45.751049	7384	0.000000
281474976710655.000000	52.815002	7385	0.000000
281474976710655.000000	45.003941	7386	0.000000
281474976710655.000000	49.196682	7387	0.000000
281474976710655.000000	32.755894	7388	0.000000
281474976710655.000000	36.889507	7389	0.000000
281474976710655.000000	53.697140	7390	0.000000
281474976710655.000000	45.153801	7391	0.000000
281474976710655.000000	47.444202	7392	0.000000
281474976710655.000000	48.479176	7393	0.000000
281474976710655.000000	48.203434	7394	0.000000
281474976710655.000000	63.300926	7395	0.000000
281474976710655.000000	46.841515	7396	0.000000
281474976710655.000000	40.454502	7397	0.000000
281474976710655.000000	36.474209	7398	0.000000
281474976710655.000000	47.645073	7399	0.000000
281474976710655.000000	47.381702	7400	0.000000
281474976710655.000000	42.826836	7401	0.000000
281474976710655.000000	48.792858	7402	0.000000
281474976710655.000000	46.463791	7403	0.000000
281474976710655.000000	37.365288	7404	0.000000
281474976710655.000000	49.077911	7405	0.000000
281474976710655.000000	38.863873	7406	0.000000
281474976710655.000000	47.772797	7407	0.000000
281474976710655.000000	46.084682	7408	0.000000
281474976710655.000000	46.092491	7409	0.000000
281474976710655.000000	47.368431	7410	0.000000
281474976710655.000000	44.785896	7411	0.000000
281474976710655.000000	61.987118	7412	0.000000
281474976710655.000000	50.286194	7413	0.000000
281474976710655.000000	50.879421	7414	0.000000
281474976710655.000000	39.230198	7415	0.000000
281474976710655.000000	49.189362	7416	0.000000
281474976710655.000000	46.054287	7417	0.000000
281474976710655.000000	44.460567	7418	0.000000
281474976710655.000000	39.863110	7419	0.000000
281474976710655.000000	38.865032	7420	0.000000
281474976710655.000000	46.316406	7421	0.000000
281474976710655.000000	38.294205	7422	0.000000
281474976710655.000000	43.652382	7423	0.000000
281474976710655.000000	42.962196	7424	0.000000
281474976710655.000000	47.898754	7425	0.000000
281474976710655.000000	45.348934	7426	0.000000
281474976710655.000000	44.047596	7427	0.000000
281474976710655.000000	46.094582	7428	0.000000
281474976710655.000000	46.632267	7429	0.000000
281474976710655.000000	37.359734	7430	0.000000
281474976710655.000000	45.617844	7431	0.000000
281474976710655.000000	35.178356	7432	0.000000
281474976710655.000000	37.453949	7433	0.000000
281474976710655.000000	41.688545	7434	0.000000
281474976710655.000000	43.867329	7435	0.000000
281474976710655.000000	45.044113	7436	0.000000
281474976710655.000000	37.878719	7437	0.000000
281474976710655.000000	45.843212	7438	0.000000
281474976710655.000000	45.836391	7439	0.000000
281474976710655.000000	59.789883	7440	0.000000
281474976710655.000000	50.242695	7441	0.000000
281474976710655.000000	42.130932	7442	0.000000
281474976710655.000000	35.247601	7443	0.000000
281474976710655.000000	37.203007	7444	0.000000
281474976710655.000000	41.833248	7445	0.000000
281474976710655.000000	41.663727	7446	0.000000
281474976710655.000000	34.495602	7447	0.000000
281474976710655.000000	36.283306	7448	0.000000
281474976710655.000000	34.242153	7449	0.000000
281474976710655.000000	54.478622	7450	0.000000
281474976710655.000000	43.658302	7451	0.000000
281474976710655.000000	34.771484	7452	0.000000
281474976710655.000000	46.796474	7453	0.000000
281474976710655.000000	40.758842	7454	0.000000
281474976710655.000000	45.332195	7455	0.000000
281474976710655.000000	42.774532	7456	0.000000
281474976710655.000000	53.685444	7457	0.000000
281474976710655.000000	59.054939	7458	0.000000
281474976710655.000000	41.363117	7459	0.000000
281474976710655.000000	45.331997	7460	0.000000
281474976710655.000000	42.832932	7461	0.000000
281474976710655.000000	59.743462	7462	0.000000
281474976710655.000000	40.600464	7463	0.000000
281474976710655.000000	58.160854	7464	0.000000
281474976710655.000000	47.396118	7465	0.000000
281474976710655.000000	41.196053	7466	0.000000
281474976710655.000000	48.422413	7467	0.000000
281474976710655.000000	53.264763	7468	0.000000
281474976710655.000000	43.953281	7469	0.000000
281474976710655.000000	35.492912	7470	0.000000
281474976710655.000000	45.080196	7471	0.000000
281474976710655.000000	52.001919	7472	0.000000
281474976710655.000000	42.458591	7473	0.000000
281474976710655.000000	47.668896	7474	0.000000
281474976710655.000000	52.201843	7475	0.000000
281474976710655.000000	42.395950	7476	0.000000
281474976710655.000000	35.161304	7477	0.000000
281474976710655.000000	46.232792	7478	0.000000
281474976710655.000000	35.969604	7479	0.000000
281474976710655.000000	52.518810	7480	0.000000
281474976710655.000000	43.491543	7481	0.000000
281474976710655.000000	43.018555	7482	0.000000
281474976710655.000000	46.483425	7483	0.000000
281474976710655.000000	34.346786	7484	0.000000
281474976710655.000000	35.445374	7485	0.000000
281474976710655.000000	36.601318	7486	0.000000
281474976710655.000000	34.236534	7487	0.000000
281474976710655.000000	50.635738	7488	0.000000
281474976710655.000000	36.543961	7489	0.000000
281474976710655.000000	34.242893	7490	0.000000
281474976710655.000000	52.224583	7491	0.000000
281474976710655.000000	43.625614	7492	0.000000
281474976710655.000000	34.345490	7493	0.000000
281474976710655.000000	44.736046	7494	0.000000
281474976710655.000000	34.346577	7495	0.000000
281474976710655.000000	33.731323	7496	0.000000
281474976710655.000000	42.301628	7497	0.000000
281474976710655.000000	39.593281	7498	0.000000
281474976710655.000000	33.883877	7499	0.000000
281474976710655.000000	44.130402	7500	0.000000
281474976710655.000000	35.954014	7501	0.000000
281474976710655.000000	44.724621	7502	0.000000
281474976710655.000000	40.636135	7503	0.000000
281474976710655.000000	50.494888	7504	0.000000
281474976710655.000000	38.749683	7505	0.000000
281474976710655.000000	41.221989	7506	0.000000
281474976710655.000000	45.525990	7507	0.000000
281474976710655.000000	42.632038	7508	0.000000
281474976710655.000000	38.049755	7509	0.000000
281474976710655.000000	34.312630	7510	0.000000
281474976710655.000000	45.024178	7511	0.000000
281474976710655.000000	44.551647	7512	0.000000
281474976710655.000000	41.206448	7513	0.000000
