num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
4729	6239.932676	29.571832	-56.800443	0.154437	0.407574
4731	6241.995505	33.975810	-46.683604	0.296181	0.470557
4733	6244.072482	28.553391	-55.967163	0.145903	0.445849
4735	6246.136515	28.007212	-56.430484	0.128584	0.451569
4737	6248.176850	29.345109	-54.326432	0.175723	0.289282
4741	6252.304387	27.631336	-55.521250	0.126176	0.430016
4743	6254.360021	27.866072	-55.378971	0.128321	0.197483
4745	6256.393230	30.767644	-52.599386	0.210956	0.518720
4747	6258.457741	29.947668	-53.184918	0.183453	0.475273
4749	6260.521363	29.015138	-54.115018	0.158385	0.434022
4751	6262.573765	29.537296	-53.201708	0.170669	0.349308
4753	6264.649469	27.223471	-55.266912	0.101464	0.410077
4755	6266.705707	27.373154	-55.082375	0.108751	0.279638
4757	6268.760802	27.590794	-54.323190	0.111540	0.343301
4759	6270.824761	26.423872	-55.023977	0.082116	0.276607
4761	6272.876351	26.756377	-54.393724	0.093985	0.288195
4765	6276.983473	27.849065	-53.275060	0.118213	0.596480
4767	6279.043998	27.481361	-53.864085	0.103403	0.390495
4769	6281.089671	29.211563	-52.260636	0.148202	0.462778
4771	6283.153174	27.947063	-52.810045	0.108771	0.449683
4773	6285.208339	28.262890	-52.764861	0.121850	0.467647
4775	6287.285484	26.128270	-54.501061	0.058285	0.330779
4777	6289.327214	27.391956	-52.925397	0.095452	0.502631
4779	6291.395351	26.443709	-53.862884	0.068751	0.444165
4781	6293.468067	24.829330	-55.859275	0.020654	0.285505
4783	6295.502733	26.770154	-53.113275	0.078940	0.322161
4785	6297.564034	26.361332	-53.111515	0.063662	0.492731
4787	6299.608206	28.046275	-51.508103	0.117186	0.530928
4789	6301.678695	26.405954	-53.119195	0.060524	0.663490
4791	6303.738647	25.605180	-53.424790	0.043895	0.381202
4793	6305.800368	25.293127	-53.268890	0.030437	0.492518
4795	6307.867859	24.556242	-54.701805	0.001797	0.236624
4797	6309.917672	25.313951	-53.886948	0.023525	0.532684
4799	6311.967196	26.076539	-53.100637	0.041528	0.599254
4801	6314.042777	24.606585	-55.054200	-0.002806	0.414296
4803	6316.102431	23.723069	-55.082675	-0.023956	0.317585
4805	6318.154173	24.248274	-54.284926	-0.006027	0.318024
4807	6320.218772	23.417820	-55.038956	-0.031872	0.315042
4809	6322.255148	25.534584	-52.581968	0.033336	0.494944
4811	6324.317971	24.613420	-53.072919	0.001066	0.457108
4813	6326.380578	24.250628	-53.799577	-0.005359	0.337891
4815	6328.447579	23.433975	-54.370070	-0.032837	0.371793
4817	6330.506594	23.011837	-54.861703	-0.044430	0.327875
4819	6332.550386	24.212552	-52.925738	-0.009382	0.429593
4821	6334.628643	21.995962	-55.197104	-0.077906	0.221780
4823	6336.679039	22.683225	-54.460988	-0.053385	0.401897
4825	6338.734309	22.868530	-54.109847	-0.050171	0.412431
4827	6340.804183	21.517001	-55.336677	-0.090216	0.321848
4829	6342.856429	22.037159	-54.474873	-0.077970	0.355817
4831	6344.900873	23.498781	-53.586184	-0.035572	0.340060
4833	6346.971026	22.301858	-54.382367	-0.083332	0.290076
4835	6349.007675	24.256755	-52.061919	-0.023305	0.442048
4837	6351.063916	24.068529	-51.625192	-0.025432	0.364952
4839	6353.135496	22.450031	-53.432465	-0.070227	0.265342
4841	6355.171009	24.672868	-50.878744	-0.007748	0.519442
4843	6357.245512	23.222639	-52.378514	-0.052426	0.469951
4845	6359.300658	22.881839	-52.281091	-0.062091	0.339487
4847	6361.355337	23.496973	-51.876868	-0.041236	0.416237
4849	6363.427472	21.588001	-53.693862	-0.099185	0.320246
4851	6365.494502	21.065369	-54.090995	-0.116592	0.349913
4853	6367.534286	22.458732	-52.262175	-0.076124	0.412183
4855	6369.600836	21.413948	-53.306940	-0.105314	0.271363
4857	6371.653628	22.192565	-52.560163	-0.089305	0.325696
4859	6373.734148	20.306612	-55.360381	-0.147795	0.340099
4861	6375.786863	20.424549	-54.499739	-0.144576	0.262294
4863	6377.853914	19.788527	-55.482353	-0.165821	0.201201
4865	6379.894679	20.927139	-54.218302	-0.130982	0.428121
4867	6381.970116	19.589572	-55.555622	-0.170847	0.312271
4869	6384.015339	20.199167	-54.420251	-0.152481	0.369279
4871	6386.074048	20.141976	-54.749790	-0.157849	0.277725
