time (s)	det(V)
6240.187590	0.001060	
6240.189589	-0.003355	
6240.191590	-0.000911	
6240.193590	0.000994	
6240.197589	0.000392	
6240.199590	-0.004175	
6240.201590	-0.003453	
6240.203589	0.001857	
6240.205591	-0.000993	
6240.207590	-0.000832	
6240.209590	-0.000589	
6240.211590	0.000607	
6240.213590	-0.000660	
6240.215590	0.006727	
6240.217588	-0.006293	
6240.219590	-0.002047	
6240.223591	-0.004348	
6240.225590	-0.006119	
6240.227589	0.001426	
6240.229590	-0.000874	
6240.231590	0.003800	
6240.233590	-0.004437	
6240.237589	-0.000139	
6240.239590	-0.002090	
6240.241590	-0.003038	
6240.245590	-0.008218	
6240.247589	0.000866	
6240.249589	0.002031	
6240.251589	-0.003605	
6240.253590	-0.002854	
6240.257589	-0.003388	
6240.259589	-0.004988	
6240.263590	-0.005746	
6240.265590	0.002250	
6240.267590	-0.003382	
6240.269590	-0.005211	
6240.271589	-0.002460	
6240.275589	-0.005440	
6240.277590	-0.001646	
6240.279591	-0.001827	
6240.283590	0.000996	
6240.285590	-0.005362	
6240.287590	-0.002215	
6240.289590	-0.006868	
6240.291590	-0.002091	
6240.293590	0.001881	
6240.297590	-0.004141	
6240.301590	0.000280	
6240.303590	-0.001780	
6240.305590	-0.005776	
6240.307589	-0.003076	
6240.309590	0.000606	
6240.313589	0.002265	
6240.315590	0.002154	
6240.317589	-0.002633	
6240.319590	0.000057	
6240.321590	0.001025	
6240.323590	-0.002783	
6240.325590	0.001295	
6240.327589	0.004621	
6240.329589	0.005727	
6240.331589	0.006986	
6240.333589	-0.004227	
6240.335589	0.001445	
6240.339589	0.000861	
6240.341590	0.001085	
6240.343591	0.006138	
6240.345590	0.004916	
6240.347590	0.007954	
6240.349590	0.007824	
6240.351590	0.005360	
6240.353590	0.006356	
6240.355590	0.006220	
6240.357589	-0.001993	
6240.359589	0.005748	
6240.363590	0.009388	
6240.365589	0.013689	
6240.367589	0.009551	
6240.369589	0.010414	
6240.371590	0.007209	
6240.375589	0.006666	
6240.377589	0.010394	
6240.379590	0.014463	
6240.383590	0.016014	
6240.385591	0.015034	
6240.387590	0.018686	
6240.389589	0.014842	
6240.391590	0.018603	
6240.393590	0.025108	
6240.397588	0.021586	
6240.401590	0.029569	
6240.403590	0.030299	
6240.405589	0.023862	
6240.407589	0.029948	
6240.409590	0.034414	
6240.413589	0.038140	
6240.415590	0.040774	
6240.417589	0.036590	
6240.419590	0.042022	
6240.421592	0.043986	
6240.425589	0.051690	
6240.427591	0.054662	
6240.429590	0.059399	
6240.431590	0.063689	
6240.433591	0.061021	
6240.437589	0.064698	
6240.439590	0.066668	
6240.441590	0.072053	
6240.443591	0.079013	
6240.445589	0.084560	
6240.447588	0.088532	
6240.449590	0.092107	
6240.451590	0.092822	
6240.453589	0.097085	
6240.455590	0.094211	
6240.457590	0.102862	
6240.461591	0.115432	
6240.463590	0.123865	
6240.465590	0.131016	
6240.467589	0.133694	
6240.469589	0.136821	
6240.473589	0.140751	
6240.475589	0.156184	
6240.477589	0.164201	
6240.481590	0.163706	
6240.483589	0.180857	
6240.485591	0.188194	
6240.487589	0.190899	
6240.489589	0.199513	
6240.493589	0.207977	
6240.495590	0.222529	
6240.499590	0.235121	
6240.501590	0.250209	
6240.503590	0.258882	
6240.505590	0.265523	
6240.507590	0.275351	
6240.511589	0.291066	
6240.513590	0.304219	
6240.515589	0.323290	
6240.519590	0.324042	
6240.521590	0.350077	
6240.523590	0.356482	
6240.525591	0.372503	
6240.527589	0.385224	
6240.529590	0.394428	
6240.533590	0.404352	
6240.537590	0.417987	
6240.539589	0.440350	
6240.541590	0.457308	
6240.543589	0.469963	
6240.545590	0.482696	
6240.549588	0.496932	
6240.551589	0.512503	
6240.553592	0.522783	
6240.555589	0.534764	
6240.557590	0.545989	
6240.559590	0.556714	
6240.561589	0.570862	
6240.563590	0.577479	
6240.565590	0.588417	
6240.567590	0.594514	
6240.569590	0.597370	
6240.571590	0.602000	
6240.573590	0.606784	
6240.577590	0.616909	
6240.579590	0.628426	
6240.581589	0.634380	
6240.583590	0.633113	
6240.585590	0.632424	
6240.589589	0.635817	
6240.591589	0.624972	
6240.593589	0.633709	
6240.597590	0.628446	
6240.599590	0.623240	
6240.601591	0.615068	
6240.603589	0.610346	
6240.605590	0.599692	
6240.607590	0.589882	
6240.611590	0.586719	
6240.615590	0.564522	
6240.617589	0.544436	
6240.619590	0.526065	
6240.621590	0.514773	
6240.623590	0.499617	
6240.627589	0.489225	
6240.629590	0.453824	
6240.631590	0.443807	
6240.633590	0.423202	
6240.635591	0.403910	
6240.637590	0.391386	
6240.639590	0.370118	
6240.641590	0.356063	
6240.643590	0.334226	
6240.645591	0.320689	
6240.647589	0.295779	
6240.649589	0.272071	
6240.653589	0.246471	
6240.655590	0.202943	
6240.657589	0.183228	
6240.659590	0.163354	
6240.661589	0.141564	
6240.663589	0.116619	
6240.667589	0.094911	
6240.669590	0.044251	
6240.671589	0.017996	
6240.675590	-0.018635	
6240.677589	-0.055941	
6240.679590	-0.082840	
6240.681590	-0.104925	
6240.683590	-0.134715	
6240.687588	-0.158839	
6240.689589	-0.214629	
6240.693590	-0.238188	
6240.695590	-0.278895	
6240.697590	-0.297092	
6240.699588	-0.322081	
6240.701590	-0.349208	
6240.705588	-0.369871	
6240.707590	-0.414249	
6240.709589	-0.422754	
6240.711590	-0.446513	
6240.713590	-0.459541	
6240.715590	-0.474579	
6240.717589	-0.494705	
6240.719590	-0.513243	
6240.721590	-0.524709	
6240.723590	-0.541277	
6240.725590	-0.551204	
6240.729589	-0.565635	
6240.731590	-0.583019	
6240.733590	-0.594238	
6240.735590	-0.604635	
6240.737590	-0.611374	
6240.739590	-0.618621	
6240.741590	-0.621625	
6240.743589	-0.622083	
6240.745589	-0.629368	
6240.747590	-0.630824	
6240.749590	-0.627040	
6240.753590	-0.639363	
6240.755590	-0.637655	
6240.757590	-0.634899	
6240.759589	-0.631741	
6240.761590	-0.629134	
6240.765589	-0.623302	
6240.767589	-0.620977	
6240.769590	-0.619801	
6240.773590	-0.607383	
6240.775590	-0.593668	
6240.777590	-0.585405	
6240.779590	-0.578700	
6240.781590	-0.563869	
6240.785588	-0.563567	
6240.787589	-0.552079	
6240.791590	-0.537889	
6240.793590	-0.513548	
6240.795589	-0.504741	
6240.797589	-0.491991	
6240.799589	-0.481925	
6240.803589	-0.474435	
6240.805590	-0.461615	
6240.807589	-0.454100	
6240.811590	-0.432906	
6240.813590	-0.412822	
6240.815589	-0.401075	
6240.817589	-0.392923	
6240.819590	-0.384150	
6240.821590	-0.371789	
6240.825590	-0.363090	
6240.829590	-0.336621	
6240.831590	-0.313111	
6240.833590	-0.305537	
6240.835590	-0.294871	
6240.837590	-0.285632	
6240.841588	-0.279827	
6240.843590	-0.254877	
6240.845588	-0.242670	
6240.847590	-0.230153	
6240.849591	-0.229870	
6240.851591	-0.222193	
6240.853590	-0.213592	
6240.855590	-0.209545	
6240.857590	-0.198548	
6240.859592	-0.188116	
6240.861591	-0.182424	
6240.863589	-0.171675	
6240.867589	-0.164579	
6240.869590	-0.157779	
6240.871590	-0.150392	
6240.873589	-0.146498	
6240.875588	-0.136140	
6240.877590	-0.128945	
6240.881589	-0.123059	
6240.883590	-0.117862	
6240.885589	-0.115721	
6240.889590	-0.104652	
6240.891590	-0.095881	
6240.893590	-0.088938	
6240.895590	-0.088414	
6240.897589	-0.079947	
6240.901588	-0.078021	
6240.903590	-0.074069	
6240.907590	-0.073471	
6240.909589	-0.061690	
6240.911589	-0.059533	
6240.913589	-0.053202	
6240.915589	-0.053118	
6240.919589	-0.053136	
6240.921590	-0.051180	
6240.923590	-0.045640	
6240.927590	-0.041072	
6240.929590	-0.036561	
6240.931589	-0.031873	
6240.933590	-0.034302	
6240.935589	-0.033691	
6240.939588	-0.033618	
6240.941590	-0.026910	
6240.945590	-0.025072	
6240.947591	-0.020171	
6240.949590	-0.020883	
6240.951590	-0.016840	
6240.953590	-0.020861	
6240.957589	-0.022935	
6240.959590	-0.014075	
6240.961590	-0.020609	
6240.963590	-0.014982	
6240.967590	-0.017296	
6240.969589	-0.015231	
6240.971590	-0.011634	
6240.973589	-0.014237	
6240.975589	-0.008417	
6240.979589	-0.010199	
6240.983590	-0.001587	
6240.985590	-0.008882	
6240.987590	-0.005430	
6240.989590	-0.007962	
6240.991590	-0.005901	
6240.995589	-0.003330	
6240.997589	-0.001277	
6240.999589	-0.006526	
6241.001589	-0.004925	
6241.003591	0.001578	
6241.005590	-0.007015	
6241.007590	-0.001312	
6241.009590	-0.001389	
6241.011590	0.000269	
6241.013590	0.001740	
6241.015590	0.002594	
6241.017590	-0.000683	
6241.021590	-0.003273	
6241.023590	-0.004977	
6241.025590	0.001670	
6241.027590	0.003234	
6241.029589	-0.000912	
6241.031590	0.007691	
6241.033589	0.001907	
6241.035590	-0.004341	
6241.037589	-0.004227	
6241.039590	-0.004213	
6241.041590	0.002599	
6241.045590	0.003718	
6241.047590	0.006450	
6241.049590	0.007115	
6241.051590	0.003167	
6241.053590	0.007410	
6241.057589	0.001231	
6241.059589	-0.003523	
6241.061589	0.005924	
6241.065590	0.005269	
6241.067589	-0.001243	
6241.069589	0.000923	
6241.071590	0.003515	
6241.073590	-0.002331	
6241.077589	-0.000329	
6241.079589	-0.002712	
6241.083591	0.004291	
6241.085592	-0.004755	
6241.087589	0.000435	
6241.089590	-0.002060	
6241.091590	0.000808	
6241.095589	0.011106	
6241.097590	0.005713	
6241.099590	0.002064	
6241.101589	0.000130	
6241.103590	0.003103	
6241.105590	0.000084	
6241.107590	0.000757	
6241.109590	0.002278	
6241.111589	0.003770	
6241.113591	0.006206	
6241.115590	0.004913	
6241.119590	-0.007786	
6241.121590	0.000586	
6241.123590	-0.001086	
6241.125590	0.002769	
6241.127589	0.005978	
6241.129589	0.001451	
6241.131590	0.003909	
6241.133590	0.003742	
6241.135590	-0.008019	
6241.137590	0.001704	
6241.139591	-0.006252	
6241.143590	-0.007226	
6241.145590	0.000228	
6241.147589	0.004591	
6241.149589	0.002177	
6241.151590	0.000477	
6241.155589	-0.000541	
6241.157589	-0.001084	
6241.159589	0.002447	
6241.163590	-0.005740	
6241.165589	0.002195	
6241.167590	0.000464	
6241.169589	-0.001878	
6241.171590	-0.001090	
6241.173590	-0.003130	
6241.177590	-0.005604	
6241.181590	0.004484	
6241.183590	-0.000152	
6241.185590	-0.001066	
6241.187590	-0.002601	
6241.189590	-0.005610	
6241.193589	0.001281	
6241.195589	0.004261	
6241.197590	0.001521	
6241.199590	0.000225	
6241.201590	-0.005727	
6241.203590	0.001998	
6241.205589	-0.004028	
6241.207590	0.002266	
6241.209590	0.001526	
6241.211589	0.001274	
6241.213590	-0.001698	
6241.215589	-0.003233	
6241.219591	-0.001866	
6241.221590	-0.001858	
6241.223590	-0.002904	
6241.225589	0.000850	
6241.227590	0.000105	
6241.229589	0.001404	
6241.233589	-0.001671	
6241.235590	-0.010908	
6241.237590	-0.006613	
6241.241590	-0.004072	
6241.243590	-0.000569	
6241.245589	-0.006942	
6241.247590	0.003910	
6241.249589	-0.002654	
6241.253589	-0.004739	
6241.255589	-0.012344	
6241.259590	-0.009128	
6241.261590	0.000750	
6241.263590	0.000243	
6241.265589	-0.000614	
6241.267590	-0.003008	
6241.271589	-0.004654	
6241.273590	-0.014402	
6241.275590	-0.005934	
6241.279590	-0.002405	
6241.281589	0.002762	
6241.283588	-0.001635	
6241.285589	-0.010744	
6241.287589	-0.002250	
6241.291588	-0.009215	
6241.295588	-0.007334	
6241.297590	0.001355	
6241.299589	0.000095	
6241.301589	-0.004241	
6241.303590	-0.004520	
6241.305590	-0.007739	
6241.309589	-0.006024	
6241.311590	-0.008676	
6241.313590	-0.000606	
6241.317590	-0.007280	
6241.319590	-0.003301	
6241.321590	-0.003338	
6241.323590	-0.008292	
6241.325590	-0.006318	
6241.327590	-0.001269	
6241.331589	-0.006467	
6241.335590	-0.002432	
6241.337589	-0.002994	
6241.339589	-0.001427	
6241.341590	-0.001157	
6241.343590	0.000558	
6241.347589	0.004045	
6241.349590	0.000810	
6241.351589	-0.003118	
6241.355590	-0.005743	
6241.357590	-0.004529	
6241.359590	0.001011	
6241.361590	0.008133	
6241.363590	0.005652	
6241.365589	0.001705	
6241.369590	-0.000718	
6241.373590	-0.002365	
6241.375591	0.002715	
6241.377589	0.008801	
6241.379590	0.004929	
6241.381590	0.009176	
6241.385588	0.008561	
6241.387590	0.003100	
6241.389589	-0.004272	
6241.391590	0.005629	
6241.393590	0.009072	
6241.395590	0.005844	
6241.397589	0.012664	
6241.399590	0.008998	
6241.401590	0.004646	
6241.403591	0.007860	
6241.405590	0.003253	
6241.407590	0.007635	
6241.411589	0.005700	
6241.413590	0.008025	
6241.415590	0.016533	
6241.417590	0.019825	
6241.419590	0.009179	
6241.421590	0.016757	
6241.423591	0.018473	
6241.425589	0.022965	
6241.427590	0.020198	
6241.429590	0.026685	
6241.431590	0.019414	
6241.435590	0.019019	
6241.437590	0.026796	
6241.439589	0.027531	
6241.441590	0.032684	
6241.443590	0.036526	
6241.447590	0.036986	
6241.449590	0.042289	
6241.451589	0.037833	
6241.453590	0.036236	
6241.455590	0.043450	
6241.457590	0.050140	
6241.459589	0.053856	
6241.461589	0.056543	
6241.463590	0.060672	
6241.465589	0.065141	
6241.467589	0.061229	
6241.471589	0.064174	
6241.473591	0.069776	
6241.475590	0.079516	
6241.477590	0.086673	
6241.479589	0.086035	
6241.481591	0.095734	
6241.483591	0.095072	
6241.485590	0.099124	
6241.487590	0.102084	
6241.489589	0.102930	
6241.491591	0.109407	
6241.495590	0.118992	
6241.497590	0.135751	
6241.499590	0.138360	
6241.501590	0.143744	
6241.503589	0.145481	
6241.507588	0.148284	
6241.509590	0.162358	
6241.511590	0.173692	
6241.515591	0.178278	
6241.517590	0.189348	
6241.519590	0.196692	
6241.521591	0.204639	
6241.523590	0.209425	
6241.525590	0.216939	
6241.529589	0.231920	
6241.533590	0.255353	
6241.535593	0.266595	
6241.537589	0.270429	
6241.539589	0.279147	
6241.541589	0.292201	
6241.545588	0.305022	
6241.547589	0.333749	
6241.549589	0.338469	
6241.551590	0.342602	
6241.553591	0.357781	
6241.555590	0.362382	
6241.557590	0.378212	
6241.559590	0.391102	
6241.561590	0.395560	
6241.563589	0.412781	
6241.565589	0.413926	
6241.567589	0.421920	
6241.571590	0.437631	
6241.573590	0.458298	
6241.575590	0.480287	
6241.577590	0.490391	
6241.579590	0.505678	
6241.581591	0.520283	
6241.585589	0.526950	
6241.587590	0.538256	
6241.589590	0.556347	
6241.593590	0.565670	
6241.595589	0.590454	
6241.597590	0.600527	
6241.599590	0.601960	
6241.601589	0.613091	
6241.603590	0.618511	
6241.607589	0.615873	
6241.611590	0.644082	
6241.613590	0.646955	
6241.615590	0.640884	
6241.617590	0.645481	
6241.619590	0.640938	
6241.623588	0.648350	
6241.625590	0.636015	
6241.627590	0.636917	
6241.629589	0.634102	
6241.631590	0.631584	
6241.633591	0.619032	
6241.635590	0.604993	
6241.637590	0.606860	
6241.639589	0.590500	
6241.643588	0.586108	
6241.647588	0.562987	
6241.649591	0.536765	
6241.651590	0.522475	
6241.653590	0.508646	
6241.655589	0.488929	
6241.657589	0.471012	
6241.661588	0.461805	
6241.663590	0.431566	
6241.665590	0.409896	
6241.669589	0.394296	
6241.671589	0.356698	
6241.673590	0.336111	
6241.675589	0.319797	
6241.677589	0.304061	
6241.679589	0.287987	
6241.683591	0.262649	
6241.687590	0.216022	
6241.689590	0.163302	
6241.691590	0.153561	
6241.693590	0.130076	
6241.695589	0.108577	
6241.699589	0.092062	
6241.701589	0.035485	
6241.703590	0.007620	
6241.705589	-0.014076	
6241.707593	-0.037453	
6241.709590	-0.054888	
6241.711589	-0.078521	
6241.713589	-0.100547	
6241.715589	-0.126022	
6241.717590	-0.151930	
6241.719590	-0.177291	
6241.721590	-0.204269	
6241.725590	-0.230620	
6241.727591	-0.267781	
6241.729589	-0.291080	
6241.731590	-0.310559	
6241.733591	-0.339182	
6241.735589	-0.362097	
6241.739589	-0.383698	
6241.741590	-0.420979	
6241.743589	-0.439402	
6241.747590	-0.459210	
6241.749590	-0.491354	
6241.751590	-0.510870	
6241.753590	-0.521591	
6241.755591	-0.542930	
6241.759588	-0.552971	
6241.761590	-0.578410	
6241.765590	-0.584505	
6241.767590	-0.608527	
6241.769589	-0.619613	
6241.771590	-0.626196	
6241.773591	-0.631002	
6241.777588	-0.632141	
6241.779590	-0.639201	
6241.781589	-0.637543	
6241.783590	-0.646300	
6241.785593	-0.643265	
6241.787590	-0.642554	
6241.789590	-0.641322	
6241.791589	-0.636826	
6241.793589	-0.629010	
6241.795590	-0.626200	
6241.797590	-0.624901	
6241.799592	-0.623288	
6241.803590	-0.616654	
6241.805590	-0.602734	
6241.807590	-0.590215	
6241.809589	-0.580361	
6241.811590	-0.574793	
6241.813590	-0.561379	
6241.815590	-0.556738	
6241.817590	-0.544815	
6241.819590	-0.547697	
6241.821590	-0.535677	
6241.823590	-0.528177	
6241.827590	-0.508932	
6241.829589	-0.482165	
6241.831590	-0.471778	
6241.833590	-0.461151	
6241.835590	-0.455707	
6241.839589	-0.446380	
6241.841591	-0.430622	
6241.843590	-0.417002	
6241.847590	-0.402775	
6241.849590	-0.384899	
6241.851589	-0.377317	
6241.853590	-0.366748	
6241.855588	-0.356740	
6241.857590	-0.345294	
6241.861590	-0.330966	
6241.865591	-0.307793	
6241.867589	-0.294793	
6241.869591	-0.284296	
6241.871589	-0.276248	
6241.873590	-0.269167	
6241.877589	-0.253661	
6241.879590	-0.240147	
6241.881589	-0.228941	
6241.883589	-0.225276	
6241.885591	-0.219831	
6241.887592	-0.205295	
6241.889589	-0.201599	
6241.891589	-0.189078	
6241.893589	-0.178333	
6241.895590	-0.174749	
6241.897590	-0.162948	
6241.899590	-0.162829	
6241.903589	-0.157252	
6241.905590	-0.146830	
6241.907590	-0.138564	
6241.909590	-0.127888	
6241.911589	-0.124321	
6241.913589	-0.116429	
6241.917588	-0.110721	
6241.919590	-0.106516	
6241.921590	-0.098141	
6241.925590	-0.096668	
6241.927590	-0.084384	
6241.929591	-0.081680	
6241.931589	-0.073102	
6241.933589	-0.075274	
6241.937588	-0.070229	
6241.939590	-0.066799	
6241.943590	-0.063975	
6241.945590	-0.056145	
6241.947590	-0.049728	
6241.949590	-0.050303	
6241.951590	-0.049087	
6241.955589	-0.045461	
6241.957590	-0.044468	
6241.959590	-0.039595	
6241.963590	-0.039638	
6241.965589	-0.031011	
6241.967590	-0.033092	
6241.969590	-0.031272	
6241.971590	-0.029953	
6241.975590	-0.031056	
6241.977589	-0.029361	
6241.981590	-0.022354	
6241.983591	-0.022186	
6241.985590	-0.023154	
6241.987590	-0.017941	
6241.989590	-0.021938	
6241.993589	-0.017187	
6241.995590	-0.009479	
6241.997590	-0.013754	
6242.001590	-0.012747	
6242.003590	-0.013168	
6242.005590	-0.014914	
6242.007590	-0.012011	
6242.009590	-0.007549	
6242.011590	-0.008876	
6242.015590	-0.009799	
6242.019590	-0.006804	
6242.021589	-0.009459	
6242.023590	-0.009130	
6242.025590	-0.002046	
6242.027591	-0.002671	
6242.031589	-0.002466	
6242.033589	-0.000521	
6242.035590	-0.007019	
6242.037589	-0.006453	
6242.039590	-0.006190	
6242.041590	-0.003255	
6242.043590	0.001498	
6242.045589	-0.001123	
6242.047591	0.002084	
6242.049590	-0.006443	
6242.051590	0.001087	
6242.055589	0.002123	
6242.057589	-0.004586	
6242.059590	0.003623	
6242.061589	0.001739	
6242.063589	0.001634	
6242.065590	0.005133	
6242.067590	0.000468	
6242.069590	0.001040	
6242.071589	-0.002811	
6242.073590	-0.001343	
6242.075590	0.001575	
6242.079590	0.002171	
6242.081590	0.006397	
6242.083590	0.003814	
6242.085589	0.000561	
6242.087590	0.008835	
6242.091589	0.001281	
6242.093590	0.008798	
6242.095589	0.007356	
6242.099590	0.000606	
6242.101590	0.002085	
6242.103590	0.004979	
6242.105590	-0.001132	
6242.107589	0.002303	
6242.111589	0.006534	
6242.113589	0.004431	
6242.117590	0.003681	
6242.119589	0.002265	
6242.121590	0.001195	
6242.123590	0.001348	
6242.125589	0.004522	
6242.129589	0.006251	
6242.131590	0.004149	
6242.133591	0.001306	
6242.137590	-0.007842	
6242.139589	0.001108	
6242.141591	0.000785	
6242.143590	0.006383	
6242.145591	0.000927	
6242.149589	0.007478	
6242.151589	-0.000788	
6242.155590	0.003224	
6242.157592	0.001727	
6242.159590	0.004012	
6242.161589	0.004441	
6242.163592	0.005962	
6242.167588	0.003375	
6242.169589	-0.000828	
6242.171589	-0.004565	
6242.173589	-0.007167	
6242.175590	-0.000242	
6242.177590	0.006475	
6242.179590	0.002717	
6242.181590	0.002809	
6242.183588	0.002159	
6242.185590	0.002204	
6242.187590	-0.002157	
6242.191590	-0.003280	
6242.193590	0.002242	
6242.195590	0.003544	
6242.197591	0.008179	
6242.199589	0.001716	
6242.201589	-0.000214	
6242.203590	0.000186	
6242.205589	-0.004932	
6242.207589	-0.000127	
6242.209590	0.001499	
6242.211588	-0.000026	
6242.215590	-0.000635	
6242.217590	-0.001550	
6242.219590	-0.001525	
6242.221590	-0.001862	
6242.223589	-0.000567	
6242.227589	0.004105	
6242.229589	-0.001987	
6242.231590	0.006612	
6242.235590	0.002848	
6242.237590	0.000015	
6242.239589	-0.004484	
6242.241589	-0.000324	
6242.243590	0.002611	
6242.247589	0.003935	
6242.249589	-0.003128	
6242.253590	-0.000409	
6242.255590	-0.004184	
6242.257590	-0.001331	
6242.259592	0.001495	
6242.261591	0.000159	
6242.265591	0.001445	
6242.267588	-0.004965	
6242.269589	-0.002959	
6242.273590	-0.007770	
6242.275589	0.002466	
6242.277590	0.000134	
6242.279590	0.001504	
6242.281590	0.002437	
6242.283590	-0.001116	
6242.287589	-0.006186	
6242.291590	-0.008574	
6242.293590	0.000008	
6242.295589	-0.000164	
6242.297589	0.002214	
6242.299589	0.000139	
6242.303589	-0.002260	
6242.305589	-0.008433	
6242.307590	-0.006530	
6242.311590	-0.002705	
6242.313590	-0.000100	
6242.315589	0.002166	
6242.317589	-0.004125	
6242.319590	-0.002364	
6242.323589	-0.001921	
6242.325590	0.002562	
6242.329590	-0.006207	
6242.331589	0.003229	
6242.333590	-0.002283	
6242.335590	-0.004114	
6242.337590	-0.004239	
6242.341589	-0.003583	
6242.343590	0.001024	
6242.345589	0.002428	
6242.349590	0.005363	
6242.351590	-0.003044	
6242.353590	0.001207	
6242.355590	-0.005371	
6242.357590	-0.003992	
6242.359590	-0.000884	
6242.363589	0.005495	
6242.367590	-0.007455	
6242.369592	0.002382	
6242.371589	-0.000984	
6242.373590	0.001783	
6242.375589	0.003327	
6242.379588	0.000389	
6242.381590	0.002552	
6242.383589	-0.003296	
6242.387590	-0.002592	
6242.389592	0.000934	
6242.391589	0.003657	
6242.393589	0.005736	
6242.395590	0.003602	
6242.397589	0.007560	
6242.401591	0.006483	
6242.405590	-0.003807	
6242.407590	0.007653	
6242.409589	0.002918	
6242.411593	0.007922	
6242.413589	0.011522	
6242.417589	0.010289	
6242.419589	0.010345	
6242.421590	0.004948	
6242.423589	0.003167	
6242.425590	0.009357	
6242.427590	0.014985	
6242.429590	0.015630	
6242.431589	0.017084	
6242.433589	0.013614	
6242.435590	0.014212	
6242.437589	0.015846	
6242.439589	0.010069	
6242.443589	0.011089	
6242.445590	0.021256	
6242.447591	0.025159	
6242.449590	0.025636	
6242.451591	0.021185	
6242.453589	0.025450	
6242.457589	0.024505	
6242.459589	0.030210	
6242.461590	0.031723	
6242.465590	0.033363	
6242.467590	0.035825	
6242.469589	0.036992	
6242.471590	0.039559	
6242.473590	0.039016	
6242.477588	0.046973	
6242.479589	0.048015	
6242.483590	0.053088	
