crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	1.009311	4504	0.000000
281474976710655.000000	1.054805	4505	0.000000
281474976710655.000000	1.126803	4506	0.000000
281474976710655.000000	1.100282	4507	0.000000
281474976710655.000000	1.030587	4508	0.000000
281474976710655.000000	1.009241	4509	0.000000
281474976710655.000000	1.061049	4510	0.000000
281474976710655.000000	1.065912	4511	0.000000
281474976710655.000000	1.015830	4512	0.000000
281474976710655.000000	1.035290	4513	0.000000
281474976710655.000000	1.063474	4514	0.000000
281474976710655.000000	1.055448	4515	0.000000
281474976710655.000000	1.072026	4516	0.000000
281474976710655.000000	1.034236	4517	0.000000
281474976710655.000000	1.056672	4518	0.000000
281474976710655.000000	1.009073	4519	0.000000
281474976710655.000000	1.063198	4520	0.000000
281474976710655.000000	1.083152	4521	0.000000
281474976710655.000000	1.018113	4522	0.000000
281474976710655.000000	1.063503	4523	0.000000
281474976710655.000000	1.036644	4524	0.000000
281474976710655.000000	1.085292	4525	0.000000
281474976710655.000000	1.006998	4526	0.000000
281474976710655.000000	1.093881	4527	0.000000
281474976710655.000000	1.029554	4528	0.000000
281474976710655.000000	1.061783	4529	0.000000
281474976710655.000000	1.013801	4530	0.000000
281474976710655.000000	1.086623	4531	0.000000
281474976710655.000000	1.071254	4532	0.000000
281474976710655.000000	1.037596	4533	0.000000
281474976710655.000000	1.040060	4534	0.000000
281474976710655.000000	0.999544	4535	0.000000
281474976710655.000000	1.060380	4536	0.000000
281474976710655.000000	1.110429	4537	0.000000
281474976710655.000000	1.086571	4538	0.000000
281474976710655.000000	1.039969	4539	0.000000
281474976710655.000000	1.049622	4540	0.000000
281474976710655.000000	1.065764	4541	0.000000
281474976710655.000000	1.069893	4542	0.000000
281474976710655.000000	1.091646	4543	0.000000
281474976710655.000000	1.037163	4544	0.000000
281474976710655.000000	1.003805	4545	0.000000
281474976710655.000000	1.071089	4546	0.000000
281474976710655.000000	1.073122	4547	0.000000
281474976710655.000000	1.042611	4548	0.000000
281474976710655.000000	1.031832	4549	0.000000
281474976710655.000000	1.060369	4550	0.000000
281474976710655.000000	1.053473	4551	0.000000
281474976710655.000000	1.055203	4552	0.000000
281474976710655.000000	1.033651	4553	0.000000
281474976710655.000000	1.039077	4554	0.000000
281474976710655.000000	1.081804	4555	0.000000
281474976710655.000000	1.014221	4556	0.000000
281474976710655.000000	1.035881	4557	0.000000
281474976710655.000000	0.996318	4558	0.000000
281474976710655.000000	1.038054	4559	0.000000
281474976710655.000000	0.986641	4560	0.000000
281474976710655.000000	1.001582	4561	0.000000
281474976710655.000000	1.020169	4562	0.000000
281474976710655.000000	1.041020	4563	0.000000
281474976710655.000000	1.097703	4564	0.000000
281474976710655.000000	1.027722	4565	0.000000
281474976710655.000000	1.059205	4566	0.000000
281474976710655.000000	1.020429	4567	0.000000
281474976710655.000000	1.024353	4568	0.000000
281474976710655.000000	1.007562	4569	0.000000
281474976710655.000000	1.032473	4570	0.000000
281474976710655.000000	1.017154	4571	0.000000
281474976710655.000000	1.008978	4572	0.000000
281474976710655.000000	1.019443	4573	0.000000
281474976710655.000000	1.008575	4574	0.000000
281474976710655.000000	1.069433	4575	0.000000
281474976710655.000000	1.046074	4576	0.000000
281474976710655.000000	1.065619	4577	0.000000
281474976710655.000000	1.020201	4578	0.000000
281474976710655.000000	1.040263	4579	0.000000
281474976710655.000000	1.028338	4580	0.000000
281474976710655.000000	1.026871	4581	0.000000
281474976710655.000000	1.023966	4582	0.000000
281474976710655.000000	1.041032	4583	0.000000
281474976710655.000000	1.084961	4584	0.000000
281474976710655.000000	1.018302	4585	0.000000
281474976710655.000000	1.040007	4586	0.000000
281474976710655.000000	1.024183	4587	0.000000
281474976710655.000000	1.025125	4588	0.000000
281474976710655.000000	1.067810	4589	0.000000
281474976710655.000000	1.070220	4590	0.000000
281474976710655.000000	1.016808	4591	0.000000
281474976710655.000000	0.982765	4592	0.000000
281474976710655.000000	1.038649	4593	0.000000
281474976710655.000000	1.031726	4594	0.000000
281474976710655.000000	1.033242	4595	0.000000
281474976710655.000000	1.014964	4596	0.000000
281474976710655.000000	1.007479	4597	0.000000
281474976710655.000000	1.069316	4598	0.000000
281474976710655.000000	1.024544	4599	0.000000
281474976710655.000000	0.985980	4600	0.000000
281474976710655.000000	1.011791	4601	0.000000
281474976710655.000000	1.090801	4602	0.000000
281474976710655.000000	1.019253	4603	0.000000
281474976710655.000000	1.018078	4604	0.000000
281474976710655.000000	1.012346	4605	0.000000
281474976710655.000000	1.049229	4606	0.000000
281474976710655.000000	1.014380	4607	0.000000
281474976710655.000000	1.044157	4608	0.000000
281474976710655.000000	1.075682	4609	0.000000
281474976710655.000000	1.019513	4610	0.000000
281474976710655.000000	1.051793	4611	0.000000
281474976710655.000000	1.022576	4612	0.000000
281474976710655.000000	1.006608	4613	0.000000
281474976710655.000000	1.038656	4614	0.000000
281474976710655.000000	1.086878	4615	0.000000
281474976710655.000000	1.029384	4616	0.000000
281474976710655.000000	1.024647	4617	0.000000
281474976710655.000000	1.004558	4618	0.000000
281474976710655.000000	0.994499	4619	0.000000
281474976710655.000000	1.041135	4620	0.000000
281474976710655.000000	1.051428	4621	0.000000
281474976710655.000000	1.037752	4622	0.000000
281474976710655.000000	1.079482	4623	0.000000
281474976710655.000000	1.009051	4624	0.000000
281474976710655.000000	1.090145	4625	0.000000
281474976710655.000000	1.017397	4626	0.000000
281474976710655.000000	1.061756	4627	0.000000
281474976710655.000000	1.046147	4628	0.000000
281474976710655.000000	1.024303	4629	0.000000
281474976710655.000000	1.075027	4630	0.000000
281474976710655.000000	1.022381	4631	0.000000
281474976710655.000000	1.036187	4632	0.000000
281474976710655.000000	1.090538	4633	0.000000
281474976710655.000000	1.012736	4634	0.000000
281474976710655.000000	1.012399	4635	0.000000
281474976710655.000000	1.050152	4636	0.000000
281474976710655.000000	1.076659	4637	0.000000
281474976710655.000000	0.996833	4638	0.000000
281474976710655.000000	1.034460	4639	0.000000
281474976710655.000000	0.982426	4640	0.000000
281474976710655.000000	1.008959	4641	0.000000
281474976710655.000000	1.069726	4642	0.000000
281474976710655.000000	1.050777	4643	0.000000
281474976710655.000000	1.014286	4644	0.000000
281474976710655.000000	1.010339	4645	0.000000
