time (s)	magNum	magX	magY	magZ
5839.457035	0.000000	206.483398	-409.435547	209.134766	1.000000	60.008789	-96.546875	-23.939453	2.000000	467.233398	5.903320	252.458984	3.000000	-205.540039	-353.218750	152.991211
5839.477631	0.000000	197.596680	-372.912109	165.482422	1.000000	55.321289	-87.464844	-25.013672	2.000000	443.502930	-18.315430	218.572266	3.000000	-177.122070	-353.218750	139.905273
5839.497155	0.000000	187.733398	-340.880859	132.865234	1.000000	51.317383	-80.335937	-25.794922	2.000000	419.967773	-35.698242	190.544922	3.000000	-153.489258	-350.093750	126.916992
5839.515548	0.000000	179.041992	-314.513672	108.255859	1.000000	47.899414	-74.281250	-26.283203	2.000000	398.190430	-48.198242	166.716797	3.000000	-132.004883	-345.699219	115.881836
5839.535101	0.000000	170.057617	-289.806641	86.673828	1.000000	44.774414	-68.617187	-26.087891	2.000000	375.241211	-57.573242	144.451172	3.000000	-113.059570	-339.058594	105.432617
5839.553534	0.000000	162.440430	-269.689453	70.365234	1.000000	42.430664	-64.320312	-26.283203	2.000000	355.612305	-63.920898	125.701172	3.000000	-97.336914	-332.710937	96.741211
5839.573088	0.000000	155.604492	-251.330078	56.986328	1.000000	40.477539	-60.609375	-26.087891	2.000000	336.374023	-68.217773	109.197266	3.000000	-82.493164	-326.070312	88.440430
5839.591521	0.000000	149.159180	-236.583984	48.001953	1.000000	38.622070	-57.386719	-25.990234	2.000000	319.967773	-70.854492	96.013672	3.000000	-70.774414	-319.820312	81.604492
5839.611104	0.000000	144.178711	-223.498047	39.017578	1.000000	37.547852	-54.457031	-25.892578	2.000000	304.831055	-72.319336	84.490234	3.000000	-59.641602	-313.570312	75.842773
5839.629517	0.000000	139.784180	-212.755859	32.962891	1.000000	36.668945	-52.113281	-25.794922	2.000000	292.331055	-72.709961	75.310547	3.000000	-51.536133	-308.492187	70.959961
5839.649051	0.000000	135.780273	-203.283203	27.591797	1.000000	35.594727	-50.062500	-25.501953	2.000000	281.002930	-72.416992	67.009766	3.000000	-43.918945	-304.000000	66.956055
5839.669675	0.000000	132.752930	-195.861328	23.392578	1.000000	34.325195	-48.695312	-25.404297	2.000000	271.041992	-71.928711	60.466797	3.000000	-37.571289	-300.484375	64.416992
5839.689184	0.000000	131.483398	-190.001953	20.951172	1.000000	33.934570	-47.621094	-25.208984	2.000000	263.327148	-70.854492	55.291016	3.000000	-32.786133	-298.921875	63.147461
5839.707577	0.000000	130.799805	-186.486328	19.681641	1.000000	33.250977	-46.546875	-24.916016	2.000000	257.760742	-69.194336	51.287109	3.000000	-28.879883	-298.726562	63.049805
5839.727158	0.000000	130.702148	-184.044922	18.509766	1.000000	33.446289	-46.156250	-24.916016	2.000000	253.952148	-67.534180	48.748047	3.000000	-26.047852	-299.898437	63.733398
5839.745603	0.000000	131.776367	-183.068359	18.705078	1.000000	33.153320	-46.156250	-24.916016	2.000000	251.022461	-65.678711	46.599609	3.000000	-24.680664	-302.632812	65.686523
5839.765140	0.000000	132.948242	-182.970703	19.291016	1.000000	33.739258	-46.253906	-25.111328	2.000000	250.045898	-63.530273	45.623047	3.000000	-23.411133	-306.539062	69.006836
5839.783546	0.000000	135.682617	-184.435547	20.462891	1.000000	34.227539	-46.351562	-25.306641	2.000000	250.338867	-61.381836	45.427734	3.000000	-23.313477	-312.007812	73.010742
5839.803084	0.000000	139.002930	-187.169922	23.587891	1.000000	34.911133	-47.132812	-25.111328	2.000000	252.194336	-59.135742	46.306641	3.000000	-24.387695	-319.332031	78.479492
5839.821533	0.000000	144.081055	-191.564453	26.908203	1.000000	35.790039	-48.109375	-25.404297	2.000000	255.416992	-56.108398	47.869141	3.000000	-26.047852	-328.609375	85.803711
