time (s)	det(V)
2497.101485	-1.683586	
2497.103485	-1.683713	
2497.105485	-1.683788	
2497.107485	-1.683843	
2497.109485	-1.683908	
2497.111484	-1.683945	
2497.115485	-1.683992	
2497.117486	-1.683925	
2497.119484	-1.683929	
2497.121485	-1.683960	
2497.123485	-1.683931	
2497.125485	-1.683945	
2497.129484	-1.683946	
2497.131485	-1.683964	
2497.133485	-1.683981	
2497.137485	-1.684011	
2497.139484	-1.683923	
2497.141485	-1.683984	
2497.143485	-1.683905	
2497.145485	-1.683966	
2497.149484	-1.683966	
2497.153484	-1.683953	
2497.155485	-1.683955	
2497.157485	-1.683937	
2497.159484	-1.683955	
2497.161486	-1.684000	
2497.163485	-1.683935	
2497.165486	-1.683955	
2497.167485	-1.683941	
2497.169484	-1.683988	
2497.171484	-1.683963	
2497.175485	-1.683944	
2497.177485	-1.683903	
2497.179485	-1.683926	
2497.181485	-1.683929	
2497.183485	-1.683923	
2497.185486	-1.684009	
2497.187484	-1.683964	
2497.189485	-1.683996	
2497.191485	-1.683967	
2497.193486	-1.683967	
2497.197485	-1.683961	
2497.199485	-1.683901	
2497.201485	-1.683937	
2497.203485	-1.683907	
2497.205485	-1.683868	
2497.207486	-1.683789	
2497.209485	-1.683685	
2497.211485	-1.683522	
2497.213485	-1.683446	
2497.215485	-1.683300	
2497.217484	-1.683069	
2497.221486	-1.682930	
2497.223485	-1.682519	
2497.225484	-1.682377	
2497.227485	-1.626905	
2497.229484	-1.473774	
2497.231486	-1.340490	
2497.233486	-1.207486	
2497.235485	-1.069049	
2497.237485	-0.946969	
2497.241486	-0.806535	
2497.243485	-0.530717	
2497.245485	-0.382188	
2497.247485	-0.237330	
2497.249485	-0.098579	
2497.251485	0.052546	
2497.255484	0.171573	
2497.257485	0.439899	
2497.259485	0.565969	
2497.263485	0.723010	
2497.265485	1.011134	
2497.267485	1.158792	
2497.269485	1.281518	
2497.271487	1.415800	
2497.273484	1.549994	
2497.277485	1.577859	
2497.281485	1.578095	
2497.283485	1.578063	
2497.285485	1.578061	
2497.287485	1.578084	
2497.289485	1.578070	
2497.293484	1.578063	
2497.295485	1.578101	
2497.297485	1.578055	
2497.299485	1.578037	
2497.301485	1.577971	
2497.303485	1.578112	
2497.305485	1.578112	
2497.307485	1.578105	
2497.309485	1.578117	
2497.311484	1.578078	
2497.313488	1.578122	
2497.315485	1.578095	
2497.317484	1.578109	
2497.321487	1.578120	
2497.323485	1.578137	
2497.325485	1.578117	
2497.327485	1.578092	
2497.329485	1.578117	
2497.333484	1.578075	
2497.335485	1.578143	
2497.337485	1.578045	
2497.341485	1.578081	
2497.343487	1.578151	
2497.345485	1.578054	
2497.347484	1.578095	
2497.349485	1.578099	
2497.351485	1.578098	
2497.355485	1.578119	
2497.359485	1.578091	
2497.361484	1.578123	
2497.363485	1.578085	
2497.365485	1.578050	
2497.367484	1.578082	
2497.371484	1.578066	
2497.373485	1.578074	
2497.375485	1.578032	
2497.377485	1.578054	
2497.379485	1.578064	
2497.381486	1.578105	
2497.383488	1.578091	
2497.385484	1.578110	
2497.387485	1.578103	
2497.389487	1.578095	
2497.391485	1.578042	
2497.393485	1.578071	
2497.395484	1.578092	
2497.399485	1.578053	
2497.401485	1.578110	
2497.403485	1.578127	
2497.405485	1.578136	
2497.407484	1.578109	
2497.411484	1.578103	
2497.413485	1.578130	
2497.415485	1.578076	
2497.417485	1.578041	
2497.419485	1.577999	
2497.421484	1.578032	
2497.423485	1.577993	
2497.425485	1.577622	
2497.427484	1.561446	
2497.429484	1.505238	
2497.431485	1.423195	
2497.433484	1.362047	
2497.437485	1.299678	
2497.439486	1.184671	
2497.441485	1.132650	
2497.443485	1.072884	
2497.445484	1.034450	
2497.447485	0.987697	
2497.451484	0.937989	
2497.453486	0.834277	
2497.455486	0.787143	
2497.459485	0.755612	
2497.461485	0.690710	
2497.463485	0.661247	
2497.465485	0.618505	
2497.467485	0.600918	
2497.471485	0.560534	
2497.473485	0.493758	
2497.477485	0.458094	
2497.479485	0.433193	
2497.481485	0.404566	
2497.483485	0.386212	
2497.485485	0.369295	
2497.489484	0.341097	
2497.491484	0.297811	
2497.493485	0.272468	
2497.495485	0.273994	
2497.497486	0.264819	
2497.499485	0.246515	
2497.501485	0.241784	
2497.503484	0.211714	
2497.505486	0.195512	
2497.509484	0.190507	
2497.511486	0.164089	
2497.513485	0.159588	
2497.515485	0.140460	
2497.517485	0.153463	
2497.519485	0.133942	
2497.521486	0.116434	
2497.523484	0.116684	
2497.525486	0.099202	
2497.529485	0.093591	
2497.531485	0.081052	
2497.535485	0.080405	
2497.537484	0.062657	
2497.539485	0.063071	
2497.541486	0.056794	
2497.543484	0.045088	
2497.547484	0.054142	
2497.549485	0.035581	
2497.551486	0.042240	
2497.555485	0.022622	
2497.557486	0.026442	
2497.559486	0.013282	
2497.561485	0.021156	
2497.563485	0.024633	
2497.565485	0.013816	
2497.569485	0.017440	
2497.573485	-0.005917	
2497.575486	-0.005677	
2497.577484	0.001031	
2497.579485	0.006070	
2497.581484	0.002064	
2497.585485	0.004358	
2497.587485	-0.016392	
2497.589485	-0.019809	
2497.593485	-0.018570	
2497.595484	-0.006427	
2497.597485	-0.003005	
2497.599486	-0.009455	
2497.601485	-0.000371	
2497.603487	-0.018094	
2497.607484	-0.031661	
2497.611485	-0.035963	
2497.613485	-0.008824	
2497.615487	-0.016316	
2497.617486	-0.006477	
2497.619486	-0.015544	
2497.623484	-0.025581	
2497.625484	-0.036703	
2497.627485	-0.028545	
2497.629485	-0.017645	
2497.631485	-0.019307	
2497.633485	-0.013492	
2497.635485	-0.010574	
2497.637485	-0.023100	
2497.639484	-0.022059	
2497.641485	-0.026359	
2497.643484	-0.034524	
2497.645484	-0.022673	
2497.649485	-0.021920	
2497.651485	-0.009262	
2497.653485	-0.021120	
2497.655484	-0.023688	
2497.657485	-0.018794	
2497.659491	-0.027926	
2497.663485	-0.016338	
2497.665485	-0.022608	
2497.667485	-0.011271	
2497.671485	-0.023321	
2497.673486	-0.013588	
2497.675485	-0.024635	
2497.677485	-0.017756	
2497.679485	-0.005868	
2497.683484	-0.012894	
2497.685485	-0.012950	
2497.689485	-0.027323	
2497.691485	-0.015677	
2497.693485	-0.018985	
2497.695486	-0.004984	
2497.697485	-0.005732	
2497.701484	-0.008781	
2497.703484	-0.019346	
2497.705485	-0.022634	
2497.709485	-0.016734	
2497.711485	-0.006625	
2497.713485	0.000641	
2497.715485	-0.008191	
2497.717485	0.004795	
2497.721484	-0.003569	
2497.723485	-0.011257	
2497.727485	-0.024312	
2497.729484	0.004166	
2497.731485	-0.002300	
2497.733486	0.002830	
2497.735485	0.004625	
2497.739484	-0.008192	
2497.741485	-0.013697	
2497.743485	-0.018409	
2497.747485	-0.003360	
2497.749485	0.003174	
2497.751484	0.012220	
2497.753484	-0.003438	
2497.755484	-0.005368	
2497.757485	0.000100	
2497.761485	-0.005096	
2497.765485	0.004578	
2497.767487	0.016739	
2497.769485	0.008033	
2497.771485	-0.003227	
2497.773485	0.006420	
2497.777484	-0.002329	
2497.779485	0.009405	
2497.781485	-0.001462	
2497.783485	0.008025	
2497.785485	0.013236	
2497.787486	0.003939	
2497.789485	0.006275	
2497.791485	0.006152	
2497.793485	0.002312	
2497.795485	0.013958	
2497.797484	0.008364	
2497.799487	0.004826	
2497.803485	0.016416	
2497.805486	0.003794	
2497.807485	0.011138	
2497.809485	0.004049	
2497.811485	0.014508	
2497.813485	0.023969	
2497.817484	0.016391	
2497.819485	0.012713	
2497.821485	0.002475	
2497.825485	0.007692	
2497.827485	0.014985	
2497.829484	0.026755	
2497.831485	0.020031	
2497.833485	0.026471	
2497.835485	0.026273	
2497.839485	0.005041	
2497.843485	0.009156	
2497.845485	0.026570	
2497.847485	0.028592	
2497.849485	0.023449	
2497.851485	0.032962	
2497.855484	0.020313	
2497.857485	0.010590	
2497.859485	0.004310	
2497.863486	0.017532	
2497.865486	0.022467	
2497.867485	0.037167	
2497.869486	0.025362	
2497.871485	0.017949	
2497.873485	0.024164	
2497.877485	0.008202	
2497.881485	0.024490	
2497.883485	0.031702	
2497.885485	0.033831	
2497.887485	0.019280	
2497.889485	0.020677	
2497.893484	0.020080	
2497.895485	0.019024	
2497.897485	0.022941	
2497.899485	0.017353	
2497.901487	0.033250	
2497.903486	0.019263	
2497.905484	0.017179	
2497.907485	0.020039	
2497.909485	0.011822	
2497.911485	0.023067	
2497.913485	0.022709	
2497.915485	0.013273	
2497.917484	0.025983	
2497.921485	0.013939	
2497.923484	0.019997	
2497.925485	0.009686	
2497.927485	0.011627	
2497.929485	0.025175	
2497.933484	0.018457	
2497.935485	0.011887	
2497.937485	-0.002903	
2497.941491	0.001533	
2497.943485	-0.000136	
2497.945485	0.013302	
2497.947485	0.008295	
2497.949485	0.003872	
2497.953484	0.011222	
2497.955484	-0.018255	
2497.959485	-0.017258	
2497.961485	-0.012468	
2497.963484	-0.004750	
2497.965485	-0.018595	
2497.967485	-0.009570	
2497.971484	-0.019238	
2497.973486	-0.038288	
2497.975485	-0.053972	
2497.979485	-0.052396	
2497.981484	-0.045185	
2497.983485	-0.045729	
2497.985485	-0.053148	
2497.987484	-0.068950	
2497.989485	-0.074239	
2497.993484	-0.087957	
2497.997485	-0.090420	
2497.999486	-0.103275	
2498.001485	-0.102335	
2498.003484	-0.124696	
2498.005484	-0.140398	
2498.009484	-0.142350	
2498.011485	-0.167660	
2498.013485	-0.173621	
2498.015485	-0.191204	
2498.017485	-0.186530	
2498.019485	-0.206562	
2498.021485	-0.230711	
2498.023485	-0.236829	
2498.025484	-0.261083	
2498.027487	-0.271628	
2498.029485	-0.284047	
2498.031485	-0.307401	
2498.035484	-0.318584	
2498.037485	-0.365615	
2498.039485	-0.385169	
2498.041484	-0.403598	
2498.043484	-0.433024	
2498.045485	-0.442815	
2498.049484	-0.461850	
2498.051485	-0.517707	
2498.053486	-0.559952	
2498.057485	-0.595872	
2498.059485	-0.654151	
2498.061485	-0.678914	
2498.063485	-0.707879	
2498.065485	-0.754130	
2498.069485	-0.782288	
2498.071485	-0.893821	
2498.075485	-0.932310	
2498.077485	-1.020469	
2498.079486	-1.057654	
2498.081485	-1.115809	
2498.083486	-1.165376	
2498.085485	-1.219766	
2498.087484	-1.293479	
2498.089485	-1.350327	
2498.091485	-1.412529	
2498.095485	-1.484956	
2498.097486	-1.602388	
2498.099486	-1.673955	
2498.101485	-1.682347	
2498.103485	-1.682493	
2498.105485	-1.682574	
2498.107485	-1.682647	
2498.109485	-1.682804	
2498.111485	-1.682919	
2498.113485	-1.683076	
2498.115484	-1.683171	
2498.119485	-1.683276	
2498.121485	-1.683526	
2498.123484	-1.683624	
2498.125485	-1.683769	
2498.127487	-1.683792	
2498.129485	-1.683861	
2498.131485	-1.683947	
2498.133485	-1.683930	
2498.135485	-1.683984	
2498.137484	-1.684001	
2498.141485	-1.683971	
2498.143485	-1.683959	
2498.145485	-1.683989	
2498.147486	-1.683986	
2498.149485	-1.683956	
2498.151485	-1.683994	
2498.153485	-1.683988	
2498.155485	-1.683913	
2498.157484	-1.683984	
2498.161485	-1.683959	
2498.163486	-1.683873	
2498.165485	-1.683913	
2498.167485	-1.683953	
2498.169484	-1.683935	
2498.171485	-1.683958	
2498.175484	-1.683889	
2498.177485	-1.683959	
2498.179485	-1.683991	
2498.183485	-1.683998	
2498.185484	-1.683895	
2498.187485	-1.683989	
2498.189485	-1.683935	
2498.191485	-1.683954	
2498.195485	-1.683951	
2498.197485	-1.683896	
2498.199484	-1.684014	
2498.201485	-1.683944	
2498.203485	-1.683950	
2498.205486	-1.683911	
2498.207486	-1.683900	
2498.209486	-1.683949	
2498.211485	-1.683959	
2498.215484	-1.683906	
2498.219484	-1.683922	
2498.221485	-1.683883	
2498.223484	-1.683964	
2498.225484	-1.683934	
2498.227486	-1.683909	
2498.229485	-1.683775	
2498.231485	-1.683692	
2498.233484	-1.683563	
2498.235486	-1.683403	
2498.237485	-1.683275	
2498.241484	-1.683035	
2498.243485	-1.682661	
2498.245485	-1.682489	
2498.247485	-1.680666	
2498.249484	-1.581864	
2498.251485	-1.429623	
2498.253485	-1.308120	
2498.255485	-1.188756	
2498.257486	-1.040695	
2498.259486	-0.910832	
2498.263485	-0.751811	
2498.265485	-0.468771	
2498.267485	-0.309331	
2498.269485	-0.174750	
2498.271485	-0.039550	
2498.273485	0.107215	
2498.275485	0.242441	
2498.277484	0.383559	
2498.279485	0.537336	
2498.281486	0.675022	
2498.283486	0.823398	
2498.287485	0.967697	
2498.289485	1.240806	
2498.291485	1.377386	
2498.293485	1.512693	
2498.295485	1.577899	
2498.299484	1.578049	
2498.301485	1.578103	
2498.303485	1.578048	
2498.305485	1.578076	
2498.307485	1.578021	
2498.309485	1.578115	
2498.311486	1.578047	
2498.313486	1.578077	
2498.315485	1.578077	
2498.319485	1.578077	
2498.321485	1.578142	
2498.323485	1.578044	
2498.325486	1.578042	
2498.327485	1.577984	
2498.329485	1.578073	
2498.331485	1.578051	
2498.333486	1.578067	
2498.335487	1.578054	
2498.339484	1.578075	
2498.343484	1.578078	
2498.345491	1.578139	
2498.347485	1.578093	
2498.349486	1.578092	
2498.351485	1.578091	
2498.353485	1.578095	
2498.357484	1.578035	
2498.359486	1.578087	
2498.361485	1.578077	
2498.365485	1.578008	
2498.367484	1.578099	
2498.369485	1.578038	
2498.371484	1.578119	
2498.373485	1.578080	
2498.375485	1.578066	
2498.379485	1.578055	
2498.383485	1.578114	
2498.385485	1.578153	
2498.387484	1.578116	
2498.389486	1.578082	
2498.391485	1.578047	
2498.395484	1.578094	
2498.397485	1.578179	
2498.399485	1.578076	
2498.401485	1.578037	
2498.403486	1.578008	
2498.405486	1.578089	
2498.407485	1.578130	
2498.409485	1.578064	
2498.411485	1.578095	
2498.413484	1.578065	
2498.415485	1.578119	
2498.417486	1.578034	
2498.419484	1.578064	
2498.423485	1.578070	
2498.425484	1.578079	
2498.427485	1.578061	
2498.429485	1.578057	
2498.431485	1.578138	
2498.435484	1.578043	
2498.437485	1.578093	
2498.439485	1.578045	
2498.443485	1.578005	
2498.445485	1.577644	
2498.447485	1.565982	
2498.449485	1.500302	
2498.451485	1.437185	
2498.453485	1.353878	
2498.457485	1.282148	
2498.461485	1.161758	
2498.463484	1.080235	
2498.465485	1.019864	
2498.467485	0.984508	
2498.469485	0.924820	
2498.473484	0.868415	
2498.475485	0.765994	
2498.477485	0.738336	
2498.479484	0.710197	
2498.481488	0.674211	
2498.483494	0.647426	
2498.485485	0.613956	
2498.487485	0.566695	
2498.489485	0.541010	
2498.491485	0.508191	
2498.493485	0.469056	
2498.495484	0.459742	
2498.497484	0.431845	
2498.501485	0.405497	
2498.503484	0.364873	
2498.505485	0.343576	
2498.507485	0.328616	
2498.509485	0.300086	
2498.513485	0.296017	
2498.515485	0.253870	
2498.517486	0.252092	
2498.521485	0.225247	
2498.523485	0.205367	
2498.525484	0.181493	
2498.527485	0.175066	
2498.529485	0.175172	
2498.533484	0.157788	
2498.535484	0.133460	
2498.539485	0.116493	
2498.541484	0.105806	
2498.543486	0.096114	
2498.545484	0.100094	
2498.547485	0.094182	
2498.551484	0.087268	
2498.553485	0.057715	
2498.555485	0.051039	
2498.557485	0.049552	
2498.559486	0.040388	
2498.561485	0.051862	
2498.563485	0.050033	
2498.565485	0.037113	
2498.567484	0.051741	
2498.569485	0.032447	
2498.571485	0.011882	
2498.573485	0.017795	
2498.577484	0.002298	
2498.579485	0.020738	
2498.581486	0.012033	
2498.583485	0.018090	
2498.585485	0.012768	
2498.587486	-0.001290	
2498.591484	-0.000094	
2498.593485	-0.019727	
2498.595485	-0.004054	
2498.599485	-0.008760	
2498.601485	0.005486	
2498.603485	-0.013342	
2498.605485	-0.017454	
2498.607486	-0.011467	
2498.611484	-0.023783	
2498.613484	-0.014675	
2498.617485	-0.021538	
2498.619485	-0.015025	
2498.621485	-0.024345	
2498.623484	-0.019851	
2498.625485	-0.029474	
2498.629484	-0.023681	
2498.631485	-0.028122	
2498.633486	-0.022239	
2498.637485	-0.022876	
2498.639484	-0.022906	
2498.641485	-0.023957	
2498.643485	-0.034612	
2498.645485	-0.016333	
2498.649484	-0.017227	
2498.651484	-0.019450	
2498.655485	-0.033578	
2498.657485	-0.025054	
2498.659485	-0.034034	
2498.661485	-0.021592	
2498.663485	-0.015574	
2498.667485	-0.019229	
2498.669485	-0.029902	
2498.671485	-0.034918	
2498.675486	-0.029779	
2498.677484	-0.023421	
2498.679485	-0.014043	
2498.681485	-0.017883	
2498.683485	-0.011483	
2498.685485	-0.013599	
2498.689485	-0.032976	
2498.693485	-0.032657	
2498.695485	-0.015300	
2498.697486	-0.012689	
2498.699484	-0.013255	
2498.701485	-0.003060	
2498.705485	-0.018408	
2498.707485	-0.025811	
2498.709485	-0.034244	
2498.713485	-0.020654	
2498.715485	-0.012177	
2498.717485	-0.000388	
2498.719485	-0.012327	
2498.721485	-0.018044	
2498.723485	-0.012284	
2498.727485	-0.031939	
2498.731485	-0.011850	
2498.733485	-0.000973	
2498.735485	-0.003173	
2498.737485	-0.015551	
2498.739485	-0.010016	
2498.743485	-0.014455	
2498.745485	-0.011545	
2498.747484	-0.009147	
2498.751485	-0.009211	
2498.753485	-0.011058	
2498.755484	-0.011299	
2498.757485	-0.008748	
2498.759485	-0.015521	
2498.761485	-0.001734	
2498.765486	-0.004307	
2498.769485	0.002211	
2498.771485	-0.008519	
2498.773485	-0.000626	
2498.775488	-0.013600	
2498.777484	-0.005885	
2498.781484	0.007015	
2498.783485	0.001118	
2498.785484	-0.001265	
2498.787485	-0.011004	
2498.789486	0.000225	
2498.791485	-0.003811	
2498.795484	0.008351	
2498.797486	0.007235	
2498.799485	0.006653	
2498.801485	0.008719	
2498.805484	-0.004907	
2498.807485	-0.002864	
2498.809485	-0.004555	
2498.811485	0.010632	
2498.813484	0.014910	
2498.815485	0.006441	
2498.817485	0.021510	
2498.819485	0.005787	
2498.821485	-0.004886	
2498.823485	0.001677	
2498.825484	-0.006846	
2498.829485	-0.003058	
2498.831485	0.014019	
2498.833485	0.019910	
2498.835484	0.018618	
2498.837484	0.008091	
2498.841484	0.011256	
2498.843485	-0.002663	
2498.845485	0.012941	
2498.849485	0.013280	
2498.851485	0.028626	
2498.853484	0.013823	
2498.855485	0.011980	
2498.857485	0.014803	
2498.861484	0.006147	
2498.863485	0.017302	
2498.867485	0.011710	
2498.869485	0.020257	
2498.871485	0.014264	
2498.873485	0.019013	
2498.875485	0.006329	
2498.879484	0.019454	
2498.881485	0.015755	
2498.883485	0.021127	
2498.885486	0.021312	
2498.887485	0.014623	
2498.889485	0.021801	
2498.891485	0.019967	
2498.893485	0.010996	
2498.895485	0.027145	
2498.897485	0.029317	
2498.899487	0.019610	
2498.901485	0.028069	
2498.905485	0.010467	
2498.907486	0.016879	
2498.909485	0.013965	
2498.911486	0.026805	
2498.913484	0.030144	
2498.915484	0.023609	
2498.919484	0.037120	
2498.921485	0.008645	
2498.923486	0.018864	
2498.927485	0.005506	
2498.929485	0.032425	
2498.931485	0.026514	
2498.933485	0.032675	
2498.935485	0.031978	
2498.937485	0.019512	
2498.941485	0.015071	
2498.945485	0.007895	
2498.947486	0.031378	
2498.949485	0.027081	
2498.951485	0.033019	
2498.953485	0.020476	
2498.957484	0.015208	
2498.959485	-0.001428	
2498.961485	0.015073	
2498.965485	0.018217	
2498.967485	0.031862	
2498.969485	0.018659	
2498.971486	0.007275	
2498.973485	0.013822	
2498.975485	0.001910	
2498.979484	0.002070	
2498.983485	0.005374	
2498.985484	0.014473	
2498.987485	-0.000752	
2498.989485	0.000446	
2498.991485	-0.005412	
2498.995485	-0.008855	
2498.997484	-0.007858	
2498.999484	-0.011407	
2499.001485	-0.005446	
2499.003485	-0.021024	
2499.005486	-0.022442	
2499.007485	-0.020342	
2499.009485	-0.039001	
2499.011485	-0.025768	
2499.013485	-0.024964	
2499.015487	-0.046341	
2499.017485	-0.034769	
2499.021485	-0.050411	
2499.023485	-0.058474	
2499.025484	-0.072188	
2499.027485	-0.070305	
2499.029485	-0.068700	
2499.031486	-0.080637	
2499.035484	-0.076176	
2499.037484	-0.114863	
2499.039484	-0.118679	
2499.043485	-0.127594	
2499.045485	-0.130298	
2499.047484	-0.136999	
2499.049485	-0.152137	
2499.051484	-0.153157	
2499.053484	-0.181356	
2499.057485	-0.201707	
2499.061485	-0.233252	
2499.063487	-0.236569	
2499.065485	-0.259108	
2499.067485	-0.260382	
2499.069484	-0.290756	
2499.073484	-0.315396	
2499.075485	-0.366376	
2499.077484	-0.378822	
2499.081485	-0.390166	
2499.083486	-0.425868	
2499.085486	-0.450273	
2499.087485	-0.489096	
2499.089485	-0.506722	
2499.091485	-0.539257	
2499.095485	-0.584424	
2499.099485	-0.630776	
2499.101485	-0.684979	
2499.103485	-0.736906	
2499.105487	-0.779163	
2499.107484	-0.815865	
2499.111485	-0.868986	
2499.113485	-0.947758	
2499.115485	-1.005133	
2499.119485	-1.037955	
2499.121485	-1.159814	
2499.123484	-1.208310	
2499.125485	-1.275538	
2499.127485	-1.327743	
2499.131484	-1.381105	
2499.135485	-1.522416	
2499.137485	-1.670118	
2499.139485	-1.682417	
2499.141485	-1.682515	
2499.143485	-1.682663	
2499.145487	-1.682725	
2499.147485	-1.682810	
2499.149485	-1.682894	
2499.151485	-1.683052	
2499.153485	-1.683213	
2499.157485	-1.683308	
2499.159485	-1.683469	
2499.161485	-1.683565	
2499.163486	-1.683662	
2499.165484	-1.683770	
2499.167487	-1.683818	
2499.169486	-1.683919	
2499.171485	-1.683905	
2499.173485	-1.683955	
2499.175485	-1.683960	
2499.177486	-1.683985	
2499.181485	-1.684003	
2499.183485	-1.683946	
2499.185484	-1.683968	
2499.187485	-1.683956	
2499.189485	-1.683934	
2499.193484	-1.683962	
2499.195485	-1.683942	
2499.197485	-1.684034	
2499.201485	-1.684013	
2499.203485	-1.683918	
2499.205485	-1.683995	
2499.207485	-1.683963	
2499.209485	-1.683980	
2499.213484	-1.683952	
2499.217484	-1.683976	
2499.219485	-1.683939	
2499.221485	-1.684017	
2499.223485	-1.683972	
2499.225485	-1.683984	
2499.227485	-1.683933	
2499.229485	-1.683991	
2499.231485	-1.684015	
2499.233487	-1.684042	
2499.235485	-1.684003	
2499.239485	-1.683996	
2499.241485	-1.683926	
2499.243485	-1.683965	
2499.245485	-1.683957	
2499.247485	-1.683958	
2499.249487	-1.683992	
2499.251486	-1.683914	
2499.253484	-1.683996	
2499.255486	-1.683963	
2499.257485	-1.683980	
2499.259485	-1.684000	
2499.263485	-1.683992	
2499.265485	-1.683822	
2499.267485	-1.683732	
2499.269485	-1.683664	
2499.271486	-1.683536	
2499.273485	-1.683367	
2499.275486	-1.683304	
2499.277486	-1.683118	
2499.279485	-1.682879	
2499.281484	-1.682771	
2499.285485	-1.682654	
2499.287485	-1.628853	
2499.289485	-1.482867	
2499.291485	-1.346934	
2499.293485	-1.222399	
2499.295484	-1.070393	
2499.297485	-0.937637	
