crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	32.800941	684	0.000000
281474976710655.000000	52.603523	685	0.000000
281474976710655.000000	104.718529	686	0.000000
281474976710655.000000	69.133217	687	0.000000
281474976710655.000000	46.448727	688	0.000000
281474976710655.000000	65.358292	689	0.000000
281474976710655.000000	66.943359	690	0.000000
281474976710655.000000	76.218422	691	0.000000
281474976710655.000000	46.363731	692	0.000000
281474976710655.000000	66.030052	693	0.000000
281474976710655.000000	69.669334	694	0.000000
281474976710655.000000	68.128731	695	0.000000
281474976710655.000000	127.126190	696	0.000000
281474976710655.000000	66.033775	697	0.000000
281474976710655.000000	70.123474	698	0.000000
281474976710655.000000	36.956402	699	0.000000
281474976710655.000000	40.544651	700	0.000000
281474976710655.000000	65.164200	701	0.000000
281474976710655.000000	66.674660	702	0.000000
281474976710655.000000	54.086029	703	0.000000
281474976710655.000000	64.943153	704	0.000000
281474976710655.000000	102.137352	705	0.000000
281474976710655.000000	42.662548	706	0.000000
281474976710655.000000	36.226067	707	0.000000
281474976710655.000000	98.423126	708	0.000000
281474976710655.000000	50.099758	709	0.000000
281474976710655.000000	63.921566	710	0.000000
281474976710655.000000	44.115387	711	0.000000
281474976710655.000000	62.520737	712	0.000000
281474976710655.000000	98.816658	713	0.000000
281474976710655.000000	61.796158	714	0.000000
281474976710655.000000	63.988853	715	0.000000
281474976710655.000000	44.228935	716	0.000000
281474976710655.000000	66.501160	717	0.000000
281474976710655.000000	69.008194	718	0.000000
281474976710655.000000	42.988564	719	0.000000
281474976710655.000000	65.063171	720	0.000000
281474976710655.000000	35.546059	721	0.000000
281474976710655.000000	106.267509	722	0.000000
281474976710655.000000	60.600048	723	0.000000
281474976710655.000000	46.238979	724	0.000000
281474976710655.000000	70.221008	725	0.000000
281474976710655.000000	63.668625	726	0.000000
281474976710655.000000	62.467159	727	0.000000
281474976710655.000000	47.370228	728	0.000000
281474976710655.000000	61.114544	729	0.000000
281474976710655.000000	62.464512	730	0.000000
281474976710655.000000	38.658257	731	0.000000
281474976710655.000000	48.079945	732	0.000000
281474976710655.000000	44.733490	733	0.000000
281474976710655.000000	48.809917	734	0.000000
281474976710655.000000	68.769073	735	0.000000
281474976710655.000000	46.638142	736	0.000000
281474976710655.000000	104.308289	737	0.000000
281474976710655.000000	46.112652	738	0.000000
281474976710655.000000	58.651279	739	0.000000
281474976710655.000000	65.107948	740	0.000000
281474976710655.000000	62.847717	741	0.000000
281474976710655.000000	45.565895	742	0.000000
281474976710655.000000	56.728203	743	0.000000
281474976710655.000000	47.070431	744	0.000000
281474976710655.000000	62.690277	745	0.000000
281474976710655.000000	44.266445	746	0.000000
281474976710655.000000	128.398941	747	0.000000
281474976710655.000000	31.813152	748	0.000000
281474976710655.000000	59.734386	749	0.000000
281474976710655.000000	54.091015	750	0.000000
281474976710655.000000	45.450527	751	0.000000
281474976710655.000000	81.278465	752	0.000000
281474976710655.000000	60.580448	753	0.000000
281474976710655.000000	38.674000	754	0.000000
281474976710655.000000	60.342285	755	0.000000
281474976710655.000000	57.183777	756	0.000000
281474976710655.000000	89.937950	757	0.000000
281474976710655.000000	96.818062	758	0.000000
281474976710655.000000	93.337044	759	0.000000
281474976710655.000000	53.999527	760	0.000000
281474976710655.000000	56.876049	761	0.000000
281474976710655.000000	60.624493	762	0.000000
281474976710655.000000	95.492065	763	0.000000
281474976710655.000000	60.853260	764	0.000000
281474976710655.000000	42.959290	765	0.000000
281474976710655.000000	61.949493	766	0.000000
281474976710655.000000	38.955723	767	0.000000
281474976710655.000000	54.795826	768	0.000000
281474976710655.000000	64.419426	769	0.000000
281474976710655.000000	42.875336	770	0.000000
281474976710655.000000	58.429169	771	0.000000
281474976710655.000000	88.067482	772	0.000000
281474976710655.000000	62.898609	773	0.000000
281474976710655.000000	62.282124	774	0.000000
281474976710655.000000	55.753223	775	0.000000
281474976710655.000000	56.378407	776	0.000000
281474976710655.000000	57.464466	777	0.000000
281474976710655.000000	54.780891	778	0.000000
281474976710655.000000	46.814899	779	0.000000
281474976710655.000000	57.164062	780	0.000000
281474976710655.000000	37.639359	781	0.000000
281474976710655.000000	53.979256	782	0.000000
281474976710655.000000	53.605183	783	0.000000
281474976710655.000000	57.610348	784	0.000000
281474976710655.000000	58.692356	785	0.000000
281474976710655.000000	40.527096	786	0.000000
281474976710655.000000	45.393055	787	0.000000
281474976710655.000000	76.135414	788	0.000000
281474976710655.000000	59.773468	789	0.000000
281474976710655.000000	52.610199	790	0.000000
281474976710655.000000	56.284615	791	0.000000
281474976710655.000000	53.119720	792	0.000000
281474976710655.000000	76.409805	793	0.000000
281474976710655.000000	44.845779	794	0.000000
281474976710655.000000	54.766529	795	0.000000
281474976710655.000000	54.786404	796	0.000000
281474976710655.000000	53.739162	797	0.000000
281474976710655.000000	54.891674	798	0.000000
281474976710655.000000	54.775463	799	0.000000
281474976710655.000000	59.762497	800	0.000000
281474976710655.000000	42.492367	801	0.000000
281474976710655.000000	88.969231	802	0.000000
281474976710655.000000	53.945724	803	0.000000
281474976710655.000000	50.341022	804	0.000000
281474976710655.000000	43.278957	805	0.000000
281474976710655.000000	56.464672	806	0.000000
281474976710655.000000	52.361282	807	0.000000
281474976710655.000000	39.000168	808	0.000000
281474976710655.000000	59.202839	809	0.000000
281474976710655.000000	44.497959	810	0.000000
281474976710655.000000	53.329914	811	0.000000
281474976710655.000000	83.288643	812	0.000000
281474976710655.000000	45.540287	813	0.000000
281474976710655.000000	46.878601	814	0.000000
281474976710655.000000	52.671516	815	0.000000
281474976710655.000000	55.297516	816	0.000000
281474976710655.000000	51.301334	817	0.000000
281474976710655.000000	37.850597	818	0.000000
281474976710655.000000	42.074692	819	0.000000
281474976710655.000000	73.851357	820	0.000000
281474976710655.000000	51.376404	821	0.000000
281474976710655.000000	40.754288	822	0.000000
281474976710655.000000	56.124752	823	0.000000
281474976710655.000000	68.192032	824	0.000000
