crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	35.323685	1927	0.000000
281474976710655.000000	49.005543	1928	0.000000
281474976710655.000000	66.921822	1929	0.000000
281474976710655.000000	63.555271	1930	0.000000
281474976710655.000000	31.591127	1931	0.000000
281474976710655.000000	38.974873	1932	0.000000
281474976710655.000000	48.415279	1933	0.000000
281474976710655.000000	56.979786	1934	0.000000
281474976710655.000000	46.400597	1935	0.000000
281474976710655.000000	50.761700	1936	0.000000
281474976710655.000000	81.639359	1937	0.000000
281474976710655.000000	39.566833	1938	0.000000
281474976710655.000000	31.719530	1939	0.000000
281474976710655.000000	39.972839	1940	0.000000
281474976710655.000000	48.911201	1941	0.000000
281474976710655.000000	48.368294	1942	0.000000
281474976710655.000000	38.425076	1943	0.000000
281474976710655.000000	33.944725	1944	0.000000
281474976710655.000000	42.154751	1945	0.000000
281474976710655.000000	46.719532	1946	0.000000
281474976710655.000000	42.601437	1947	0.000000
281474976710655.000000	47.904636	1948	0.000000
281474976710655.000000	50.140125	1949	0.000000
281474976710655.000000	37.249298	1950	0.000000
281474976710655.000000	45.455540	1951	0.000000
281474976710655.000000	36.293610	1952	0.000000
281474976710655.000000	45.373562	1953	0.000000
281474976710655.000000	43.990334	1954	0.000000
281474976710655.000000	37.599121	1955	0.000000
281474976710655.000000	42.043091	1956	0.000000
281474976710655.000000	38.905964	1957	0.000000
281474976710655.000000	35.948788	1958	0.000000
281474976710655.000000	46.691814	1959	0.000000
281474976710655.000000	47.219803	1960	0.000000
281474976710655.000000	44.179813	1961	0.000000
281474976710655.000000	47.582321	1962	0.000000
281474976710655.000000	48.112637	1963	0.000000
281474976710655.000000	51.385929	1964	0.000000
281474976710655.000000	42.845421	1965	0.000000
281474976710655.000000	46.741325	1966	0.000000
281474976710655.000000	47.240135	1967	0.000000
281474976710655.000000	38.750774	1968	0.000000
281474976710655.000000	50.666695	1969	0.000000
281474976710655.000000	48.989510	1970	0.000000
281474976710655.000000	37.642178	1971	0.000000
281474976710655.000000	44.836708	1972	0.000000
281474976710655.000000	44.413052	1973	0.000000
281474976710655.000000	63.203209	1974	0.000000
281474976710655.000000	47.589008	1975	0.000000
281474976710655.000000	57.911274	1976	0.000000
281474976710655.000000	42.642521	1977	0.000000
281474976710655.000000	35.105171	1978	0.000000
281474976710655.000000	60.126389	1979	0.000000
281474976710655.000000	40.918472	1980	0.000000
281474976710655.000000	49.699177	1981	0.000000
281474976710655.000000	46.356972	1982	0.000000
281474976710655.000000	41.191940	1983	0.000000
281474976710655.000000	42.602810	1984	0.000000
281474976710655.000000	59.972008	1985	0.000000
281474976710655.000000	48.326088	1986	0.000000
281474976710655.000000	39.921070	1987	0.000000
281474976710655.000000	34.846912	1988	0.000000
281474976710655.000000	37.086472	1989	0.000000
281474976710655.000000	39.365013	1990	0.000000
281474976710655.000000	57.881588	1991	0.000000
281474976710655.000000	35.767654	1992	0.000000
281474976710655.000000	47.197357	1993	0.000000
281474976710655.000000	47.620777	1994	0.000000
281474976710655.000000	43.740013	1995	0.000000
281474976710655.000000	43.890942	1996	0.000000
281474976710655.000000	37.254433	1997	0.000000
281474976710655.000000	44.892082	1998	0.000000
281474976710655.000000	43.619217	1999	0.000000
281474976710655.000000	40.619652	2000	0.000000
281474976710655.000000	48.310413	2001	0.000000
281474976710655.000000	43.732162	2002	0.000000
281474976710655.000000	42.432564	2003	0.000000
281474976710655.000000	34.947826	2004	0.000000
