crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	1.105496	3720	0.000000
281474976710655.000000	1.046340	3721	0.000000
281474976710655.000000	1.095261	3722	0.000000
281474976710655.000000	1.095217	3723	0.000000
281474976710655.000000	1.122489	3724	0.000000
281474976710655.000000	1.092245	3725	0.000000
281474976710655.000000	1.073957	3726	0.000000
281474976710655.000000	1.104199	3727	0.000000
281474976710655.000000	1.103266	3728	0.000000
281474976710655.000000	1.065101	3729	0.000000
281474976710655.000000	1.110836	3730	0.000000
281474976710655.000000	1.082384	3731	0.000000
281474976710655.000000	1.106357	3732	0.000000
281474976710655.000000	1.007571	3733	0.000000
281474976710655.000000	1.053788	3734	0.000000
281474976710655.000000	1.020366	3735	0.000000
281474976710655.000000	1.104436	3736	0.000000
281474976710655.000000	1.082634	3737	0.000000
281474976710655.000000	1.134726	3738	0.000000
281474976710655.000000	1.077821	3739	0.000000
281474976710655.000000	1.110500	3740	0.000000
281474976710655.000000	1.097229	3741	0.000000
281474976710655.000000	1.059468	3742	0.000000
281474976710655.000000	1.124561	3743	0.000000
281474976710655.000000	1.061019	3744	0.000000
281474976710655.000000	1.013050	3745	0.000000
281474976710655.000000	1.064916	3746	0.000000
281474976710655.000000	1.064449	3747	0.000000
281474976710655.000000	1.086163	3748	0.000000
281474976710655.000000	1.049464	3749	0.000000
281474976710655.000000	1.028366	3750	0.000000
281474976710655.000000	1.014840	3751	0.000000
281474976710655.000000	1.162168	3752	0.000000
281474976710655.000000	1.037225	3753	0.000000
281474976710655.000000	1.059258	3754	0.000000
281474976710655.000000	1.104027	3755	0.000000
281474976710655.000000	1.095792	3756	0.000000
281474976710655.000000	1.028751	3757	0.000000
281474976710655.000000	1.036474	3758	0.000000
281474976710655.000000	1.069862	3759	0.000000
281474976710655.000000	1.080796	3760	0.000000
281474976710655.000000	1.032314	3761	0.000000
281474976710655.000000	1.075150	3762	0.000000
281474976710655.000000	0.989155	3763	0.000000
281474976710655.000000	1.090021	3764	0.000000
281474976710655.000000	1.064316	3765	0.000000
281474976710655.000000	1.086086	3766	0.000000
281474976710655.000000	1.039189	3767	0.000000
281474976710655.000000	1.055723	3768	0.000000
281474976710655.000000	1.069780	3769	0.000000
281474976710655.000000	1.108380	3770	0.000000
281474976710655.000000	1.009246	3771	0.000000
281474976710655.000000	1.042795	3772	0.000000
281474976710655.000000	1.120032	3773	0.000000
281474976710655.000000	1.115610	3774	0.000000
281474976710655.000000	1.077597	3775	0.000000
281474976710655.000000	1.090563	3776	0.000000
281474976710655.000000	1.065516	3777	0.000000
281474976710655.000000	1.114174	3778	0.000000
281474976710655.000000	1.030173	3779	0.000000
281474976710655.000000	1.086857	3780	0.000000
281474976710655.000000	1.021837	3781	0.000000
281474976710655.000000	1.030983	3782	0.000000
281474976710655.000000	1.089258	3783	0.000000
281474976710655.000000	1.013765	3784	0.000000
281474976710655.000000	1.052391	3785	0.000000
281474976710655.000000	1.076576	3786	0.000000
281474976710655.000000	1.072499	3787	0.000000
281474976710655.000000	1.069392	3788	0.000000
281474976710655.000000	1.061397	3789	0.000000
281474976710655.000000	1.101460	3790	0.000000
281474976710655.000000	1.023212	3791	0.000000
281474976710655.000000	1.106933	3792	0.000000
281474976710655.000000	1.050779	3793	0.000000
281474976710655.000000	1.132632	3794	0.000000
281474976710655.000000	1.070405	3795	0.000000
281474976710655.000000	1.078732	3796	0.000000
281474976710655.000000	1.082188	3797	0.000000
281474976710655.000000	1.049353	3798	0.000000
281474976710655.000000	1.029147	3799	0.000000
281474976710655.000000	1.071104	3800	0.000000
281474976710655.000000	1.085562	3801	0.000000
281474976710655.000000	1.041593	3802	0.000000
281474976710655.000000	1.086000	3803	0.000000
281474976710655.000000	1.027043	3804	0.000000
281474976710655.000000	1.051957	3805	0.000000
281474976710655.000000	1.070683	3806	0.000000
281474976710655.000000	1.072758	3807	0.000000
281474976710655.000000	1.023582	3808	0.000000
281474976710655.000000	1.077114	3809	0.000000
281474976710655.000000	1.092661	3810	0.000000
281474976710655.000000	0.999067	3811	0.000000
281474976710655.000000	1.041222	3812	0.000000
281474976710655.000000	1.048528	3813	0.000000
281474976710655.000000	1.086534	3814	0.000000
281474976710655.000000	1.005208	3815	0.000000
281474976710655.000000	1.059396	3816	0.000000
281474976710655.000000	1.088169	3817	0.000000
281474976710655.000000	1.127868	3818	0.000000
281474976710655.000000	1.082065	3819	0.000000
281474976710655.000000	0.998684	3820	0.000000
281474976710655.000000	1.089696	3821	0.000000
281474976710655.000000	1.091689	3822	0.000000
281474976710655.000000	1.024003	3823	0.000000
281474976710655.000000	1.093238	3824	0.000000
281474976710655.000000	0.983813	3825	0.000000
281474976710655.000000	1.075951	3826	0.000000
281474976710655.000000	1.081739	3827	0.000000
281474976710655.000000	1.051285	3828	0.000000
281474976710655.000000	1.029354	3829	0.000000
281474976710655.000000	1.169340	3830	0.000000
281474976710655.000000	1.083829	3831	0.000000
281474976710655.000000	1.075454	3832	0.000000
281474976710655.000000	1.147494	3833	0.000000
281474976710655.000000	1.071597	3834	0.000000
281474976710655.000000	1.034954	3835	0.000000
281474976710655.000000	1.050644	3836	0.000000
281474976710655.000000	1.001482	3837	0.000000
281474976710655.000000	1.059909	3838	0.000000
281474976710655.000000	1.080893	3839	0.000000
281474976710655.000000	1.114942	3840	0.000000
281474976710655.000000	1.006455	3841	0.000000
281474976710655.000000	1.106755	3842	0.000000
281474976710655.000000	1.063973	3843	0.000000
281474976710655.000000	1.058466	3844	0.000000
281474976710655.000000	1.041973	3845	0.000000
281474976710655.000000	1.067933	3846	0.000000
281474976710655.000000	1.067363	3847	0.000000
281474976710655.000000	1.071121	3848	0.000000
281474976710655.000000	0.996366	3849	0.000000
281474976710655.000000	1.127866	3850	0.000000
281474976710655.000000	1.074501	3851	0.000000
281474976710655.000000	1.047293	3852	0.000000
281474976710655.000000	1.056003	3853	0.000000
281474976710655.000000	1.038010	3854	0.000000
281474976710655.000000	1.038226	3855	0.000000
281474976710655.000000	1.112901	3856	0.000000
281474976710655.000000	1.042164	3857	0.000000
281474976710655.000000	1.063429	3858	0.000000
281474976710655.000000	1.041744	3859	0.000000
281474976710655.000000	1.043423	3860	0.000000
281474976710655.000000	1.039408	3861	0.000000
281474976710655.000000	1.111838	3862	0.000000
281474976710655.000000	1.037375	3863	0.000000
281474976710655.000000	1.029659	3864	0.000000
281474976710655.000000	1.031144	3865	0.000000
281474976710655.000000	1.019025	3866	0.000000
281474976710655.000000	1.109624	3867	0.000000
281474976710655.000000	1.108390	3868	0.000000
281474976710655.000000	1.011085	3869	0.000000
281474976710655.000000	1.061931	3870	0.000000
281474976710655.000000	1.064342	3871	0.000000
281474976710655.000000	1.050028	3872	0.000000
281474976710655.000000	1.091753	3873	0.000000
281474976710655.000000	1.051296	3874	0.000000
281474976710655.000000	1.039154	3875	0.000000
281474976710655.000000	1.105576	3876	0.000000
281474976710655.000000	1.115471	3877	0.000000
281474976710655.000000	1.066703	3878	0.000000
281474976710655.000000	1.059073	3879	0.000000
281474976710655.000000	1.039025	3880	0.000000
281474976710655.000000	1.052382	3881	0.000000
281474976710655.000000	1.039955	3882	0.000000
281474976710655.000000	1.032876	3883	0.000000
281474976710655.000000	1.068601	3884	0.000000
281474976710655.000000	1.024818	3885	0.000000
281474976710655.000000	1.044383	3886	0.000000
281474976710655.000000	1.034478	3887	0.000000
281474976710655.000000	1.107859	3888	0.000000
281474976710655.000000	1.049919	3889	0.000000
281474976710655.000000	1.036821	3890	0.000000
281474976710655.000000	1.042728	3891	0.000000
281474976710655.000000	0.997257	3892	0.000000
281474976710655.000000	1.035884	3893	0.000000
281474976710655.000000	1.023094	3894	0.000000
281474976710655.000000	1.101113	3895	0.000000
281474976710655.000000	0.989751	3896	0.000000
281474976710655.000000	1.067849	3897	0.000000
281474976710655.000000	1.070914	3898	0.000000
281474976710655.000000	1.077884	3899	0.000000
281474976710655.000000	1.026873	3900	0.000000
281474976710655.000000	1.035064	3901	0.000000
281474976710655.000000	1.062582	3902	0.000000
281474976710655.000000	1.029743	3903	0.000000
281474976710655.000000	1.081396	3904	0.000000
281474976710655.000000	0.986614	3905	0.000000
281474976710655.000000	1.094048	3906	0.000000
281474976710655.000000	1.050594	3907	0.000000
281474976710655.000000	1.021461	3908	0.000000
281474976710655.000000	1.040873	3909	0.000000
281474976710655.000000	1.069121	3910	0.000000
281474976710655.000000	1.055150	3911	0.000000
281474976710655.000000	1.087826	3912	0.000000
281474976710655.000000	1.058609	3913	0.000000
281474976710655.000000	1.032321	3914	0.000000
281474976710655.000000	1.070384	3915	0.000000
281474976710655.000000	1.083403	3916	0.000000
281474976710655.000000	1.084149	3917	0.000000
281474976710655.000000	1.087893	3918	0.000000
281474976710655.000000	1.097563	3919	0.000000
281474976710655.000000	1.077588	3920	0.000000
281474976710655.000000	1.067195	3921	0.000000
281474976710655.000000	1.062147	3922	0.000000
281474976710655.000000	1.017527	3923	0.000000
281474976710655.000000	1.046334	3924	0.000000
281474976710655.000000	1.008272	3925	0.000000
281474976710655.000000	1.012608	3926	0.000000
281474976710655.000000	1.041023	3927	0.000000
281474976710655.000000	1.048658	3928	0.000000
281474976710655.000000	1.034369	3929	0.000000
281474976710655.000000	1.013740	3930	0.000000
281474976710655.000000	1.039239	3931	0.000000
281474976710655.000000	1.054350	3932	0.000000
281474976710655.000000	1.082443	3933	0.000000
281474976710655.000000	1.008281	3934	0.000000
281474976710655.000000	1.038393	3935	0.000000
281474976710655.000000	1.080230	3936	0.000000
281474976710655.000000	1.016276	3937	0.000000
281474976710655.000000	1.027431	3938	0.000000
281474976710655.000000	1.042310	3939	0.000000
281474976710655.000000	1.033661	3940	0.000000
281474976710655.000000	0.992338	3941	0.000000
281474976710655.000000	1.048942	3942	0.000000
281474976710655.000000	1.101615	3943	0.000000
281474976710655.000000	1.026874	3944	0.000000
281474976710655.000000	1.064302	3945	0.000000
281474976710655.000000	1.035406	3946	0.000000
281474976710655.000000	1.105022	3947	0.000000
281474976710655.000000	0.978882	3948	0.000000
281474976710655.000000	1.028598	3949	0.000000
281474976710655.000000	1.081361	3950	0.000000
281474976710655.000000	1.012781	3951	0.000000
281474976710655.000000	1.062782	3952	0.000000
281474976710655.000000	1.068935	3953	0.000000
281474976710655.000000	1.076039	3954	0.000000
281474976710655.000000	1.038755	3955	0.000000
281474976710655.000000	1.073241	3956	0.000000
281474976710655.000000	1.024380	3957	0.000000
281474976710655.000000	1.021093	3958	0.000000
281474976710655.000000	1.043457	3959	0.000000
281474976710655.000000	1.092791	3960	0.000000
281474976710655.000000	0.991166	3961	0.000000
281474976710655.000000	1.051178	3962	0.000000
281474976710655.000000	1.070649	3963	0.000000
281474976710655.000000	1.085212	3964	0.000000
281474976710655.000000	1.046714	3965	0.000000
281474976710655.000000	1.021716	3966	0.000000
281474976710655.000000	1.040518	3967	0.000000
281474976710655.000000	1.024022	3968	0.000000
