num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
3809	5275.606123	11.074376	53.159166	4.214380	0.492246
3811	5277.665347	11.409335	52.748187	4.211340	0.223785
3813	5279.720376	11.960634	52.053130	4.200054	0.412487
3815	5281.789212	10.595361	53.528019	4.231011	0.304614
3817	5283.855659	10.209375	54.223528	4.243758	0.347695
3819	5285.909371	10.519138	53.311051	4.234763	0.363171
3821	5287.962464	10.959533	52.457186	4.223874	0.414575
3823	5290.037063	10.106843	54.138430	4.252685	0.330406
3825	5292.090611	9.913541	53.636104	4.252056	0.342771
3827	5294.146034	10.101033	53.224158	4.248340	0.286847
3829	5296.226186	9.132323	55.190896	4.274187	0.289480
3831	5298.262946	10.029912	52.743394	4.252699	0.355705
3833	5300.327689	9.737040	53.422679	4.258567	0.278934
3835	5302.383708	9.454736	52.898885	4.260725	0.367354
3837	5304.461693	8.730272	54.766723	4.285784	0.193262
3839	5306.518282	8.930286	54.531186	4.283458	0.231970
3841	5308.578347	8.744108	54.438630	4.287766	0.262096
3843	5310.617980	9.279864	52.289600	4.268285	0.352977
3845	5312.695306	8.816906	54.161156	4.288219	0.245452
3847	5314.746954	8.719730	53.683372	4.288796	0.238277
3849	5316.811215	8.556734	53.996413	4.294599	0.247285
3851	5318.851359	9.301487	52.414363	4.274530	0.369303
3853	5320.928574	8.578119	53.993175	4.293284	0.238737
3855	5322.994914	8.003630	54.429569	4.309221	0.281121
3857	5325.045438	8.454017	53.348664	4.297515	0.320744
3859	5327.111902	7.994716	54.022086	4.311591	0.189609
3861	5329.178110	7.784384	54.815270	4.318925	0.249726
3863	5331.214657	8.361304	52.748088	4.300785	0.333311
3865	5333.266908	8.594610	52.287291	4.294822	0.404740
3867	5335.339555	8.217517	53.160467	4.306088	0.354486
3869	5337.395219	8.009357	53.123826	4.313045	0.261332
3871	5339.467286	7.641952	54.216889	4.324708	0.308072
3873	5341.526711	7.649655	53.977705	4.320900	0.173733
3875	5343.604707	6.935670	55.172540	4.347375	0.180303
3877	5345.628140	7.942368	52.194136	4.313386	0.387351
3879	5347.706470	7.161731	54.042114	4.337093	0.320940
3881	5349.774778	7.037851	54.496123	4.342459	0.156072
3883	5351.826281	7.032373	53.890537	4.342628	0.194322
3885	5353.877826	7.138737	53.110920	4.335827	0.275384
3887	5355.946390	6.775704	54.131997	4.349088	0.124886
3889	5357.995967	7.017074	53.124533	4.340561	0.250917
3891	5360.083671	6.180281	55.114122	4.367701	0.240220
3893	5362.123251	6.602012	53.754302	4.351817	0.278001
3895	5364.198152	6.029833	54.864639	4.368704	0.283529
3897	5366.243796	6.435190	53.765427	4.355630	0.160927
3899	5368.293885	6.479403	53.009623	4.354884	0.193571
3901	5370.365783	5.992163	54.310025	4.367777	0.273763
3903	5372.435304	5.794588	54.687597	4.373852	0.208206
3905	5374.486413	5.817871	54.109993	4.371744	0.225599
3907	5376.536438	6.100890	53.315190	4.365635	0.263537
3909	5378.588318	6.227675	52.778420	4.359706	0.272204
3911	5380.656769	5.736245	53.494594	4.372973	0.174002
3913	5382.713237	5.897771	53.075000	4.371775	0.270390
3915	5384.779569	5.656028	53.497246	4.377271	0.299969
3917	5386.827732	5.705636	52.950633	4.372629	0.379655
3919	5388.885365	5.872565	52.507192	4.371303	0.223252
3921	5390.965702	5.164053	54.028821	4.389522	0.237655
3923	5393.004556	5.630293	52.900839	4.375675	0.173960
3925	5395.056163	5.688046	52.023186	4.374670	0.260654
3927	5397.134331	5.146726	53.348683	4.388331	0.216788
3929	5399.173720	5.604186	52.042047	4.377787	0.240507
3931	5401.247743	5.203838	52.995336	4.388859	0.350237
3933	5403.297639	5.255261	52.271728	4.385017	0.317123
3935	5405.369568	4.906035	53.009513	4.394315	0.185421
3937	5407.419802	5.009242	52.309741	4.390268	0.240245
3939	5409.485609	4.767366	52.910695	4.397621	0.296188
3941	5411.559886	4.418022	53.912516	4.408697	0.268114
3943	5413.617188	4.462199	53.582854	4.405197	0.111928
3945	5415.674902	4.401943	53.275066	4.407600	0.232144
3947	5417.740921	4.145563	53.802828	4.414223	0.231214
3949	5419.800138	4.195167	53.414800	4.410739	0.183833
3951	5421.849710	4.108827	53.303339	-1.868785	0.209144
3953	5423.904885	4.367562	52.553395	-1.876519	0.220763
3955	5425.974503	3.906544	53.321622	4.417404	0.255557
3957	5428.024000	3.986728	52.727459	4.413653	0.288658
3959	5430.104989	3.657160	53.676140	4.423160	0.203129
3961	5432.133873	4.025057	52.342449	4.413688	0.214158
3963	5434.195109	3.918712	52.244860	4.413960	0.247106
3965	5436.248166	3.960737	51.804181	4.413888	0.282627
3967	5438.345490	3.324656	53.874687	4.432039	0.187496
