time (s)	magNum	magX	magY	magZ
5129.166626	0.000000	-467.247070	395.837891	609.525391	1.000000	121.629883	-587.757812	906.041016	2.000000	11.178711	284.614258	53.533203	3.000000	-207.786133	56.644531	7.190430
5129.185491	0.000000	-461.778320	369.958984	495.169922	1.000000	24.266602	-570.472656	974.205078	2.000000	-4.934570	270.258789	43.865234	3.000000	-183.958008	52.250000	-2.868164
5129.205023	0.000000	-443.614258	338.904297	393.119141	1.000000	-86.377930	-536.781250	1015.123047	2.000000	-18.215820	253.950195	34.880859	3.000000	-161.594727	47.464844	-10.290039
5129.225645	0.000000	-417.637695	305.017578	304.837891	1.000000	-203.370117	-488.343750	1022.154297	2.000000	-30.032227	237.446289	26.580078	3.000000	-142.161133	43.167969	-16.051758
5129.247532	0.000000	-386.192383	269.763672	230.716797	1.000000	-316.651367	-428.089844	992.173828	2.000000	-39.993164	220.063477	18.962891	3.000000	-124.485352	38.187500	-20.153320
5129.267103	0.000000	-356.602539	241.052734	178.177734	1.000000	-398.877930	-371.546875	940.904297	2.000000	-46.340820	204.731445	12.712891	3.000000	-110.813477	34.281250	-22.692383
5129.285523	0.000000	-329.649414	217.224609	139.115234	1.000000	-458.155273	-319.789062	880.943359	2.000000	-51.028320	191.059570	7.537109	3.000000	-100.559570	31.449219	-24.157227
5129.305079	0.000000	-302.793945	195.447266	106.302734	1.000000	-501.709961	-268.226562	809.654297	2.000000	-54.348633	177.387695	2.263672	3.000000	-90.403320	28.812500	-25.817383
5129.323500	0.000000	-279.356445	177.869141	82.474609	1.000000	-527.198242	-224.574219	741.197266	2.000000	-55.911133	165.864258	-1.935547	3.000000	-83.079102	26.664062	-25.915039
5129.343057	0.000000	-257.969727	161.169922	61.576172	1.000000	-540.967773	-185.609375	667.955078	2.000000	-57.278320	154.829102	-5.060547	3.000000	-75.852539	24.906250	-26.208008
5129.363682	0.000000	-238.243164	145.447266	45.267578	1.000000	-543.604492	-153.285156	594.322266	2.000000	-58.547852	144.477539	-7.892578	3.000000	-69.407227	22.757812	-26.500977
5129.385549	0.000000	-220.469727	131.287109	31.888672	1.000000	-537.061523	-127.308594	522.740234	2.000000	-59.329102	135.004883	-10.236328	3.000000	-63.450195	20.902344	-26.305664
5129.405085	0.000000	-206.700195	120.447266	22.416016	1.000000	-526.124023	-109.046875	467.466797	2.000000	-59.719727	128.071289	-12.091797	3.000000	-59.446289	18.949219	-26.012695
5129.423481	0.000000	-196.055664	112.341797	15.287109	1.000000	-513.526367	-95.960937	423.912109	2.000000	-59.719727	122.309570	-13.458984	3.000000	-55.930664	17.875000	-25.817383
5129.443025	0.000000	-186.583008	105.603516	9.427734	1.000000	-499.854492	-84.828125	385.826172	2.000000	-59.329102	117.329102	-14.630859	3.000000	-52.805664	17.093750	-26.208008
5129.463617	0.000000	-178.086914	99.353516	5.326172	1.000000	-486.377930	-76.527344	353.013672	2.000000	-59.915039	112.836914	-15.705078	3.000000	-50.950195	16.410156	-25.329102
5129.483111	0.000000	-172.032227	94.568359	1.615234	1.000000	-473.096680	-71.742187	326.939453	2.000000	-59.817383	109.614258	-16.486328	3.000000	-48.508789	15.433594	-25.329102
5129.501552	0.000000	-167.540039	90.662109	-0.240234	1.000000	-462.549805	-69.984375	305.845703	2.000000	-60.208008	107.075195	-16.779297	3.000000	-47.532227	14.750000	-25.426758
5129.521124	0.000000	-164.317383	86.560547	-1.998047	1.000000	-452.588867	-70.960937	287.681641	2.000000	-60.793945	105.903320	-16.681641	3.000000	-46.262695	13.871094	-25.329102
5129.539522	0.000000	-163.145508	84.314453	-3.267578	1.000000	-444.483398	-73.500000	275.279297	2.000000	-61.965820	105.317383	-16.876953	3.000000	-45.188477	13.578125	-25.524414
5129.559070	0.000000	-162.754883	82.361328	-3.853516	1.000000	-438.819336	-77.015625	266.197266	2.000000	-63.821289	105.805664	-16.779297	3.000000	-45.286133	13.382812	-25.036133
5129.579669	0.000000	-164.024414	81.482422	-3.658203	1.000000	-435.303711	-82.093750	261.998047	2.000000	-64.407227	107.172852	-16.779297	3.000000	-45.579102	13.285156	-25.036133
5129.599174	0.000000	-166.954102	81.580078	-3.072266	1.000000	-433.838867	-89.320312	261.607422	2.000000	-66.165039	109.125977	-15.900391	3.000000	-45.383789	12.992187	-25.426758
5129.617565	0.000000	-170.274414	81.482422	-1.607422	1.000000	-433.936523	-98.011719	263.755859	2.000000	-68.118164	111.860352	-15.412109	3.000000	-46.360352	12.796875	-25.231445
5129.637173	0.000000	-176.329102	81.775391	0.443359	1.000000	-435.010742	-110.023437	268.150391	2.000000	-70.754883	116.059570	-13.458984	3.000000	-46.946289	12.796875	-25.622070
5129.655584	0.000000	-183.555664	82.654297	2.884766	1.000000	-436.573242	-123.988281	274.205078	2.000000	-73.782227	121.040039	-12.189453	3.000000	-48.801758	12.699219	-25.622070
5129.675133	0.000000	-192.930664	84.216797	6.107422	1.000000	-438.916992	-141.273437	283.287109	2.000000	-77.688477	127.680664	-9.943359	3.000000	-51.340820	12.796875	-25.915039
5129.693520	0.000000	-203.379883	86.072266	10.990234	1.000000	-441.651367	-159.828125	294.712891	2.000000	-81.008789	135.004883	-7.599609	3.000000	-53.391602	12.992187	-26.403320
5129.713054	0.000000	-216.856445	89.099609	16.849609	1.000000	-444.581055	-182.386719	310.923828	2.000000	-85.500977	144.282227	-3.888672	3.000000	-56.125977	13.089844	-26.208008
5129.733653	0.000000	-233.555664	92.517578	25.541016	1.000000	-446.338867	-210.121094	331.431641	2.000000	-89.016602	155.805664	-0.080078	3.000000	-59.641602	13.089844	-26.305664
5129.753168	0.000000	-252.891602	96.326172	36.576172	1.000000	-445.948242	-240.785156	351.939453	2.000000	-94.290039	169.184570	5.486328	3.000000	-64.622070	13.089844	-26.500977
5129.771587	0.000000	-274.180664	99.451172	49.076172	1.000000	-440.772461	-272.035156	370.201172	2.000000	-99.172852	183.735352	12.419922	3.000000	-68.821289	13.382812	-26.696289
5129.793547	0.000000	-303.965820	102.576172	68.607422	1.000000	-428.663086	-313.636719	390.025391	2.000000	-105.715820	204.243164	22.869141	3.000000	-75.168945	13.382812	-27.477539
5129.813096	0.000000	-334.727539	104.626953	90.677734	1.000000	-411.280273	-352.406250	406.431641	2.000000	-111.379883	225.434570	34.099609	3.000000	-82.102539	13.382812	-26.891602
5129.831522	0.000000	-366.856445	106.775391	117.923828	1.000000	-388.428711	-389.515625	419.615234	2.000000	-115.774414	247.700195	47.966797	3.000000	-89.133789	13.285156	-26.696289
5129.851060	0.000000	-405.821289	107.263672	154.544922	1.000000	-356.299805	-428.578125	430.845703	2.000000	-118.313477	274.750977	65.154297	3.000000	-97.629883	12.503906	-25.915039
5129.870536	0.000000	-449.278320	105.798828	200.931641	1.000000	-316.456055	-464.515625	435.923828	2.000000	-119.192383	304.926758	85.955078	3.000000	-108.762695	11.917969	-25.036133
5129.891542	0.000000	-499.571289	98.962891	265.775391	1.000000	-264.795898	-496.449219	431.333984	2.000000	-116.848633	340.766602	113.787109	3.000000	-121.946289	11.234375	-22.887695
5129.911121	0.000000	-547.325195	85.779297	338.138672	1.000000	-210.791992	-517.542969	415.025391	2.000000	-110.305664	376.899414	145.427734	3.000000	-135.325195	9.378906	-20.348633
5129.929504	0.000000	-591.368164	64.685547	421.244141	1.000000	-157.764648	-528.187500	391.587891	2.000000	-99.563477	411.958008	180.095703	3.000000	-150.754883	6.839844	-16.540039
5129.949022	0.000000	-632.383789	31.384766	523.978516	1.000000	-101.709961	-529.261719	359.068359	2.000000	-80.325195	448.774414	221.501953	3.000000	-168.040039	2.738281	-12.047852
5129.969596	0.000000	-662.950195	-17.248047	649.759766	1.000000	-45.362305	-519.203125	320.298828	2.000000	-49.661133	484.614258	269.060547	3.000000	-189.719727	-3.023437	-4.430664
5129.989092	0.000000	-673.008789	-75.939453	780.423828	1.000000	2.977539	-499.769531	281.236328	2.000000	-9.133789	512.348633	313.396484	3.000000	-212.961914	-9.957031	5.334961
5130.007477	0.000000	-657.188477	-144.005859	906.009766	1.000000	41.649414	-474.671875	243.150391	2.000000	37.643555	530.122070	352.751953	3.000000	-237.473633	-18.746094	16.858398
