crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	1.051779	3399	0.000000
281474976710655.000000	1.057094	3400	0.000000
281474976710655.000000	1.024821	3401	0.000000
281474976710655.000000	1.061684	3402	0.000000
281474976710655.000000	1.063823	3403	0.000000
281474976710655.000000	1.031226	3404	0.000000
281474976710655.000000	1.045522	3405	0.000000
281474976710655.000000	1.009133	3406	0.000000
281474976710655.000000	1.054286	3407	0.000000
281474976710655.000000	1.049063	3408	0.000000
281474976710655.000000	1.037199	3409	0.000000
281474976710655.000000	1.048176	3410	0.000000
281474976710655.000000	1.057652	3411	0.000000
281474976710655.000000	1.107530	3412	0.000000
281474976710655.000000	1.095446	3413	0.000000
281474976710655.000000	1.022560	3414	0.000000
281474976710655.000000	1.072173	3415	0.000000
281474976710655.000000	1.027588	3416	0.000000
281474976710655.000000	1.031841	3417	0.000000
281474976710655.000000	1.086772	3418	0.000000
281474976710655.000000	1.050784	3419	0.000000
281474976710655.000000	0.982130	3420	0.000000
281474976710655.000000	1.126718	3421	0.000000
281474976710655.000000	1.105193	3422	0.000000
281474976710655.000000	1.066480	3423	0.000000
281474976710655.000000	1.058599	3424	0.000000
281474976710655.000000	1.093102	3425	0.000000
281474976710655.000000	1.067388	3426	0.000000
281474976710655.000000	1.053239	3427	0.000000
281474976710655.000000	1.118359	3428	0.000000
281474976710655.000000	1.042555	3429	0.000000
281474976710655.000000	1.056671	3430	0.000000
281474976710655.000000	1.035944	3431	0.000000
281474976710655.000000	1.011517	3432	0.000000
281474976710655.000000	1.082823	3433	0.000000
281474976710655.000000	1.021310	3434	0.000000
281474976710655.000000	1.072399	3435	0.000000
281474976710655.000000	1.073240	3436	0.000000
281474976710655.000000	1.078555	3437	0.000000
281474976710655.000000	1.035036	3438	0.000000
281474976710655.000000	1.042287	3439	0.000000
281474976710655.000000	1.103226	3440	0.000000
281474976710655.000000	1.045033	3441	0.000000
281474976710655.000000	1.027115	3442	0.000000
281474976710655.000000	0.990524	3443	0.000000
281474976710655.000000	1.063870	3444	0.000000
281474976710655.000000	1.005376	3445	0.000000
281474976710655.000000	1.049828	3446	0.000000
281474976710655.000000	1.032245	3447	0.000000
281474976710655.000000	1.091795	3448	0.000000
281474976710655.000000	0.996860	3449	0.000000
281474976710655.000000	1.054290	3450	0.000000
281474976710655.000000	1.057396	3451	0.000000
281474976710655.000000	1.042745	3452	0.000000
281474976710655.000000	1.032447	3453	0.000000
281474976710655.000000	1.000020	3454	0.000000
281474976710655.000000	1.092466	3455	0.000000
281474976710655.000000	1.062791	3456	0.000000
281474976710655.000000	1.009454	3457	0.000000
281474976710655.000000	1.047498	3458	0.000000
281474976710655.000000	1.094611	3459	0.000000
281474976710655.000000	1.032236	3460	0.000000
281474976710655.000000	1.033622	3461	0.000000
281474976710655.000000	1.054368	3462	0.000000
281474976710655.000000	1.081352	3463	0.000000
281474976710655.000000	1.022643	3464	0.000000
281474976710655.000000	1.087786	3465	0.000000
281474976710655.000000	1.068315	3466	0.000000
281474976710655.000000	1.038592	3467	0.000000
281474976710655.000000	1.057438	3468	0.000000
281474976710655.000000	1.064438	3469	0.000000
281474976710655.000000	1.080278	3470	0.000000
281474976710655.000000	1.051194	3471	0.000000
281474976710655.000000	1.075153	3472	0.000000
281474976710655.000000	0.996044	3473	0.000000
281474976710655.000000	1.028030	3474	0.000000
281474976710655.000000	0.997203	3475	0.000000
281474976710655.000000	1.013991	3476	0.000000
281474976710655.000000	1.054878	3477	0.000000
281474976710655.000000	1.086448	3478	0.000000
281474976710655.000000	1.002020	3479	0.000000
281474976710655.000000	1.043532	3480	0.000000
281474976710655.000000	1.044840	3481	0.000000
281474976710655.000000	1.102441	3482	0.000000
281474976710655.000000	1.060008	3483	0.000000
281474976710655.000000	1.047690	3484	0.000000
281474976710655.000000	1.040829	3485	0.000000
281474976710655.000000	1.048346	3486	0.000000
281474976710655.000000	1.057894	3487	0.000000
281474976710655.000000	0.999031	3488	0.000000
281474976710655.000000	0.996982	3489	0.000000
281474976710655.000000	1.080991	3490	0.000000
281474976710655.000000	1.029413	3491	0.000000
281474976710655.000000	1.054804	3492	0.000000
281474976710655.000000	0.994576	3493	0.000000
281474976710655.000000	1.084906	3494	0.000000
281474976710655.000000	1.055384	3495	0.000000
281474976710655.000000	1.017147	3496	0.000000
281474976710655.000000	1.106552	3497	0.000000
281474976710655.000000	1.036001	3498	0.000000
281474976710655.000000	1.027817	3499	0.000000
281474976710655.000000	1.054235	3500	0.000000
281474976710655.000000	1.033187	3501	0.000000
281474976710655.000000	1.042686	3502	0.000000
281474976710655.000000	1.047699	3503	0.000000
281474976710655.000000	1.085265	3504	0.000000
281474976710655.000000	1.039657	3505	0.000000
281474976710655.000000	1.031482	3506	0.000000
281474976710655.000000	1.058054	3507	0.000000
281474976710655.000000	1.018702	3508	0.000000
281474976710655.000000	1.059326	3509	0.000000
281474976710655.000000	1.010351	3510	0.000000
281474976710655.000000	1.103361	3511	0.000000
281474976710655.000000	1.008580	3512	0.000000
281474976710655.000000	1.039523	3513	0.000000
281474976710655.000000	1.042463	3514	0.000000
281474976710655.000000	0.986312	3515	0.000000
281474976710655.000000	1.051149	3516	0.000000
281474976710655.000000	0.996956	3517	0.000000
281474976710655.000000	1.033159	3518	0.000000
281474976710655.000000	1.069387	3519	0.000000
281474976710655.000000	1.047333	3520	0.000000
281474976710655.000000	1.042210	3521	0.000000
281474976710655.000000	1.051618	3522	0.000000
281474976710655.000000	1.011213	3523	0.000000
281474976710655.000000	1.032138	3524	0.000000
281474976710655.000000	1.066773	3525	0.000000
281474976710655.000000	1.060696	3526	0.000000
281474976710655.000000	1.016839	3527	0.000000
281474976710655.000000	1.013194	3528	0.000000
281474976710655.000000	1.007417	3529	0.000000
281474976710655.000000	1.003499	3530	0.000000
281474976710655.000000	1.053070	3531	0.000000
281474976710655.000000	1.035995	3532	0.000000
281474976710655.000000	1.011752	3533	0.000000
281474976710655.000000	0.990157	3534	0.000000
281474976710655.000000	1.019359	3535	0.000000
281474976710655.000000	0.993129	3536	0.000000
281474976710655.000000	0.992450	3537	0.000000
281474976710655.000000	1.037652	3538	0.000000
281474976710655.000000	0.973902	3539	0.000000
281474976710655.000000	1.061930	3540	0.000000
281474976710655.000000	1.014100	3541	0.000000
281474976710655.000000	1.065170	3542	0.000000
281474976710655.000000	0.994711	3543	0.000000
281474976710655.000000	1.056724	3544	0.000000
281474976710655.000000	1.024702	3545	0.000000
281474976710655.000000	0.995214	3546	0.000000
281474976710655.000000	1.056157	3547	0.000000
281474976710655.000000	1.037009	3548	0.000000
281474976710655.000000	1.037173	3549	0.000000
281474976710655.000000	1.013917	3550	0.000000
281474976710655.000000	0.996819	3551	0.000000
281474976710655.000000	1.051757	3552	0.000000
281474976710655.000000	1.043646	3553	0.000000
281474976710655.000000	1.066040	3554	0.000000
281474976710655.000000	1.033834	3555	0.000000
281474976710655.000000	1.052670	3556	0.000000
281474976710655.000000	1.011416	3557	0.000000
281474976710655.000000	1.104696	3558	0.000000
281474976710655.000000	1.029137	3559	0.000000
281474976710655.000000	1.025305	3560	0.000000
281474976710655.000000	1.023731	3561	0.000000
281474976710655.000000	1.060362	3562	0.000000
281474976710655.000000	1.054168	3563	0.000000
281474976710655.000000	1.040527	3564	0.000000
281474976710655.000000	1.047410	3565	0.000000
281474976710655.000000	1.063058	3566	0.000000
281474976710655.000000	1.005156	3567	0.000000
281474976710655.000000	1.082296	3568	0.000000
281474976710655.000000	1.016006	3569	0.000000
281474976710655.000000	0.978124	3570	0.000000
281474976710655.000000	1.073137	3571	0.000000
281474976710655.000000	1.068781	3572	0.000000
281474976710655.000000	1.045625	3573	0.000000
281474976710655.000000	1.015024	3574	0.000000
281474976710655.000000	1.038638	3575	0.000000
281474976710655.000000	1.086002	3576	0.000000
281474976710655.000000	1.049838	3577	0.000000
281474976710655.000000	1.045382	3578	0.000000
281474976710655.000000	1.080907	3579	0.000000
281474976710655.000000	1.095686	3580	0.000000
281474976710655.000000	1.034838	3581	0.000000
281474976710655.000000	1.016943	3582	0.000000
281474976710655.000000	1.047082	3583	0.000000
281474976710655.000000	1.055963	3584	0.000000
281474976710655.000000	0.998681	3585	0.000000
281474976710655.000000	1.033429	3586	0.000000
281474976710655.000000	1.053041	3587	0.000000
281474976710655.000000	1.036067	3588	0.000000
