time (s)	det(V)
4744.145589	-0.078015	
4744.149590	-0.070113	
4744.151590	-0.061581	
4744.153589	-0.055669	
4744.155589	-0.055575	
4744.157589	-0.055379	
4744.161589	-0.051380	
4744.163590	-0.048705	
4744.165590	-0.043416	
4744.169590	-0.041989	
4744.171589	-0.035303	
4744.173590	-0.037513	
4744.175590	-0.035567	
4744.177590	-0.034145	
4744.179590	-0.032830	
4744.183590	-0.029816	
4744.187590	-0.026788	
4744.189589	-0.024736	
4744.191590	-0.024738	
4744.193590	-0.021717	
4744.195589	-0.024071	
4744.199589	-0.019010	
4744.201589	-0.018223	
4744.203590	-0.014791	
4744.205590	-0.018372	
4744.207591	-0.019245	
4744.209590	-0.014822	
4744.211589	-0.016187	
4744.213589	-0.014573	
4744.215590	-0.010745	
4744.217590	-0.011041	
4744.219590	-0.009855	
4744.221591	-0.011029	
4744.225589	-0.012418	
4744.227590	-0.012102	
4744.229590	-0.010916	
4744.231589	-0.007115	
4744.233589	-0.006415	
4744.235590	-0.006253	
4744.237590	-0.004454	
4744.239589	-0.007812	
4744.241589	-0.010249	
4744.243589	-0.008613	
4744.245590	-0.011719	
4744.249590	-0.006842	
4744.251589	-0.003277	
4744.253590	-0.000797	
4744.255590	-0.002732	
4744.257590	-0.005160	
4744.261588	-0.003289	
4744.263590	-0.005668	
4744.265590	-0.001804	
4744.267589	-0.003392	
4744.269591	0.000370	
4744.271590	0.000437	
4744.273590	-0.002399	
4744.275590	-0.001316	
4744.277590	-0.002637	
4744.279589	-0.002091	
4744.281590	0.000052	
4744.283589	-0.001021	
4744.287588	-0.001674	
4744.289590	-0.002069	
4744.291590	-0.002007	
4744.293589	-0.000373	
4744.295590	-0.002621	
4744.297590	0.001189	
4744.299590	0.002819	
4744.301590	0.001576	
4744.303590	0.000897	
4744.305589	-0.001223	
4744.307589	-0.004333	
4744.311590	-0.001359	
4744.313590	-0.000115	
4744.315589	0.003194	
4744.317589	0.001859	
4744.319589	0.003125	
4744.323589	0.002496	
4744.325590	-0.001800	
4744.327590	-0.004594	
4744.331590	-0.003479	
4744.333590	0.001368	
4744.335590	0.002531	
4744.337588	0.003113	
4744.339590	-0.000615	
4744.341589	-0.001424	
4744.345589	-0.002331	
4744.349590	-0.001505	
4744.351589	0.001152	
4744.353591	0.003602	
4744.355591	0.000542	
4744.357590	-0.001428	
4744.361589	-0.000022	
4744.363590	-0.003033	
4744.365590	0.000592	
4744.367590	-0.001760	
4744.369591	0.001974	
4744.371590	0.002118	
4744.373590	-0.000072	
4744.375590	-0.000179	
4744.377589	-0.001808	
4744.379590	-0.001048	
4744.381590	0.000408	
4744.383590	-0.000102	
4744.385593	-0.000212	
4744.389591	0.001295	
4744.391590	-0.000705	
4744.393590	-0.000143	
4744.395590	-0.002062	
4744.397590	0.001602	
4744.401589	0.002227	
4744.403590	0.001753	
4744.405590	-0.001981	
4744.409590	-0.003309	
4744.411590	-0.002635	
4744.413590	-0.000183	
4744.415590	0.002437	
4744.417590	0.000988	
4744.421588	0.003679	
4744.423589	-0.003752	
4744.427591	-0.002634	
4744.429589	-0.001787	
4744.431589	0.001483	
4744.433589	0.001315	
4744.435590	0.001637	
4744.439588	0.002538	
4744.441590	-0.004075	
4744.443590	-0.002541	
4744.447590	-0.004755	
4744.449591	0.002466	
4744.451589	0.001623	
4744.453589	0.002802	
4744.455590	0.000358	
4744.457589	-0.002530	
4744.461590	-0.000529	
4744.465590	-0.002653	
4744.467590	0.000393	
4744.469590	0.003345	
4744.471590	0.002252	
4744.473589	-0.001725	
4744.477589	-0.000057	
4744.479589	-0.002374	
4744.481591	0.000584	
4744.483590	0.000183	
4744.485590	0.002150	
4744.487590	0.003997	
4744.489590	0.001664	
4744.491590	-0.000205	
4744.493590	0.000730	
4744.495590	-0.000387	
4744.497590	0.001832	
4744.499595	0.003842	
4744.503589	0.001579	
4744.505590	0.002657	
4744.507589	0.001036	
4744.509590	0.003442	
4744.511589	0.001429	
4744.513590	0.003718	
4744.515590	0.007179	
4744.517590	0.004797	
4744.519589	0.007080	
4744.521589	0.005545	
4744.523590	0.001454	
4744.527590	0.003889	
4744.529589	0.005881	
4744.531590	0.008808	
4744.533590	0.008254	
4744.535589	0.010360	
4744.539589	0.011305	
4744.541590	0.005517	
4744.543590	0.006576	
4744.547590	0.006573	
4744.549590	0.013912	
4744.551589	0.013454	
4744.553589	0.015513	
4744.555590	0.013382	
4744.557589	0.012648	
4744.561590	0.013088	
4744.565590	0.014019	
4744.567589	0.019125	
4744.569590	0.021951	
4744.571589	0.021040	
4744.573589	0.019675	
4744.577588	0.021528	
4744.579588	0.021031	
4744.581591	0.025411	
4744.585590	0.027244	
4744.587589	0.032728	
4744.589589	0.031105	
4744.591589	0.031439	
4744.593590	0.034081	
4744.595590	0.033518	
4744.599589	0.037391	
4744.603590	0.041967	
4744.605590	0.046883	
4744.607593	0.047555	
4744.609589	0.051942	
4744.611590	0.050385	
4744.615588	0.057364	
4744.617590	0.060936	
4744.619590	0.066754	
4744.621590	0.069460	
4744.623593	0.070249	
4744.625590	0.074315	
4744.627589	0.077315	
4744.629590	0.081636	
4744.631590	0.089099	
4744.633590	0.092544	
4744.635591	0.095358	
4744.637590	0.101001	
4744.641590	0.100794	
4744.643590	0.109870	
4744.645590	0.114525	
4744.647590	0.123705	
4744.649589	0.130753	
4744.651589	0.134108	
4744.655588	0.141990	
4744.657590	0.145804	
4744.659589	0.155272	
4744.663590	0.158486	
4744.665589	0.179420	
4744.667590	0.185600	
4744.669590	0.194605	
4744.671590	0.201702	
4744.673590	0.206855	
4744.677590	0.214095	
4744.681590	0.231384	
4744.683589	0.255316	
4744.685595	0.266352	
4744.687591	0.278446	
4744.689590	0.286080	
4744.693588	0.297115	
4744.695590	0.318947	
4744.697590	0.334128	
4744.701590	0.349865	
4744.703590	0.380810	
4744.705590	0.390792	
4744.707590	0.400660	
4744.709589	0.415299	
4744.711589	0.429671	
4744.715589	0.446548	
4744.719590	0.481883	
4744.721590	0.519929	
4744.723591	0.535379	
4744.725590	0.554101	
4744.727589	0.571763	
4744.731589	0.591150	
4744.733589	0.630104	
4744.735590	0.649889	
4744.737591	0.669630	
4744.739592	0.685989	
4744.741590	0.706052	
4744.743590	0.725305	
4744.745589	0.741358	
4744.747590	0.763637	
4744.749590	0.783588	
4744.751590	0.798875	
4744.753589	0.817271	
4744.757589	0.830842	
4744.759591	0.862193	
4744.761590	0.875504	
4744.763590	0.893005	
4744.765590	0.909208	
4744.767590	0.920725	
4744.771589	0.934491	
4744.773590	0.948377	
4744.775589	0.959901	
4744.779590	0.964095	
4744.781589	0.984254	
4744.783590	0.988847	
4744.785590	0.992962	
4744.787590	0.996460	
4744.789589	0.994982	
4744.793590	0.993291	
4744.797590	0.989337	
4744.799589	0.990267	
4744.801590	0.984884	
4744.803591	0.981413	
4744.805590	0.970146	
4744.809588	0.958756	
4744.811590	0.937191	
4744.813589	0.927549	
4744.815590	0.917246	
4744.817591	0.902993	
4744.819590	0.892178	
4744.821590	0.874100	
4744.823590	0.854267	
4744.825590	0.837848	
4744.827589	0.816462	
4744.829590	0.797121	
4744.831590	0.778365	
4744.835589	0.757669	
4744.837590	0.714287	
4744.839588	0.688846	
4744.841590	0.664359	
4744.843590	0.639091	
4744.845590	0.612111	
4744.849588	0.591334	
4744.851589	0.537136	
4744.853590	0.511450	
4744.857590	0.480605	
4744.859590	0.425405	
4744.861590	0.397283	
4744.863590	0.375615	
4744.865590	0.349765	
4744.867590	0.318662	
4744.871590	0.292264	
4744.875590	0.227323	
4744.877590	0.169929	
4744.879590	0.142316	
4744.881590	0.116983	
4744.883590	0.087616	
4744.887589	0.060565	
4744.889590	-0.003198	
4744.891590	-0.031087	
4744.893590	-0.059411	
4744.895590	-0.088745	
4744.897589	-0.110837	
4744.899589	-0.137730	
4744.901589	-0.165986	
4744.903590	-0.191608	
4744.905589	-0.221433	
4744.907591	-0.253334	
4744.909590	-0.279553	
4744.911596	-0.309832	
4744.915590	-0.333335	
4744.917590	-0.386295	
4744.919590	-0.409226	
4744.921590	-0.432824	
4744.923590	-0.461395	
4744.927588	-0.486735	
4744.929590	-0.542559	
4744.931590	-0.564941	
4744.935589	-0.592197	
4744.937590	-0.638046	
4744.939590	-0.666336	
4744.941590	-0.690888	
4744.943590	-0.715159	
4744.945590	-0.739762	
4744.949590	-0.761145	
4744.953590	-0.803497	
4744.955590	-0.845837	
4744.957589	-0.866222	
4744.959590	-0.884036	
4744.961590	-0.904827	
4744.965589	-0.917710	
4744.967589	-0.949643	
4744.969589	-0.958409	
4744.973590	-0.974889	
4744.975588	-0.994992	
4744.977590	-1.005527	
4744.979590	-1.012326	
4744.981589	-1.014235	
4744.985589	-1.019112	
4744.987590	-1.024744	
4744.989589	-1.028840	
4744.991590	-1.028268	
4744.993590	-1.024731	
4744.995591	-1.022310	
4744.997590	-1.013159	
4744.999589	-1.006814	
4745.001589	-1.000041	
4745.003590	-0.988177	
4745.005590	-0.985636	
4745.007590	-0.977044	
4745.011590	-0.963286	
4745.013592	-0.937916	
4745.015590	-0.921116	
4745.017589	-0.907492	
4745.019590	-0.889116	
4745.021590	-0.875388	
4745.023589	-0.861729	
4745.025590	-0.843658	
4745.027590	-0.830871	
4745.031589	-0.810785	
4745.033590	-0.772859	
4745.035591	-0.751193	
4745.037590	-0.731329	
4745.039590	-0.714870	
4745.041588	-0.697620	
4745.043589	-0.679211	
4745.045589	-0.660294	
4745.047591	-0.640596	
4745.049590	-0.622597	
4745.051594	-0.603167	
4745.055590	-0.583035	
4745.057589	-0.550381	
4745.059589	-0.531375	
4745.061590	-0.515861	
4745.063589	-0.495722	
4745.067588	-0.476577	
4745.069590	-0.445456	
4745.071590	-0.431756	
4745.075590	-0.420813	
4745.077590	-0.392297	
4745.079589	-0.376381	
4745.081589	-0.359484	
4745.083589	-0.346171	
4745.087588	-0.331115	
4745.089590	-0.310144	
4745.093590	-0.297487	
4745.095590	-0.273974	
4745.097590	-0.258498	
4745.099590	-0.246284	
4745.101590	-0.236190	
4745.105589	-0.224792	
4745.107590	-0.212405	
4745.109589	-0.202117	
4745.113590	-0.196977	
4745.115590	-0.172833	
4745.117590	-0.167086	
4745.119589	-0.155855	
4745.121589	-0.150876	
4745.123589	-0.146987	
4745.127590	-0.140360	
4745.131590	-0.130343	
4745.133590	-0.115438	
4745.135590	-0.108042	
4745.137589	-0.103018	
4745.139589	-0.100841	
4745.143590	-0.096470	
4745.145590	-0.092561	
4745.147590	-0.084380	
4745.149589	-0.079776	
4745.151593	-0.075252	
4745.153590	-0.069093	
4745.155590	-0.069499	
4745.157589	-0.067501	
4745.159590	-0.063004	
4745.161590	-0.062649	
4745.163590	-0.058762	
4745.165590	-0.054425	
4745.169589	-0.053884	
4745.171597	-0.046632	
4745.173590	-0.046288	
4745.175589	-0.042356	
4745.177589	-0.043294	
4745.179590	-0.040019	
4745.183588	-0.034560	
4745.185590	-0.032699	
4745.187590	-0.030827	
4745.191590	-0.031006	
4745.193591	-0.027301	
4745.195589	-0.026898	
4745.197589	-0.022185	
4745.199589	-0.020103	
4745.203589	-0.019253	
4745.205589	-0.020505	
4745.209590	-0.020236	
4745.211590	-0.017330	
4745.213589	-0.012535	
4745.215591	-0.010578	
4745.217589	-0.011307	
4745.221589	-0.006095	
4745.223591	-0.011066	
4745.225589	-0.010954	
4745.229590	-0.012246	
4745.231589	-0.004125	
4745.233591	-0.004652	
4745.235589	-0.002878	
4745.237590	-0.002280	
4745.241588	-0.004700	
4745.243589	-0.006483	
4745.247590	-0.007260	
4745.249589	-0.000663	
4745.251590	-0.000122	
4745.253589	0.002439	
4745.255590	-0.001746	
4745.259589	-0.002158	
4745.261589	-0.004930	
4745.263590	-0.002700	
4745.267590	-0.000810	
4745.269589	0.003448	
4745.271589	0.002077	
4745.273590	-0.000745	
4745.275590	0.000755	
4745.279589	-0.001474	
4745.281589	0.001738	
4745.285590	-0.001056	
4745.287590	0.003511	
4745.289590	0.000922	
4745.291590	0.000882	
4745.293590	-0.000469	
4745.297588	0.000369	
4745.299589	0.001604	
4745.301590	0.001715	
4745.305595	0.002740	
4745.307590	0.000370	
4745.309590	0.001654	
4745.311591	-0.001339	
4745.313590	0.002835	
4745.315590	0.004332	
4745.319590	-0.000145	
4745.323591	0.001878	
4745.325590	0.002006	
4745.327591	-0.000220	
4745.329591	0.000905	
4745.331589	0.004922	
4745.335589	0.003033	
4745.337589	0.002523	
4745.339590	0.000001	
4745.341589	-0.000531	
4745.343591	0.000553	
4745.345590	0.000526	
4745.347590	0.003175	
4745.349589	0.004216	
4745.351589	0.004191	
4745.353589	0.005811	
4745.355588	0.000637	
4745.357590	-0.001299	
4745.361590	-0.001059	
4745.363590	0.001409	
4745.365589	0.003148	
4745.367590	0.002519	
4745.369590	0.005712	
4745.371590	0.002820	
4745.373590	0.001144	
4745.375590	0.001124	
4745.377589	-0.004337	
4745.379591	-0.002568	
4745.381590	0.001409	
4745.385590	-0.000320	
4745.387590	0.003265	
4745.389590	0.000166	
4745.391590	0.000852	
4745.393590	-0.000999	
4745.397588	-0.001382	
4745.399591	0.000543	
4745.401590	-0.000220	
4745.405590	0.001070	
4745.407591	-0.001503	
4745.409589	-0.000416	
4745.411590	-0.003091	
4745.413590	0.000699	
4745.415590	0.001459	
4745.419590	-0.000709	
4745.423590	-0.001214	
4745.425589	-0.000983	
4745.427590	-0.003159	
4745.429589	-0.001551	
4745.431589	0.001234	
4745.435589	-0.000290	
4745.437589	0.000102	
4745.439590	-0.004039	
4745.441590	-0.004428	
4745.443590	-0.002990	
4745.445590	-0.003747	
4745.447590	0.000259	
4745.449590	0.000875	
4745.451589	0.001347	
4745.453590	0.002354	
4745.455590	-0.003169	
4745.457595	-0.004696	
4745.461590	-0.006297	
4745.463590	-0.001293	
4745.465590	0.000404	
4745.467590	-0.000622	
4745.469590	0.002391	
4745.471589	-0.000228	
4745.473590	-0.001903	
4745.475591	-0.003599	
4745.477590	-0.007733	
4745.479590	-0.003401	
4745.483590	-0.001620	
4745.485590	0.000628	
4745.487590	0.001101	
4745.489589	-0.002778	
4745.491590	-0.001780	
4745.495589	-0.002997	
4745.497590	-0.002255	
4745.499590	-0.001982	
4745.503590	-0.002650	
4745.505590	-0.002029	
4745.507590	-0.003277	
4745.509590	-0.002756	
4745.511590	-0.004792	
4745.513589	-0.001170	
4745.517590	-0.001029	
4745.521590	-0.000458	
4745.523590	-0.003712	
4745.525591	-0.001798	
4745.527589	-0.004817	
4745.529590	-0.002287	
4745.533588	0.000331	
4745.535589	-0.000627	
4745.537590	-0.001394	
4745.539590	-0.004816	
4745.541590	-0.002388	
4745.543590	-0.002951	
4745.545589	-0.002592	
4745.547590	0.000570	
4745.549590	0.000978	
4745.551589	0.001438	
4745.553591	0.001255	
4745.555595	-0.002591	
4745.559589	-0.002778	
4745.561590	-0.004087	
4745.563597	0.001268	
4745.565589	0.003938	
4745.567590	0.002530	
4745.569589	0.004987	
4745.573589	0.003740	
4745.575589	0.001338	
4745.577589	-0.002119	
4745.581590	0.000819	
4745.583590	0.005207	
4745.585590	0.008909	
4745.587590	0.007817	
4745.589591	0.005236	
4745.593588	0.006853	
4745.595590	0.004823	
4745.599590	0.007819	
4745.601589	0.011839	
4745.603589	0.013373	
4745.605591	0.011429	
4745.607590	0.010468	
4745.611589	0.011620	
4745.613590	0.012901	
4745.615590	0.014966	
4745.619590	0.014435	
4745.621590	0.018597	
4745.623590	0.017883	
4745.625590	0.020926	
4745.627590	0.017949	
4745.631588	0.021968	
4745.633589	0.023951	
4745.637590	0.027074	
4745.639589	0.028818	
4745.641589	0.031586	
4745.643590	0.031996	
4745.645590	0.033227	
4745.649589	0.038622	
4745.651590	0.041522	
4745.653590	0.045383	
4745.655589	0.043650	
4745.657591	0.046786	
4745.659590	0.051009	
4745.661590	0.051743	
4745.663590	0.058122	
4745.665589	0.061634	
4745.667589	0.063960	
4745.669590	0.069364	
4745.671591	0.069366	
4745.675590	0.071311	
4745.677590	0.077311	
4745.679590	0.084991	
4745.681590	0.093198	
4745.683590	0.095060	
4745.685590	0.101837	
4745.687590	0.106020	
4745.689590	0.107696	
4745.691589	0.112615	
4745.693591	0.115879	
4745.695591	0.121867	
4745.699590	0.129772	
4745.701590	0.146383	
4745.703589	0.154006	
4745.705590	0.157473	
4745.707589	0.163001	
4745.711589	0.171412	
4745.713590	0.187611	
4745.715590	0.196098	
4745.719590	0.203656	
4745.721590	0.223783	
4745.723590	0.232683	
4745.725590	0.243163	
4745.727590	0.250332	
4745.729589	0.263549	
4745.733590	0.275791	
4745.737590	0.299933	
4745.739590	0.323077	
4745.741590	0.337004	
4745.743590	0.350352	
4745.745590	0.362784	
4745.749588	0.380643	
4745.751589	0.405717	
4745.753591	0.421172	
4745.755589	0.433238	
4745.757590	0.448409	
4745.759590	0.466854	
4745.761590	0.482946	
4745.763589	0.504474	
4745.765589	0.523453	
4745.767590	0.540130	
4745.769591	0.560956	
4745.771590	0.575143	
4745.775589	0.592646	
4745.777590	0.630137	
4745.779590	0.653601	
4745.781590	0.676562	
4745.783590	0.695384	
4745.785590	0.718532	
4745.789589	0.738887	
4745.791589	0.775524	
4745.793589	0.793459	
4745.797591	0.812599	
4745.799590	0.856575	
4745.801591	0.876258	
4745.803589	0.895548	
4745.805588	0.909376	
4745.807590	0.926319	
4745.811589	0.941470	
4745.815590	0.971440	
4745.817590	0.998464	
4745.819590	1.013385	
4745.821590	1.019492	
4745.823589	1.025249	
4745.827588	1.034623	
4745.829590	1.043173	
4745.831590	1.049452	
4745.833598	1.048501	
4745.835590	1.053240	
4745.837590	1.052162	
4745.839590	1.046999	
4745.841589	1.043672	
4745.843589	1.037841	
4745.845589	1.031823	
4745.847590	1.025470	
4745.849590	1.016539	
4745.851590	1.006979	
4745.855590	0.998062	
4745.857588	0.969963	
4745.859590	0.955876	
4745.861590	0.938626	
4745.863590	0.926582	
4745.867589	0.910676	
4745.869589	0.875507	
4745.871590	0.852813	
4745.875590	0.831442	
4745.877591	0.789292	
4745.879589	0.770173	
4745.881590	0.750760	
4745.883589	0.727168	
4745.885589	0.707304	
4745.889590	0.679708	
4745.893590	0.627485	
4745.895590	0.576880	
4745.897590	0.555826	
4745.899588	0.529514	
4745.901589	0.502357	
4745.905589	0.477497	
4745.907591	0.416582	
4745.909590	0.393263	
4745.911590	0.363406	
4745.913590	0.341325	
4745.915591	0.314666	
4745.917590	0.285307	
4745.919589	0.259552	
4745.921590	0.227280	
4745.923589	0.196487	
4745.925591	0.167468	
4745.927591	0.134325	
4745.929595	0.108050	
4745.933590	0.081363	
4745.935590	0.027244	
4745.937590	-0.003357	
4745.939589	-0.037499	
4745.941590	-0.064636	
4745.945589	-0.094139	
4745.947590	-0.149612	
4745.949590	-0.179078	
4745.953590	-0.207101	
4745.955590	-0.264174	
4745.957589	-0.293139	
4745.959590	-0.320214	
4745.961590	-0.351650	
4745.963589	-0.375079	
4745.967590	-0.402406	
4745.971590	-0.451541	
4745.973590	-0.509854	
4745.975589	-0.535262	
4745.977590	-0.565992	
4745.979590	-0.590081	
4745.983589	-0.613089	
4745.985590	-0.666588	
4745.987589	-0.691279	
4745.991590	-0.719799	
4745.993591	-0.767221	
4745.995590	-0.790979	
4745.997590	-0.809417	
4745.999590	-0.832059	
4746.001589	-0.853208	
4746.005589	-0.873464	
4746.009590	-0.918549	
4746.011592	-0.952365	
4746.013590	-0.964294	
4746.015590	-0.976412	
4746.017590	-0.991598	
4746.021588	-1.001670	
4746.023590	-1.028265	
4746.025589	-1.035631	
4746.029590	-1.044304	
4746.031590	-1.047025	
4746.033590	-1.049815	
4746.037588	-1.050474	
4746.041591	-1.051162	
4746.043590	-1.045341	
4746.045589	-1.040679	
4746.047590	-1.029870	
4746.049590	-1.020293	
4746.051590	-1.010371	
4746.053590	-0.998023	
4746.055590	-0.990357	
4746.057593	-0.978787	
4746.059590	-0.963553	
4746.063589	-0.952756	
4746.067590	-0.916955	
4746.069589	-0.879811	
4746.071590	-0.865200	
4746.073589	-0.849953	
4746.075589	-0.829470	
4746.079588	-0.812092	
4746.081591	-0.771243	
4746.083590	-0.752349	
4746.087590	-0.732841	
4746.089590	-0.695151	
4746.091589	-0.674740	
4746.093589	-0.656767	
4746.095590	-0.638020	
4746.097590	-0.616007	
4746.101589	-0.598320	
4746.105590	-0.559313	
4746.107590	-0.531077	
4746.109589	-0.510166	
4746.111590	-0.493131	
4746.113591	-0.476517	
4746.117589	-0.457299	
4746.119590	-0.427889	
4746.121590	-0.417815	
4746.123590	-0.406980	
4746.125590	-0.390180	
4746.127590	-0.376573	
4746.129589	-0.362335	
4746.131589	-0.345809	
4746.133589	-0.331723	
4746.135590	-0.316604	
4746.137590	-0.308452	
4746.139590	-0.301044	
4746.143589	-0.287693	
4746.145590	-0.266772	
4746.147590	-0.251784	
4746.149590	-0.239910	
4746.151590	-0.231761	
4746.153590	-0.222354	
4746.155591	-0.215397	
4746.157591	-0.207058	
4746.159590	-0.200550	
4746.161591	-0.194133	
4746.163589	-0.182798	
4746.167590	-0.172313	
4746.169590	-0.156069	
4746.171590	-0.150684	
4746.173590	-0.147016	
4746.175591	-0.140345	
4746.179589	-0.136744	
4746.181591	-0.120237	
4746.183590	-0.116560	
4746.187590	-0.110901	
4746.189589	-0.102252	
4746.191590	-0.097323	
4746.193591	-0.093737	
4746.195590	-0.089277	
4746.197590	-0.082190	
4746.201590	-0.080394	
4746.205590	-0.071791	
4746.207590	-0.068749	
4746.209590	-0.064587	
4746.211590	-0.063721	
4746.213590	-0.057547	
4746.217589	-0.052694	
4746.219590	-0.048496	
4746.221590	-0.050274	
4746.223590	-0.050744	
4746.225590	-0.045574	
4746.227590	-0.045376	
4746.229590	-0.040658	
4746.231590	-0.037523	
4746.233590	-0.035912	
4746.235590	-0.031707	
4746.237589	-0.033010	
4746.239589	-0.035608	
4746.243590	-0.033725	
4746.245590	-0.031893	
4746.247590	-0.025439	
4746.249590	-0.023751	
4746.251591	-0.023356	
4746.253590	-0.020045	
4746.257589	-0.022187	
4746.259589	-0.022312	
4746.261590	-0.023531	
4746.265589	-0.018868	
4746.267590	-0.015067	
4746.269590	-0.012044	
4746.271590	-0.013503	
4746.273590	-0.015760	
4746.277588	-0.012789	
4746.279589	-0.012403	
4746.283590	-0.010433	
4746.285589	-0.006434	
4746.287590	-0.006138	
4746.289589	-0.009486	
4746.291590	-0.008887	
4746.295588	-0.008505	
4746.297589	-0.006983	
4746.299590	-0.006243	
4746.303590	-0.005912	
4746.305589	-0.004678	
4746.307589	-0.005776	
4746.309591	-0.004785	
4746.311590	-0.006232	
4746.315588	-0.002448	
4746.317590	-0.003751	
4746.321590	-0.001754	
4746.323589	-0.004668	
4746.325589	-0.001763	
4746.327591	-0.004913	
4746.329589	-0.002074	
4746.333589	0.001214	
4746.335590	-0.000133	
4746.337589	-0.001853	
4746.341590	-0.004646	
4746.343589	-0.002649	
4746.345589	-0.002399	
4746.347590	0.000661	
4746.349590	0.001268	
4746.351590	0.001983	
4746.355590	0.001093	
4746.359590	-0.003774	
4746.361589	-0.002815	
4746.363591	0.001111	
4746.365590	0.002500	
4746.367590	0.001471	
4746.371589	0.003585	
4746.373590	-0.004495	
4746.375590	-0.001628	
4746.377589	-0.005220	
4746.379593	-0.000665	
4746.381590	0.002181	
4746.383588	0.001691	
4746.385590	0.003353	
4746.387590	0.002138	
4746.389589	-0.000256	
4746.391588	-0.001746	
4746.393594	-0.003179	
4746.397590	-0.003305	
4746.399590	0.000658	
4746.401590	0.002703	
4746.403590	0.003938	
4746.405590	0.000433	
4746.407591	-0.001111	
4746.411588	0.000105	
4746.413590	-0.001304	
4746.415590	0.001609	
4746.419590	-0.000440	
4746.421590	0.001068	
4746.423589	-0.000203	
4746.425590	0.000116	
4746.427590	-0.002338	
4746.431589	0.000905	
4746.433589	-0.000294	
4746.437590	0.000937	
4746.439590	-0.001637	
4746.441591	-0.000411	
4746.443589	-0.001246	
4746.445590	-0.000871	
4746.449588	0.002370	
4746.451589	-0.000845	
4746.453591	0.000919	
4746.457590	-0.002969	
4746.459589	-0.000616	
4746.461589	-0.002272	
4746.463589	0.000790	
4746.465590	0.002127	
4746.469589	0.000956	
4746.471590	-0.002142	
4746.475590	-0.004906	
4746.477590	-0.003247	
4746.479589	-0.000196	
4746.481590	0.002300	
4746.483590	0.000377	
4746.487588	0.003339	
4746.489589	-0.004110	
4746.491590	-0.002947	
4746.495590	-0.003916	
4746.497589	0.001492	
4746.499590	0.001636	
4746.501592	0.001860	
4746.503589	0.003283	
4746.507589	-0.000453	
4746.509589	-0.002414	
4746.513590	-0.005006	
4746.515589	0.003077	
4746.517589	0.001757	
4746.519590	0.004367	
4746.521590	0.001265	
4746.525589	-0.000484	
4746.527591	-0.002957	
4746.529590	-0.002418	
4746.531590	0.002018	
4746.533590	0.000696	
4746.535590	0.005221	
4746.537589	0.003208	
4746.539589	0.000394	
4746.541589	0.000819	
4746.543589	0.000269	
4746.545590	-0.001458	
4746.549589	0.001347	
4746.551589	0.001854	
4746.553591	0.004667	
4746.555590	0.002039	
4746.557590	0.000766	
4746.559589	0.001711	
4746.561592	0.000113	
4746.563589	0.003980	
4746.565590	0.004419	
4746.567590	0.001316	
4746.569588	0.005210	
4746.573590	0.001370	
4746.575590	0.003726	
4746.577589	0.000966	
4746.579590	0.005140	
4746.581590	0.007248	
4746.585589	0.006632	
