time (s)	det(V)
3967.977590	0.000717	
3967.979590	0.000980	
3967.981589	0.002803	
3967.983591	0.002170	
3967.985590	0.000187	
3967.987589	0.001504	
3967.989590	-0.000548	
3967.991590	0.000763	
3967.993590	0.004157	
3967.995590	0.001559	
3967.997588	0.002373	
3968.001590	0.001532	
3968.003590	-0.000110	
3968.005598	-0.000220	
3968.007590	-0.000518	
3968.009589	0.003438	
3968.011589	0.002852	
3968.013590	0.003416	
3968.015589	0.004325	
3968.017589	-0.001034	
3968.019589	-0.002973	
3968.021591	-0.000191	
3968.025590	-0.004246	
3968.027590	0.003420	
3968.029590	0.002831	
3968.031589	0.005789	
3968.033589	0.002822	
3968.037588	0.000099	
3968.039589	-0.003315	
3968.041590	-0.002748	
3968.045590	0.001691	
3968.047590	0.003507	
3968.049590	0.004414	
3968.051590	0.001066	
3968.053591	-0.000299	
3968.057589	0.000725	
3968.059590	0.001044	
3968.063591	0.000701	
3968.065590	0.004114	
3968.067589	0.000625	
3968.069589	0.000327	
3968.071590	0.000826	
3968.075589	-0.001139	
3968.077590	0.001011	
3968.079590	-0.000001	
3968.083590	0.002135	
3968.085590	-0.000579	
3968.087590	0.001024	
3968.089589	-0.001442	
3968.091590	-0.000353	
3968.095589	0.003041	
3968.097590	0.000343	
3968.101590	0.001305	
3968.103591	-0.000498	
3968.105589	-0.000907	
3968.107589	-0.001845	
3968.109589	0.002209	
3968.113588	0.001683	
3968.115590	0.001231	
3968.117590	-0.003342	
3968.121590	-0.003475	
3968.123591	-0.002907	
3968.125589	-0.000266	
3968.127590	0.001633	
3968.129591	-0.000108	
3968.131589	0.002897	
3968.135589	-0.001182	
3968.139590	-0.003145	
3968.141590	-0.001935	
3968.143588	0.001464	
3968.145589	0.000281	
3968.147590	0.000797	
3968.151589	0.001535	
3968.153589	-0.004745	
3968.155590	-0.004003	
3968.157591	-0.005775	
3968.159590	-0.000764	
3968.161589	0.001011	
3968.163590	0.000831	
3968.165590	0.002513	
3968.167590	-0.001651	
3968.169590	-0.002088	
3968.171590	-0.002697	
3968.175590	-0.006289	
3968.177590	-0.000683	
3968.179590	0.000338	
3968.181590	0.003093	
3968.183590	0.000569	
3968.185589	-0.001776	
3968.187588	-0.000071	
3968.189590	-0.001972	
3968.191589	-0.003484	
3968.193590	-0.000355	
3968.195590	-0.000887	
3968.199590	0.000605	
3968.201590	-0.000143	
3968.203590	-0.000274	
3968.205590	-0.000212	
3968.207589	-0.001640	
3968.211589	0.002506	
3968.213590	0.000741	
3968.215589	0.002599	
3968.219590	-0.001396	
3968.221590	0.002056	
3968.223590	-0.000187	
3968.225590	0.001825	
3968.227589	0.004361	
3968.231589	0.004402	
3968.233590	0.001976	
3968.237590	-0.001114	
3968.239590	0.001375	
3968.241590	0.002943	
3968.243589	0.005920	
3968.245590	0.004746	
3968.249588	0.007338	
3968.251589	0.003093	
3968.253590	0.002254	
3968.257590	0.002585	
3968.259590	0.008035	
3968.261590	0.010200	
3968.263589	0.009273	
3968.265589	0.012662	
3968.267590	0.009394	
3968.271590	0.006023	
3968.275590	0.007127	
3968.277590	0.015584	
3968.279590	0.014260	
3968.281589	0.018476	
3968.283590	0.017027	
3968.287588	0.015310	
3968.289590	0.014268	
3968.291590	0.017029	
3968.293590	0.021789	
3968.295590	0.022254	
3968.297590	0.026312	
3968.299590	0.028372	
3968.301589	0.026368	
3968.303590	0.028132	
3968.305590	0.029612	
3968.307590	0.028452	
3968.309589	0.033022	
3968.313590	0.036239	
3968.315590	0.041399	
3968.317590	0.041114	
3968.319590	0.042256	
3968.321590	0.046111	
3968.323590	0.045138	
3968.325590	0.051493	
3968.327590	0.055808	
3968.329589	0.054854	
3968.331591	0.061202	
3968.333589	0.061280	
3968.337590	0.061413	
3968.339590	0.068704	
3968.341590	0.073484	
3968.343588	0.080385	
3968.345589	0.082242	
3968.349589	0.088295	
3968.351590	0.091912	
3968.353590	0.095929	
3968.357590	0.099875	
3968.359590	0.114603	
3968.361590	0.120930	
3968.363590	0.125390	
3968.365590	0.133353	
3968.369588	0.136067	
3968.371590	0.146942	
3968.375590	0.150658	
3968.377591	0.173120	
3968.379590	0.179642	
3968.381590	0.190181	
3968.383589	0.196954	
3968.387589	0.203049	
3968.389590	0.219216	
3968.391589	0.231363	
3968.395590	0.244933	
3968.397590	0.269865	
3968.399589	0.283200	
3968.401590	0.292970	
3968.403590	0.305342	
3968.405594	0.319556	
3968.409590	0.331047	
3968.413591	0.363448	
3968.415590	0.396683	
3968.417590	0.406500	
3968.419589	0.422273	
3968.421590	0.440828	
3968.425589	0.456915	
3968.427589	0.497584	
3968.429590	0.514960	
3968.431590	0.538501	
3968.433590	0.557167	
3968.435590	0.576177	
3968.437589	0.598340	
3968.439590	0.616629	
3968.441590	0.639382	
3968.445588	0.663257	
3968.447590	0.705548	
3968.449590	0.728242	
3968.451590	0.746997	
3968.453590	0.769455	
3968.455590	0.791594	
3968.457589	0.812575	
3968.459589	0.837159	
3968.461589	0.859969	
3968.465588	0.880434	
3968.467590	0.917383	
3968.471590	0.935328	
3968.473589	0.972925	
3968.475589	0.994670	
3968.477590	1.012007	
3968.479590	1.026677	
3968.483589	1.045752	
3968.485589	1.065047	
3968.487590	1.077864	
3968.489590	1.086757	
3968.491591	1.098018	
3968.493590	1.110661	
3968.495590	1.116964	
3968.497590	1.122887	
3968.499590	1.128159	
3968.501590	1.127695	
3968.503591	1.126561	
3968.505589	1.125851	
3968.509589	1.121682	
3968.511590	1.118561	
3968.513589	1.113053	
3968.515590	1.107364	
3968.517590	1.093296	
3968.519590	1.080356	
3968.523590	1.069880	
3968.525590	1.038968	
3968.527590	1.024202	
3968.531590	1.004590	
3968.533589	0.966914	
3968.535590	0.942701	
3968.537590	0.921578	
3968.539589	0.894186	
3968.541590	0.871661	
3968.545590	0.847266	
3968.549590	0.794385	
3968.551590	0.735936	
3968.553591	0.707190	
3968.555590	0.677239	
3968.557590	0.644833	
3968.561589	0.620800	
3968.563590	0.558114	
3968.565590	0.528732	
3968.567590	0.493394	
3968.569590	0.462410	
3968.571590	0.433208	
3968.573590	0.400821	
3968.575590	0.377740	
3968.577590	0.348188	
3968.579591	0.316365	
3968.581590	0.286689	
3968.583589	0.252093	
3968.587589	0.218121	
3968.589590	0.156033	
3968.591589	0.126755	
3968.593589	0.100281	
3968.595590	0.068048	
3968.597589	0.038352	
3968.601588	0.008347	
3968.603590	-0.059281	
3968.605590	-0.090900	
3968.609589	-0.123358	
3968.611590	-0.178122	
3968.613590	-0.209349	
3968.615590	-0.237286	
3968.617590	-0.272950	
3968.619590	-0.304111	
3968.623590	-0.335611	
3968.627590	-0.396776	
3968.629589	-0.449240	
3968.631591	-0.475652	
3968.633590	-0.508117	
3968.635590	-0.542412	
3968.639589	-0.571252	
3968.641589	-0.633401	
3968.643590	-0.658838	
3968.647590	-0.688469	
3968.649590	-0.741272	
3968.651589	-0.771247	
3968.653589	-0.800432	
3968.655589	-0.825988	
3968.657590	-0.853812	
3968.661590	-0.875681	
3968.665590	-0.922645	
3968.667590	-0.968176	
3968.669590	-0.988769	
3968.671590	-1.006804	
3968.673590	-1.028597	
3968.677589	-1.040500	
3968.679590	-1.072454	
3968.681592	-1.080509	
3968.685590	-1.096434	
3968.687589	-1.113667	
3968.689590	-1.124402	
3968.691590	-1.128360	
3968.693590	-1.129143	
3968.697588	-1.133394	
3968.699590	-1.135062	
3968.701590	-1.136700	
3968.703591	-1.134400	
3968.705590	-1.129596	
3968.707589	-1.124994	
3968.709590	-1.113647	
3968.711589	-1.105342	
3968.713589	-1.096229	
3968.715590	-1.082475	
3968.717589	-1.077290	
3968.721590	-1.065392	
3968.723589	-1.038418	
3968.725590	-1.017303	
3968.729589	-0.980638	
3968.731591	-0.958821	
3968.733590	-0.942303	
3968.735590	-0.924204	
3968.739590	-0.905885	
3968.743590	-0.863259	
3968.745591	-0.815277	
3968.747589	-0.790832	
3968.749590	-0.768514	
3968.751590	-0.748805	
3968.755589	-0.726716	
3968.757589	-0.685289	
3968.759590	-0.657977	
3968.763590	-0.636333	
3968.765589	-0.588092	
3968.767590	-0.571020	
3968.769590	-0.551069	
3968.771590	-0.529423	
3968.773590	-0.511825	
3968.777590	-0.489376	
3968.781590	-0.451886	
3968.783589	-0.417848	
3968.785590	-0.405181	
3968.787590	-0.386024	
3968.789590	-0.373478	
3968.793589	-0.355069	
3968.795590	-0.326443	
3968.797589	-0.309086	
3968.799589	-0.295908	
3968.801592	-0.284987	
3968.803590	-0.271778	
3968.805589	-0.260010	
3968.807590	-0.250856	
3968.809591	-0.234715	
3968.811594	-0.224202	
3968.813591	-0.215649	
3968.815590	-0.203342	
3968.819589	-0.199475	
3968.821590	-0.181007	
3968.823589	-0.174530	
3968.825590	-0.162907	
3968.827591	-0.153640	
3968.829589	-0.147677	
3968.833588	-0.137502	
3968.835589	-0.132113	
3968.837590	-0.125129	
3968.841591	-0.121826	
3968.843590	-0.105164	
3968.845589	-0.100192	
3968.847590	-0.094204	
3968.849590	-0.090594	
3968.851590	-0.088151	
3968.855589	-0.086460	
3968.859590	-0.079965	
3968.861591	-0.067715	
3968.863589	-0.063522	
3968.865589	-0.058733	
3968.867590	-0.060081	
3968.871588	-0.057904	
3968.873589	-0.056064	
3968.875590	-0.049750	
3968.879590	-0.045096	
3968.881590	-0.035818	
3968.883589	-0.037093	
3968.885589	-0.038087	
3968.887590	-0.034138	
3968.891589	-0.034276	
3968.893589	-0.028764	
3968.897590	-0.028067	
3968.899590	-0.020864	
3968.901590	-0.021267	
3968.903589	-0.022197	
3968.905590	-0.020260	
3968.909589	-0.020568	
3968.911590	-0.015825	
3968.913589	-0.013300	
3968.917590	-0.011779	
3968.919590	-0.013194	
3968.921590	-0.009761	
3968.923590	-0.012807	
3968.925590	-0.008229	
3968.927589	-0.005244	
3968.931589	-0.006955	
3968.935591	-0.006468	
3968.937590	-0.004925	
3968.939595	-0.006679	
3968.941590	-0.004962	
3968.943590	-0.000800	
3968.947589	-0.001003	
3968.949590	-0.001185	
3968.951589	-0.004035	
3968.955590	-0.004731	
3968.957591	-0.004329	
3968.959589	0.000967	
3968.961589	0.001817	
3968.963589	0.001952	
3968.965590	0.003831	
3968.969591	-0.001696	
3968.973590	-0.001439	
3968.975590	0.000344	
3968.977589	0.002827	
3968.979589	0.002651	
3968.981589	0.005918	
3968.985589	0.002918	
3968.987589	0.000470	
3968.989590	-0.003388	
3968.993590	-0.001364	
3968.995590	0.003172	
3968.997589	0.004583	
3968.999590	0.005061	
3969.001589	0.002325	
3969.003589	0.001350	
3969.007589	0.000014	
3969.011590	0.002138	
3969.013590	0.004281	
3969.015589	0.007028	
3969.017590	0.002032	
3969.019589	0.001764	
3969.023588	0.002346	
3969.025590	0.001304	
3969.027590	0.003071	
3969.029589	0.001451	
3969.031590	0.007080	
3969.033590	0.003906	
3969.035590	0.001664	
3969.037590	0.003560	
3969.039590	0.000131	
3969.041591	0.001629	
3969.043590	0.003703	
3969.045589	0.000916	
3969.049589	0.003642	
3969.051590	0.000995	
3969.053589	0.001543	
3969.055589	0.001591	
3969.057590	0.000100	
3969.059590	0.003486	
3969.061589	0.004322	
3969.063590	0.003377	
3969.065589	0.004232	
3969.067591	-0.000863	
3969.069590	-0.001227	
3969.073596	-0.000493	
3969.075590	0.001902	
3969.077590	0.003703	
3969.079590	0.002835	
3969.081590	0.004962	
3969.085589	0.003328	
3969.087590	-0.000475	
3969.089590	-0.003750	
3969.093590	-0.002908	
3969.095589	0.001511	
3969.097589	0.003298	
3969.099590	0.002776	
3969.101590	-0.000012	
3969.103590	0.000105	
3969.107589	-0.002414	
3969.111590	-0.000953	
3969.113590	0.001814	
3969.115590	0.004549	
3969.117590	-0.001082	
3969.119589	-0.001261	
3969.123589	-0.000340	
3969.125590	-0.001544	
3969.127590	-0.001108	
3969.131590	-0.001553	
3969.133592	0.000595	
3969.135590	-0.001551	
3969.137589	-0.000666	
3969.139590	-0.003044	
3969.141590	-0.002162	
3969.145589	-0.001278	
3969.149590	-0.001143	
3969.151589	-0.001576	
3969.153590	-0.001891	
3969.155590	-0.001655	
3969.157590	-0.004122	
3969.161589	0.000607	
3969.163590	-0.002430	
3969.165591	0.000162	
3969.167590	-0.004544	
3969.169591	-0.004077	
3969.171590	-0.001684	
3969.173589	-0.005289	
3969.175589	-0.002047	
3969.177590	0.000567	
3969.179590	-0.000995	
3969.181590	0.000462	
3969.183591	-0.003132	
3969.187590	-0.006022	
3969.189591	-0.006721	
3969.191590	-0.004407	
3969.193589	-0.000896	
3969.195590	-0.002138	
3969.197590	-0.000759	
3969.199590	0.000036	
3969.201589	-0.003361	
3969.203590	-0.006319	
3969.205597	-0.006180	
3969.207589	-0.008667	
3969.211590	-0.004800	
3969.213589	-0.001493	
3969.215589	0.000701	
3969.217591	-0.004143	
3969.219590	-0.004627	
3969.223589	-0.002867	
3969.225590	-0.005502	
3969.227589	-0.002881	
3969.229590	-0.004543	
3969.231591	0.000447	
3969.233590	-0.002138	
3969.235590	-0.004008	
3969.237589	-0.003076	
3969.239589	-0.004682	
3969.241589	-0.003838	
3969.243590	-0.002397	
3969.245589	-0.004235	
3969.249590	-0.002067	
3969.251590	-0.003603	
3969.253589	-0.003901	
3969.255589	-0.002161	
3969.257591	-0.005152	
3969.259589	-0.000174	
3969.261590	0.000925	
3969.263589	-0.000040	
3969.265591	0.000010	
3969.267590	-0.004185	
3969.269589	-0.003339	
3969.273590	-0.002477	
3969.275590	0.000118	
3969.277590	0.002940	
3969.279591	0.001311	
3969.281589	0.004761	
3969.285589	0.002704	
3969.287590	-0.000898	
3969.289590	-0.002074	
3969.293590	-0.002150	
3969.295590	0.004134	
3969.297589	0.006146	
3969.299589	0.007298	
3969.301590	0.005064	
3969.305589	0.004373	
3969.307590	0.000086	
3969.311591	0.006009	
3969.313590	0.010002	
3969.315589	0.012830	
3969.317590	0.008525	
3969.319590	0.009736	
3969.323589	0.010633	
3969.325590	0.011667	
3969.327590	0.013817	
3969.331591	0.013960	
3969.333590	0.018593	
3969.335590	0.017461	
3969.337590	0.020094	
3969.339590	0.017994	
3969.341590	0.022316	
3969.345590	0.024357	
3969.349590	0.027502	
3969.351589	0.030982	
3969.353590	0.032323	
3969.355590	0.034238	
3969.357590	0.034604	
3969.361588	0.041280	
3969.363590	0.044813	
3969.365590	0.048592	
3969.367590	0.047463	
3969.369590	0.051332	
3969.371590	0.055552	
3969.373589	0.055804	
3969.375589	0.062560	
3969.377589	0.067944	
3969.379590	0.071422	
3969.381590	0.076314	
3969.383589	0.077584	
3969.387591	0.078470	
3969.389590	0.086825	
3969.391590	0.093793	
3969.393590	0.101589	
3969.395589	0.106295	
3969.397589	0.112783	
3969.399589	0.118983	
3969.401589	0.121153	
3969.403590	0.124114	
3969.405590	0.131817	
3969.407591	0.135262	
3969.411590	0.145762	
3969.413589	0.163221	
3969.415589	0.172938	
3969.417589	0.176914	
3969.419590	0.183589	
3969.423589	0.193188	
3969.425589	0.209699	
3969.427590	0.221183	
3969.431590	0.230685	
3969.433589	0.254362	
3969.435590	0.263728	
3969.437590	0.276536	
3969.439591	0.286018	
3969.441589	0.301057	
3969.445590	0.315955	
3969.449590	0.344433	
3969.451593	0.374310	
3969.453589	0.387676	
3969.455590	0.400467	
3969.457591	0.414054	
3969.461589	0.435078	
3969.463591	0.469849	
3969.465590	0.491065	
3969.467589	0.506611	
3969.469592	0.525965	
3969.471590	0.548760	
3969.473591	0.566049	
3969.475590	0.589856	
3969.477589	0.612821	
3969.481588	0.633935	
3969.483589	0.675878	
3969.485589	0.694924	
3969.487588	0.718189	
3969.489590	0.739075	
3969.491590	0.762615	
3969.493590	0.787844	
3969.495590	0.809300	
3969.497590	0.831896	
3969.501589	0.854641	
3969.503589	0.889395	
3969.507590	0.909386	
3969.509590	0.950652	
3969.511589	0.969702	
3969.513590	0.985997	
3969.515589	1.003622	
3969.519589	1.014603	
3969.521590	1.039644	
3969.523590	1.047246	
3969.527590	1.061327	
3969.529590	1.081587	
3969.531589	1.091118	
3969.533591	1.093849	
3969.535589	1.095055	
3969.537589	1.098280	
3969.541590	1.096159	
3969.545590	1.097992	
3969.547590	1.093099	
3969.549590	1.087573	
3969.551590	1.076989	
3969.553590	1.068224	
3969.557589	1.058044	
3969.559589	1.034904	
3969.561589	1.022915	
3969.563588	1.006905	
3969.565590	0.993942	
3969.567590	0.974079	
3969.569590	0.954532	
3969.571589	0.935624	
3969.573589	0.912022	
3969.577588	0.895315	
3969.579589	0.848061	
3969.581589	0.827553	
3969.583589	0.799155	
3969.585591	0.771577	
3969.587590	0.747007	
3969.589590	0.718268	
3969.591590	0.691579	
3969.593589	0.666916	
3969.597589	0.638707	
3969.599590	0.581280	
3969.603590	0.547120	
3969.605590	0.488603	
3969.607590	0.455937	
3969.609588	0.430028	
3969.611590	0.401901	
3969.615588	0.375468	
3969.617590	0.310632	
3969.619590	0.276008	
3969.621588	0.246646	
3969.623592	0.213498	
3969.625590	0.187219	
3969.627591	0.157997	
3969.629590	0.126921	
3969.631589	0.097623	
3969.633590	0.064355	
3969.635590	0.028848	
3969.637590	-0.001850	
3969.641590	-0.037269	
3969.643590	-0.093395	
3969.645590	-0.124074	
3969.647590	-0.153311	
3969.649589	-0.182679	
3969.651591	-0.217622	
3969.655589	-0.247994	
3969.657591	-0.313304	
3969.659590	-0.339191	
3969.663590	-0.367833	
3969.665590	-0.422150	
3969.667590	-0.451256	
3969.669589	-0.482762	
3969.671589	-0.511907	
3969.675589	-0.543876	
3969.677588	-0.598577	
3969.681590	-0.629416	
3969.683589	-0.682816	
3969.685590	-0.714837	
3969.687590	-0.741311	
3969.689590	-0.769995	
3969.693589	-0.796478	
3969.695590	-0.847387	
3969.697590	-0.870772	
3969.701590	-0.893717	
3969.703590	-0.942677	
3969.705590	-0.961547	
3969.707590	-0.985542	
3969.709590	-1.000024	
3969.713588	-1.014893	
3969.717589	-1.046717	
3969.719590	-1.076224	
3969.721590	-1.084745	
3969.723589	-1.096685	
3969.725590	-1.100956	
3969.727590	-1.103858	
3969.729589	-1.109150	
3969.731590	-1.109631	
3969.733590	-1.113866	
3969.735590	-1.115587	
3969.739589	-1.113108	
3969.741595	-1.103777	
3969.743590	-1.092106	
3969.745590	-1.083321	
3969.747590	-1.072283	
3969.749590	-1.060615	
3969.751590	-1.051053	
3969.753591	-1.040668	
3969.755590	-1.025814	
3969.759589	-1.011986	
3969.761590	-0.973053	
3969.763590	-0.953812	
3969.765589	-0.932952	
3969.767590	-0.916529	
3969.769590	-0.898862	
3969.771590	-0.876437	
3969.773590	-0.857855	
3969.777589	-0.837292	
3969.781589	-0.792735	
3969.783591	-0.748000	
3969.785589	-0.728300	
3969.787590	-0.706122	
3969.789590	-0.686873	
3969.793588	-0.665243	
3969.795589	-0.622324	
3969.797589	-0.601757	
3969.799590	-0.580445	
3969.801591	-0.562779	
3969.803590	-0.545137	
3969.805590	-0.523244	
3969.807590	-0.507085	
3969.809589	-0.485345	
3969.811590	-0.465096	
3969.813590	-0.451018	
3969.815590	-0.433161	
3969.819590	-0.422392	
3969.821590	-0.393063	
3969.823589	-0.378379	
3969.825589	-0.361330	
3969.827589	-0.344071	
3969.829590	-0.331046	
3969.833588	-0.314602	
3969.835590	-0.294761	
3969.837590	-0.282123	
3969.841590	-0.271292	
3969.843589	-0.243544	
3969.845590	-0.232751	
3969.847590	-0.222840	
3969.849589	-0.211901	
3969.853589	-0.205003	
3969.855589	-0.189307	
3969.859590	-0.183569	
3969.861589	-0.160556	
3969.863590	-0.154519	
3969.865589	-0.145076	
3969.867590	-0.141543	
3969.871589	-0.137158	
3969.873590	-0.127321	
3969.875589	-0.119291	
3969.879591	-0.110963	
3969.881590	-0.097993	
3969.883590	-0.095746	
3969.885590	-0.093376	
3969.887590	-0.088766	
3969.889590	-0.085255	
3969.893589	-0.083425	
3969.897592	-0.073032	
3969.899589	-0.063721	
3969.901590	-0.062996	
3969.903590	-0.061623	
3969.905589	-0.057516	
3969.909589	-0.056919	
3969.911589	-0.048046	
3969.913589	-0.047987	
3969.915590	-0.044325	
3969.917590	-0.043682	
3969.919590	-0.042866	
3969.921590	-0.039273	
