num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
2185	3585.532687	13.259015	52.656687	2.966955	0.411414
2187	3587.582427	14.360329	51.778541	2.946636	0.561881
2189	3589.632174	15.428732	50.423689	2.919814	0.636096
2191	3591.699635	14.485118	51.920940	2.946197	0.483252
2193	3593.764290	13.846433	53.024385	2.967550	0.391786
2195	3595.813739	14.848269	51.617281	2.941128	0.506120
2197	3597.881936	13.974915	53.013277	2.968227	0.340560
2199	3599.933471	14.800610	52.419512	2.952809	0.434256
2201	3602.003500	13.178967	54.123120	2.991956	0.467725
2203	3604.065292	12.982996	53.963238	2.997448	0.378434
2205	3606.138177	11.882957	55.838077	3.028512	0.378842
2207	3608.194112	11.937460	55.012172	3.027558	0.365221
2209	3610.246647	12.574499	54.546342	3.013721	0.328353
2211	3612.311332	12.159020	55.457464	3.031031	0.326455
2213	3614.362992	12.677753	54.516692	3.015936	0.350671
2215	3616.426594	12.262728	54.922778	3.027008	0.228532
2217	3618.477709	13.022476	54.802337	3.015943	0.322435
2219	3620.542774	12.734485	54.995345	3.027096	0.209211
2221	3622.594959	13.060655	54.448208	3.017292	0.257177
2223	3624.661287	12.708134	55.718324	3.033830	0.291020
2225	3626.709104	13.427111	54.735904	3.013814	0.303945
2227	3628.760707	14.113125	53.554349	2.994067	0.362658
2229	3630.829262	13.522489	55.093648	3.017229	0.336832
2231	3632.873854	14.136846	53.954505	2.992165	0.373214
2233	3634.930538	14.173732	53.285098	2.985700	0.442026
2235	3636.988359	14.236361	53.375004	2.987685	0.432391
2237	3639.045229	14.429062	53.251843	2.982929	0.357122
2239	3641.090225	15.732765	51.113286	2.946197	0.536861
2241	3643.169167	14.004815	54.162276	3.004373	0.352265
2243	3645.211969	15.414406	51.960778	2.961340	0.439152
2245	3647.263588	15.878631	51.550276	2.950560	0.580882
2247	3649.325360	15.970995	51.336836	2.950439	0.452688
2249	3651.391336	15.035589	52.787321	2.979168	0.322197
2251	3653.441347	15.928059	51.733018	2.959133	0.432297
2253	3655.518286	14.234363	54.088309	3.006945	0.379210
2255	3657.573400	14.696674	53.429997	2.999258	0.405790
2257	3659.630951	14.533954	53.352260	3.004524	0.482726
2259	3661.695845	14.226368	54.279702	3.018413	0.399921
2261	3663.758289	13.671918	54.577048	3.030700	0.382131
2263	3665.841377	12.321684	57.299491	3.078503	0.217066
2265	3667.883732	13.178430	55.162495	3.051495	0.399891
2267	3669.935563	13.470579	54.852143	3.044538	0.382561
2269	3672.001058	13.326078	55.155416	3.054270	0.378422
2271	3674.047255	14.065383	54.335365	3.037505	0.359620
2273	3676.097514	14.773671	53.861738	3.019279	0.423375
2275	3678.164464	14.096337	54.009764	3.036753	0.298520
2277	3680.227534	14.049995	54.281573	3.043884	0.256994
2279	3682.284702	14.068911	54.765249	3.043610	0.406960
2281	3684.344802	14.007098	54.784396	3.049497	0.304281
2283	3686.396459	14.379413	54.302115	3.037306	0.309883
2285	3688.460436	14.012986	55.166559	3.049361	0.274799
2287	3690.511216	14.571848	54.667237	3.036941	0.279420
2289	3692.559640	15.167562	52.809528	3.011087	0.352686
2291	3694.620399	14.931901	53.744972	3.023381	0.445363
2293	3696.668895	15.880530	52.633779	2.998992	0.502118
2295	3698.726552	15.746219	52.579296	2.998666	0.401489
2297	3700.792222	15.582330	53.107075	3.012220	0.359547
2299	3702.853111	15.351752	53.222718	3.018471	0.383822
2301	3704.907913	15.361219	53.071614	3.019322	0.366622
2303	3706.962968	15.793842	52.467618	3.010746	0.382458
2305	3709.023673	15.530582	52.936381	3.019526	0.337533
2307	3711.081406	15.598410	53.176630	3.022637	0.472057
2309	3713.153019	14.785715	53.920972	3.048204	0.236241
2311	3715.209390	14.791421	53.832688	3.048768	0.388550
2313	3717.275118	14.251994	54.911054	3.066634	0.329429
2315	3719.325872	14.745895	53.672287	3.054126	0.432219
2317	3721.400672	13.730992	55.674703	3.088642	0.233692
2319	3723.450312	14.363525	54.437061	3.072015	0.299599
2321	3725.527661	13.485007	55.963249	3.110343	0.244622
2323	3727.572916	13.988271	55.369142	3.089684	0.358234
2325	3729.643040	13.485659	55.702529	3.110727	0.240306
2327	3731.680684	14.631795	54.162808	3.072471	0.354781
2329	3733.751113	14.111705	55.064635	3.099238	0.311262
2331	3735.804144	14.375533	54.904800	3.091429	0.389299
2333	3737.876844	13.762617	55.783999	3.117946	0.193425
2335	3739.914232	14.903735	54.474225	3.078911	0.348092
2337	3741.970538	15.193193	53.991338	3.072539	0.394142
2339	3744.027057	15.117035	54.146427	3.074298	0.250691
2341	3746.076687	15.589529	53.092946	3.057242	0.324940
2343	3748.140252	15.245136	53.556293	3.069805	0.300975
2345	3750.188689	15.748753	52.817452	3.051888	0.324530
2347	3752.243584	15.997219	52.442550	3.045323	0.327928
