crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	1.139604	2186	0.000000
281474976710655.000000	1.107185	2187	0.000000
281474976710655.000000	1.086926	2188	0.000000
281474976710655.000000	1.098957	2189	0.000000
281474976710655.000000	1.149984	2190	0.000000
281474976710655.000000	1.133092	2191	0.000000
281474976710655.000000	1.073680	2192	0.000000
281474976710655.000000	1.070548	2193	0.000000
281474976710655.000000	1.104876	2194	0.000000
281474976710655.000000	1.071725	2195	0.000000
281474976710655.000000	1.121722	2196	0.000000
281474976710655.000000	1.104545	2197	0.000000
281474976710655.000000	1.108627	2198	0.000000
281474976710655.000000	1.078928	2199	0.000000
281474976710655.000000	1.076769	2200	0.000000
281474976710655.000000	1.171891	2201	0.000000
281474976710655.000000	1.107933	2202	0.000000
281474976710655.000000	1.105497	2203	0.000000
281474976710655.000000	1.088833	2204	0.000000
281474976710655.000000	1.135527	2205	0.000000
281474976710655.000000	1.147144	2206	0.000000
281474976710655.000000	1.047131	2207	0.000000
281474976710655.000000	1.076485	2208	0.000000
281474976710655.000000	1.095517	2209	0.000000
281474976710655.000000	1.075449	2210	0.000000
281474976710655.000000	1.084979	2211	0.000000
281474976710655.000000	1.049630	2212	0.000000
281474976710655.000000	1.157122	2213	0.000000
281474976710655.000000	1.072429	2214	0.000000
281474976710655.000000	1.087561	2215	0.000000
281474976710655.000000	0.971674	2216	0.000000
281474976710655.000000	1.078272	2217	0.000000
281474976710655.000000	1.070433	2218	0.000000
281474976710655.000000	1.134439	2219	0.000000
281474976710655.000000	0.996234	2220	0.000000
281474976710655.000000	1.069584	2221	0.000000
281474976710655.000000	1.052765	2222	0.000000
281474976710655.000000	1.032912	2223	0.000000
281474976710655.000000	1.005239	2224	0.000000
281474976710655.000000	1.048325	2225	0.000000
281474976710655.000000	1.072843	2226	0.000000
281474976710655.000000	1.119778	2227	0.000000
281474976710655.000000	1.104170	2228	0.000000
281474976710655.000000	1.124300	2229	0.000000
281474976710655.000000	1.101388	2230	0.000000
281474976710655.000000	1.050026	2231	0.000000
281474976710655.000000	1.081619	2232	0.000000
281474976710655.000000	1.097022	2233	0.000000
281474976710655.000000	1.102924	2234	0.000000
281474976710655.000000	1.012820	2235	0.000000
281474976710655.000000	1.118517	2236	0.000000
281474976710655.000000	1.098670	2237	0.000000
281474976710655.000000	1.155046	2238	0.000000
281474976710655.000000	1.039487	2239	0.000000
281474976710655.000000	1.095484	2240	0.000000
281474976710655.000000	1.088814	2241	0.000000
281474976710655.000000	1.044198	2242	0.000000
281474976710655.000000	1.044847	2243	0.000000
281474976710655.000000	1.105219	2244	0.000000
281474976710655.000000	1.093158	2245	0.000000
281474976710655.000000	1.092163	2246	0.000000
281474976710655.000000	1.062766	2247	0.000000
281474976710655.000000	1.102519	2248	0.000000
281474976710655.000000	1.017367	2249	0.000000
281474976710655.000000	1.128712	2250	0.000000
281474976710655.000000	1.036363	2251	0.000000
281474976710655.000000	1.048563	2252	0.000000
281474976710655.000000	1.058475	2253	0.000000
281474976710655.000000	1.070511	2254	0.000000
281474976710655.000000	1.016750	2255	0.000000
281474976710655.000000	1.129581	2256	0.000000
281474976710655.000000	0.990373	2257	0.000000
281474976710655.000000	1.083753	2258	0.000000
281474976710655.000000	1.091260	2259	0.000000
281474976710655.000000	1.084036	2260	0.000000
281474976710655.000000	1.115047	2261	0.000000
281474976710655.000000	1.076260	2262	0.000000
281474976710655.000000	1.058379	2263	0.000000
281474976710655.000000	1.081463	2264	0.000000
281474976710655.000000	1.087850	2265	0.000000
281474976710655.000000	1.133050	2266	0.000000
281474976710655.000000	1.047500	2267	0.000000
281474976710655.000000	1.013723	2268	0.000000
281474976710655.000000	1.097032	2269	0.000000
281474976710655.000000	1.081830	2270	0.000000
281474976710655.000000	1.066082	2271	0.000000
