time (s)	det(V)
3587.773594	0.005164	
3587.777589	0.001353	
3587.779589	-0.000859	
3587.783590	-0.003359	
3587.785590	0.003163	
3587.787590	0.001878	
3587.789590	0.004441	
3587.791589	0.002122	
3587.795589	-0.000270	
3587.797590	-0.003284	
3587.799590	-0.002497	
3587.803590	0.000596	
3587.805591	0.002988	
3587.807589	0.002567	
3587.809589	-0.001240	
3587.811590	-0.000657	
3587.813589	-0.000477	
3587.817590	-0.004661	
3587.821590	-0.000755	
3587.823590	0.002148	
3587.825589	-0.001367	
3587.827589	-0.002647	
3587.829590	-0.001539	
3587.833588	-0.004250	
3587.835590	-0.002017	
3587.837589	-0.003320	
3587.841590	-0.000274	
3587.843591	-0.003914	
3587.845590	-0.001777	
3587.847589	-0.004717	
3587.849590	-0.004290	
3587.851590	-0.000342	
3587.855590	-0.003913	
3587.859590	-0.003262	
3587.861590	-0.003668	
3587.863589	-0.004079	
3587.865589	-0.005474	
3587.867590	-0.002681	
3587.871589	-0.001455	
3587.873589	-0.001427	
3587.875590	-0.006548	
3587.877590	-0.007862	
3587.879590	-0.004283	
3587.881590	-0.006725	
3587.883590	-0.003608	
3587.885589	-0.001534	
3587.887590	-0.003366	
3587.889590	0.000510	
3587.891592	-0.004478	
3587.893590	-0.007070	
3587.897589	-0.006513	
3587.899590	-0.005892	
3587.901590	-0.001062	
3587.903590	-0.002880	
3587.905590	-0.000896	
3587.907590	-0.001850	
3587.911589	-0.003425	
3587.913590	-0.006207	
3587.915589	-0.006955	
3587.919590	-0.004852	
3587.921589	-0.001994	
3587.923589	0.000915	
3587.925590	-0.003013	
3587.927589	-0.004465	
3587.931588	-0.001534	
3587.933590	-0.003619	
3587.937591	-0.002394	
3587.939590	0.000988	
3587.941589	-0.000501	
3587.943589	-0.002891	
3587.945588	-0.001771	
3587.949589	-0.002894	
3587.951589	-0.000907	
3587.953590	-0.002476	
3587.957590	-0.000438	
3587.959590	-0.001762	
3587.961588	-0.000805	
3587.963590	-0.001419	
3587.965589	-0.002757	
3587.969588	0.000705	
3587.971590	-0.000221	
3587.975590	0.001739	
3587.977589	-0.000777	
3587.979588	0.001707	
3587.981590	-0.001182	
3587.983590	0.002626	
3587.987588	0.004899	
3587.989589	0.004597	
3587.991590	0.003092	
3587.995590	0.001234	
3587.997590	0.004045	
3587.999590	0.005609	
3588.001590	0.009879	
3588.003589	0.008660	
3588.005589	0.012427	
3588.009590	0.010320	
3588.013590	0.010287	
3588.015590	0.012513	
3588.017590	0.016976	
3588.019590	0.019031	
3588.021590	0.019836	
3588.025589	0.024564	
3588.027592	0.020653	
3588.029589	0.024671	
3588.033590	0.023392	
3588.035589	0.034337	
3588.037590	0.035271	
3588.039590	0.041100	
3588.041590	0.040547	
3588.043590	0.041706	
3588.047591	0.043916	
3588.051590	0.048477	
3588.053590	0.058467	
3588.055591	0.064124	
3588.057590	0.067465	
3588.059590	0.068272	
3588.063589	0.072176	
3588.065590	0.077857	
3588.067590	0.084705	
3588.069589	0.091366	
3588.071591	0.095739	
3588.073590	0.104182	
3588.075591	0.106353	
3588.077590	0.110588	
3588.079590	0.117553	
3588.081589	0.121348	
3588.083589	0.128694	
3588.085590	0.136039	
3588.089588	0.141497	
3588.091590	0.156405	
3588.093591	0.163229	
3588.095590	0.172221	
3588.097590	0.178024	
3588.099590	0.187555	
3588.101590	0.199695	
3588.103590	0.205403	
3588.105592	0.216116	
3588.107590	0.226158	
3588.109589	0.232835	
3588.113590	0.244045	
3588.115589	0.267226	
3588.117591	0.282485	
3588.119590	0.295360	
3588.121589	0.308676	
3588.125589	0.325302	
3588.127590	0.347372	
3588.129589	0.363094	
3588.131590	0.376346	
3588.133590	0.395609	
3588.135590	0.411491	
3588.137589	0.427665	
3588.139590	0.450114	
3588.141589	0.466553	
3588.145588	0.483816	
3588.147589	0.522828	
3588.149590	0.546493	
3588.151590	0.571899	
3588.153590	0.593668	
3588.155590	0.619948	
3588.157589	0.644647	
3588.159590	0.664827	
3588.161589	0.690932	
3588.165590	0.715424	
3588.167589	0.767952	
3588.171597	0.793365	
3588.173590	0.850889	
3588.175590	0.872591	
3588.177590	0.897607	
3588.179590	0.924026	
3588.183588	0.946778	
3588.185590	0.998155	
3588.187590	1.020023	
3588.189591	1.044330	
3588.191591	1.064623	
3588.193590	1.082732	
3588.195590	1.103128	
3588.197590	1.117858	
3588.199589	1.135043	
3588.201590	1.153344	
3588.203589	1.163208	
3588.205590	1.175185	
3588.209590	1.185452	
3588.211590	1.194276	
3588.213590	1.198032	
3588.215590	1.200126	
3588.217590	1.202802	
3588.219590	1.200703	
3588.223589	1.196633	
3588.225589	1.178495	
3588.227589	1.167908	
3588.231590	1.156944	
3588.233590	1.131162	
3588.235589	1.116279	
3588.237589	1.095913	
3588.239590	1.080666	
3588.243589	1.056685	
3588.245589	1.009976	
3588.249590	0.982149	
3588.251591	0.939562	
3588.253590	0.912510	
3588.255590	0.886567	
3588.257589	0.859954	
3588.261588	0.828843	
3588.263589	0.770429	
3588.265589	0.740318	
3588.267590	0.715564	
3588.269590	0.687216	
3588.271589	0.658710	
3588.273590	0.631162	
3588.275591	0.597565	
3588.277589	0.567276	
3588.281589	0.537828	
3588.283589	0.475552	
3588.285590	0.446565	
3588.287590	0.415822	
3588.289590	0.392807	
3588.291590	0.361133	
3588.293590	0.328792	
3588.295589	0.296751	
3588.297590	0.263917	
3588.301589	0.234834	
3588.303590	0.173061	
3588.307590	0.143369	
3588.309589	0.079167	
3588.311590	0.047200	
3588.313589	0.014606	
3588.315590	-0.019643	
3588.319589	-0.047438	
3588.321589	-0.114239	
3588.323590	-0.144224	
3588.325590	-0.182426	
3588.327590	-0.216369	
3588.329590	-0.247248	
3588.331590	-0.282793	
3588.333590	-0.313660	
3588.335590	-0.346106	
3588.337590	-0.380493	
3588.339590	-0.412094	
3588.341590	-0.446455	
3588.345590	-0.481546	
3588.347590	-0.549351	
3588.349590	-0.580047	
3588.351590	-0.608124	
3588.353590	-0.641403	
3588.355590	-0.671985	
3588.359588	-0.702860	
3588.361589	-0.769371	
3588.363589	-0.800327	
3588.367590	-0.829176	
3588.369590	-0.877567	
3588.371588	-0.902993	
3588.373590	-0.925620	
3588.375590	-0.954919	
3588.379589	-0.980409	
3588.381589	-1.023760	
3588.383590	-1.040084	
3588.385589	-1.056623	
3588.387590	-1.073603	
3588.389589	-1.084287	
3588.391590	-1.101900	
3588.393590	-1.116947	
3588.395590	-1.127106	
3588.397589	-1.139578	
3588.399589	-1.147595	
3588.401589	-1.150154	
3588.405590	-1.156990	
3588.407590	-1.159669	
3588.409590	-1.161688	
3588.411589	-1.159967	
3588.413589	-1.157539	
3588.415590	-1.153545	
3588.417590	-1.143389	
3588.419590	-1.135453	
3588.421590	-1.127908	
3588.425590	-1.116499	
3588.427590	-1.098710	
3588.429590	-1.082051	
3588.431590	-1.068747	
3588.433590	-1.049860	
3588.435590	-1.032048	
3588.437592	-1.015322	
3588.439595	-0.994156	
3588.441590	-0.981268	
3588.445589	-0.964140	
3588.447590	-0.923093	
3588.449590	-0.898055	
3588.451589	-0.872340	
3588.453590	-0.851256	
3588.455593	-0.826423	
3588.457590	-0.804330	
3588.459590	-0.783834	
3588.461591	-0.763268	
3588.465590	-0.740079	
3588.467590	-0.691590	
3588.469590	-0.665442	
3588.471590	-0.642975	
3588.473591	-0.618448	
3588.475589	-0.600713	
3588.477590	-0.580149	
3588.479590	-0.556563	
3588.481590	-0.540121	
3588.483590	-0.514836	
3588.485591	-0.493226	
3588.489590	-0.474226	
3588.491590	-0.435949	
3588.493589	-0.422628	
3588.495589	-0.405490	
3588.497589	-0.390636	
3588.501589	-0.371556	
3588.503590	-0.339995	
3588.505590	-0.322193	
3588.509590	-0.307211	
3588.511591	-0.281900	
3588.513589	-0.268708	
3588.515589	-0.256803	
3588.517590	-0.242788	
3588.519590	-0.228953	
3588.523590	-0.220392	
3588.527591	-0.203499	
3588.529590	-0.183758	
3588.531590	-0.176028	
3588.533590	-0.164421	
3588.535590	-0.155814	
3588.539588	-0.148876	
3588.541589	-0.137477	
3588.543590	-0.133501	
3588.547590	-0.126236	
3588.549591	-0.113241	
3588.551589	-0.104111	
3588.553589	-0.100522	
3588.555590	-0.094056	
3588.557590	-0.089875	
3588.561590	-0.090917	
3588.565590	-0.084011	
3588.567589	-0.072327	
3588.569589	-0.067913	
3588.571589	-0.064350	
3588.573590	-0.060539	
3588.577589	-0.061546	
3588.579589	-0.057688	
3588.581589	-0.057758	
3588.583589	-0.051751	
3588.585591	-0.046787	
3588.587589	-0.045512	
3588.589590	-0.040050	
3588.591590	-0.041722	
3588.593590	-0.041287	
3588.595590	-0.038414	
3588.597589	-0.040844	
3588.599590	-0.036733	
3588.603591	-0.031999	
3588.605590	-0.027467	
3588.607590	-0.025883	
3588.609589	-0.027107	
3588.611589	-0.026056	
3588.613589	-0.024971	
3588.617589	-0.023756	
3588.619589	-0.019341	
3588.621589	-0.017609	
3588.625591	-0.015017	
3588.627589	-0.016600	
3588.629589	-0.013843	
3588.631590	-0.015327	
3588.633589	-0.010855	
3588.637589	-0.008281	
3588.641589	-0.006780	
3588.643590	-0.010267	
3588.645590	-0.007754	
3588.647590	-0.008391	
3588.649590	-0.006173	
3588.651589	-0.002468	
3588.655589	-0.003402	
3588.657589	-0.002996	
3588.659590	-0.006127	
3588.663591	-0.004913	
3588.665590	-0.002927	
3588.667590	0.000535	
3588.669590	0.000909	
3588.671590	0.001431	
3588.675589	0.003672	
3588.677590	-0.003098	
3588.681590	-0.002178	
3588.683590	0.001098	
3588.685589	0.003436	
3588.687590	0.002615	
3588.689590	0.004845	
3588.693589	0.001950	
3588.695590	-0.001864	
3588.697590	-0.003418	
3588.701589	-0.001529	
3588.703589	0.002002	
3588.705590	0.004623	
3588.707590	0.003476	
3588.709590	0.000327	
3588.711589	0.001210	
3588.715590	-0.000483	
3588.719590	0.000668	
3588.721590	0.003120	
3588.723591	0.004734	
3588.725590	0.000973	
3588.727590	-0.000462	
3588.731588	0.001076	
3588.733590	0.000025	
3588.735590	0.000687	
3588.739590	0.000132	
3588.741592	0.001442	
3588.743590	0.000130	
3588.745590	0.000961	
3588.747589	-0.002046	
3588.749589	0.001194	
3588.753589	0.001918	
3588.757590	0.001859	
3588.759590	-0.000571	
3588.761590	0.000700	
3588.763590	0.000454	
3588.765590	-0.001207	
3588.769589	0.002751	
3588.771590	0.000352	
3588.773589	0.003313	
3588.775590	-0.001551	
3588.777590	-0.001655	
3588.779590	0.000869	
3588.781589	-0.000930	
3588.783591	0.002456	
3588.785589	0.003499	
3588.787589	0.002778	
3588.789589	0.003368	
3588.791590	0.000360	
3588.795589	-0.002553	
3588.797590	-0.003082	
3588.799590	0.000970	
3588.801590	0.002958	
3588.803589	0.002553	
3588.805590	0.003797	
3588.809589	0.003451	
3588.811590	-0.001147	
3588.813590	-0.001872	
3588.817590	-0.003407	
3588.819590	0.002949	
3588.821590	0.003141	
3588.823590	0.003834	
3588.825590	0.000198	
3588.829589	-0.000664	
3588.831590	-0.003591	
3588.835591	-0.001317	
3588.837590	0.001076	
3588.839589	0.004015	
3588.841590	0.000316	
3588.843596	-0.002123	
3588.847589	-0.000527	
3588.849589	-0.003178	
3588.851590	-0.000978	
3588.855590	-0.002333	
3588.857590	0.000970	
3588.859589	-0.003024	
3588.861590	-0.001750	
3588.863590	-0.002824	
3588.865590	-0.003491	
3588.869589	-0.002376	
3588.873590	-0.002489	
3588.875591	-0.002463	
3588.877590	-0.003885	
3588.879589	-0.002561	
3588.881589	-0.004859	
3588.885589	-0.000950	
3588.887590	-0.003222	
3588.889589	-0.000368	
3588.893590	-0.004004	
3588.895589	-0.002279	
3588.897589	-0.005070	
3588.899589	-0.003087	
3588.901590	-0.000105	
3588.903589	-0.001152	
3588.907589	-0.000847	
3588.911590	-0.005488	
3588.913589	-0.003753	
3588.915589	-0.002972	
3588.917590	-0.000921	
3588.919590	-0.000143	
3588.923588	-0.000101	
3588.925590	-0.004132	
3588.927589	-0.006062	
3588.929590	-0.004713	
3588.931592	-0.005465	
3588.933590	0.000020	
3588.935589	0.001194	
3588.937590	0.000116	
3588.939589	0.003080	
3588.941590	0.000676	
3588.943591	-0.004374	
3588.947590	-0.002225	
3588.949589	-0.002507	
3588.951590	0.000368	
3588.953590	0.000705	
3588.955590	0.003781	
3588.957588	0.002883	
3588.959589	-0.000826	
3588.961590	0.000654	
3588.963590	-0.003249	
3588.965589	-0.002815	
3588.969591	0.000370	
3588.971590	0.002561	
3588.973592	0.004597	
3588.975590	0.001028	
3588.977589	0.000397	
3588.979590	0.001622	
3588.983589	-0.000208	
3588.985588	0.003550	
3588.987590	0.002319	
3588.991590	0.005484	
3588.993590	0.002289	
3588.995590	0.004520	
3588.997589	0.001764	
3588.999590	0.004614	
3589.001590	0.008631	
3589.005590	0.005726	
3589.009589	0.007191	
3589.011589	0.007312	
3589.013590	0.007099	
3589.015590	0.007614	
3589.017590	0.010749	
3589.021589	0.012906	
3589.023588	0.014095	
3589.025590	0.010606	
3589.029590	0.010749	
3589.031590	0.013143	
3589.033590	0.018542	
3589.035590	0.021002	
3589.037589	0.020864	
3589.041590	0.024890	
3589.043590	0.021637	
3589.047590	0.023366	
3589.049590	0.028796	
3589.051590	0.034160	
3589.053589	0.034245	
3589.055590	0.038040	
3589.059589	0.040226	
3589.061589	0.039890	
3589.063590	0.041588	
3589.067591	0.043964	
3589.069590	0.056017	
3589.071590	0.058662	
3589.073591	0.064002	
3589.075589	0.063247	
3589.077590	0.065965	
3589.081590	0.069034	
3589.085590	0.078043	
3589.087588	0.089145	
3589.089589	0.096728	
3589.091589	0.098464	
3589.093589	0.101092	
3589.097588	0.107653	
3589.099589	0.116685	
3589.101590	0.126341	
3589.103589	0.129732	
3589.105590	0.139818	
3589.107590	0.145804	
3589.109590	0.149693	
3589.111590	0.157216	
3589.113590	0.163651	
3589.115589	0.170817	
3589.117590	0.179994	
3589.119589	0.188547	
3589.123589	0.197145	
3589.125590	0.213157	
3589.127590	0.221981	
3589.129590	0.232660	
3589.131590	0.241563	
3589.133590	0.255195	
3589.137592	0.267918	
3589.139589	0.290992	
3589.141590	0.298807	
3589.145590	0.311357	
3589.147590	0.338044	
3589.149589	0.355672	
3589.151590	0.372757	
3589.153589	0.385547	
3589.157589	0.400787	
3589.159590	0.426317	
3589.163590	0.443148	
3589.165590	0.481054	
3589.167590	0.504237	
3589.169590	0.524484	
3589.171589	0.545513	
3589.175589	0.567578	
3589.177590	0.605199	
3589.179589	0.627236	
3589.183590	0.649555	
3589.185590	0.703735	
3589.187591	0.727853	
3589.189590	0.754389	
3589.191589	0.775285	
3589.193590	0.798616	
3589.195590	0.823157	
3589.201591	0.872048	
3589.203590	0.924630	
3589.205591	0.951382	
3589.207590	0.972749	
3589.209590	0.992182	
3589.213589	1.014193	
3589.215590	1.050365	
3589.217590	1.072760	
3589.219589	1.089748	
3589.221590	1.106395	
3589.223589	1.123291	
3589.225590	1.132200	
3589.227589	1.141789	
3589.229590	1.151440	
3589.231590	1.156760	
3589.233590	1.164684	
3589.235589	1.169417	
3589.237590	1.169492	
3589.241591	1.172449	
3589.243591	1.160894	
3589.245590	1.156025	
3589.247590	1.145198	
3589.249590	1.137789	
3589.253588	1.129259	
3589.255589	1.099522	
3589.257589	1.081458	
3589.259590	1.060543	
3589.261590	1.041991	
3589.263590	1.022253	
3589.265589	1.000140	
3589.267591	0.980754	
3589.269590	0.958159	
3589.271590	0.934094	
3589.273590	0.908240	
3589.275591	0.877036	
3589.279590	0.849934	
3589.281590	0.791716	
3589.283590	0.769877	
3589.285590	0.743083	
3589.287590	0.712381	
3589.289590	0.684905	
3589.293589	0.653257	
3589.295590	0.588278	
3589.297591	0.557228	
3589.301590	0.529570	
3589.303590	0.471054	
3589.305589	0.443626	
3589.307589	0.412775	
3589.309590	0.382679	
3589.313589	0.354045	
3589.315589	0.289656	
3589.319590	0.260190	
3589.321589	0.202042	
3589.323589	0.172924	
3589.325590	0.135919	
3589.327589	0.103153	
3589.331589	0.072914	
3589.333590	0.007082	
3589.335589	-0.024917	
3589.337590	-0.057481	
3589.339590	-0.087517	
3589.341589	-0.122964	
3589.343590	-0.158731	
3589.345589	-0.190379	
3589.347589	-0.227409	
3589.349589	-0.256974	
3589.351589	-0.288572	
3589.353590	-0.324341	
3589.357590	-0.355967	
3589.359590	-0.424073	
3589.361589	-0.451770	
3589.363589	-0.485586	
3589.365589	-0.518646	
3589.367588	-0.547434	
3589.371589	-0.580291	
3589.373589	-0.642240	
3589.375590	-0.678681	
3589.379591	-0.710324	
3589.381590	-0.768957	
3589.383590	-0.793955	
3589.385590	-0.821647	
3589.387589	-0.849761	
3589.391588	-0.872352	
3589.395589	-0.931674	
3589.397590	-0.978609	
3589.399589	-0.996454	
3589.401590	-1.013299	
3589.403590	-1.033677	
3589.405589	-1.049179	
3589.407590	-1.066797	
3589.409590	-1.085791	
3589.411591	-1.099190	
3589.413588	-1.112604	
3589.417589	-1.124342	
3589.419590	-1.137756	
3589.421589	-1.142062	
3589.423590	-1.145717	
3589.425590	-1.152311	
3589.427590	-1.155454	
3589.429590	-1.155414	
3589.431589	-1.156807	
3589.433589	-1.151165	
3589.437589	-1.146332	
3589.439588	-1.131196	
3589.441590	-1.124875	
3589.443589	-1.117260	
3589.445590	-1.104187	
3589.447590	-1.095298	
3589.449588	-1.078425	
3589.451590	-1.061011	
3589.455589	-1.049612	
3589.459590	-1.012657	
3589.461589	-0.975919	
3589.463589	-0.955682	
3589.465590	-0.935654	
3589.467590	-0.910964	
3589.471589	-0.888749	
3589.473589	-0.843411	
3589.475590	-0.824267	
3589.479590	-0.801685	
3589.481589	-0.753841	
3589.483591	-0.725847	
3589.485589	-0.701295	
3589.487590	-0.679087	
3589.491589	-0.652910	
3589.493590	-0.614337	
3589.497590	-0.589449	
3589.499591	-0.544774	
3589.501590	-0.519261	
3589.503590	-0.501560	
3589.505590	-0.477264	
3589.509588	-0.458423	
3589.511589	-0.427257	
3589.513590	-0.412028	
3589.515590	-0.396713	
3589.517591	-0.374718	
3589.519590	-0.357406	
3589.521589	-0.340456	
3589.523589	-0.323651	
3589.525590	-0.312352	
3589.527589	-0.298037	
3589.529590	-0.284186	
3589.531590	-0.274175	
3589.535590	-0.257643	
3589.537590	-0.234022	
3589.539590	-0.218642	
3589.541590	-0.211114	
3589.543589	-0.202416	
3589.545590	-0.191288	
3589.549589	-0.173702	
3589.551589	-0.163527	
3589.553592	-0.157221	
3589.557590	-0.147489	
3589.559589	-0.134804	
3589.561590	-0.126545	
3589.563590	-0.121657	
3589.565590	-0.115530	
3589.569589	-0.106264	
3589.573589	-0.097694	
3589.575590	-0.089316	
3589.577590	-0.084442	
3589.579590	-0.079654	
3589.581590	-0.077372	
3589.583591	-0.070016	
3589.587588	-0.064750	
3589.589591	-0.059425	
3589.591589	-0.059323	
3589.595590	-0.057766	
3589.597590	-0.051893	
3589.599590	-0.046190	
3589.601589	-0.041799	
3589.603589	-0.041126	
3589.607589	-0.035601	
3589.609590	-0.037389	
3589.613591	-0.034301	
3589.615590	-0.030878	
3589.617589	-0.025700	
3589.619589	-0.025081	
3589.621592	-0.022786	
3589.625589	-0.019604	
3589.627589	-0.023863	
3589.629590	-0.020459	
3589.633590	-0.021265	
3589.635590	-0.012312	
3589.637589	-0.012554	
3589.639590	-0.008953	
3589.641589	-0.011335	
3589.643590	-0.011476	
3589.647591	-0.011133	
3589.651590	-0.010129	
3589.653589	-0.005372	
3589.655590	-0.002068	
3589.657590	-0.002634	
3589.659590	-0.005253	
3589.663589	-0.002852	
3589.665590	-0.006766	
3589.667589	-0.001667	
3589.671590	-0.001523	
3589.673590	0.002416	
3589.675590	0.000465	
3589.677590	-0.000067	
3589.679590	0.000903	
3589.681590	-0.000080	
3589.685590	0.001403	
3589.689591	0.001489	
3589.691590	0.002854	
3589.693590	0.002272	
3589.695590	0.003623	
3589.697589	0.000888	
3589.701589	0.003942	
3589.703590	0.001611	
3589.705591	0.005915	
3589.709590	0.004037	
3589.711592	0.004474	
3589.713590	0.003849	
3589.715590	0.002615	
3589.717590	0.006135	
3589.719590	0.006887	
3589.723590	0.005090	
3589.727590	0.002238	
3589.729591	0.004564	
3589.731589	0.001804	
3589.733590	0.005696	
3589.735590	0.006530	
3589.739590	0.006060	
3589.741590	0.002332	
3589.743590	0.000714	
3589.745590	0.001875	
3589.747592	-0.000327	
3589.749590	0.004037	
3589.751590	0.006317	
3589.753590	0.003727	
3589.755589	0.006615	
3589.757590	0.005836	
3589.759591	0.000328	
3589.761590	0.001461	
3589.765590	-0.000052	
3589.767590	0.003163	
3589.769590	0.004190	
3589.771590	0.005344	
3589.773590	0.005545	
3589.775590	0.002238	
3589.779588	0.002198	
3589.781590	-0.001911	
3589.783590	0.001719	
3589.787590	0.001882	
3589.789590	0.005239	
3589.791589	0.003041	
3589.793590	0.001469	
3589.795589	0.003077	
3589.799589	-0.000224	
3589.801589	0.003544	
3589.805590	0.000281	
3589.807590	0.004329	
