time (s)	det(V)
4331.827589	-0.378912	
4331.831590	-0.365908	
4331.833589	-0.335310	
4331.835589	-0.322252	
4331.837590	-0.307709	
4331.839590	-0.290896	
4331.841590	-0.279029	
4331.845590	-0.267117	
4331.849590	-0.246692	
4331.851589	-0.224621	
4331.853591	-0.215857	
4331.855590	-0.203381	
4331.857589	-0.193478	
4331.861588	-0.184652	
4331.863590	-0.172337	
4331.865589	-0.166194	
4331.867589	-0.159078	
4331.869590	-0.152124	
4331.871590	-0.142706	
4331.873591	-0.133758	
4331.875591	-0.129138	
4331.877590	-0.120303	
4331.879590	-0.117496	
4331.881590	-0.116466	
4331.883590	-0.110422	
4331.887590	-0.107019	
4331.889590	-0.093911	
4331.891589	-0.090861	
4331.893590	-0.083915	
4331.895590	-0.080269	
4331.897590	-0.080479	
4331.901589	-0.076584	
4331.903590	-0.073551	
4331.905589	-0.066843	
4331.909590	-0.062964	
4331.911591	-0.054754	
4331.913590	-0.055379	
4331.915590	-0.054247	
4331.917589	-0.050995	
4331.921588	-0.050226	
4331.923590	-0.042690	
4331.927590	-0.041842	
4331.929590	-0.036508	
4331.931589	-0.036597	
4331.933589	-0.033737	
4331.935589	-0.034012	
4331.939589	-0.030490	
4331.941590	-0.027592	
4331.943590	-0.023741	
4331.947590	-0.021969	
4331.949589	-0.020514	
4331.951589	-0.019009	
4331.953589	-0.020180	
4331.955590	-0.014560	
4331.959588	-0.012614	
4331.961589	-0.010335	
4331.965590	-0.014879	
4331.967589	-0.011004	
4331.969590	-0.011440	
4331.971590	-0.007815	
4331.973590	-0.004673	
4331.977588	-0.005282	
4331.979590	-0.006289	
4331.981590	-0.007893	
4331.985590	-0.006202	
4331.987590	-0.004084	
4331.989590	0.000534	
4331.991590	-0.001150	
4331.993590	0.000717	
4331.995590	0.002014	
4331.999590	-0.002973	
4332.003590	-0.002376	
4332.005590	0.001406	
4332.007589	0.003121	
4332.009594	0.002585	
4332.011590	0.004126	
4332.015590	0.001113	
4332.017590	-0.000925	
4332.019591	-0.003888	
4332.021590	0.001032	
4332.023590	0.003400	
4332.025590	0.002582	
4332.027589	0.005794	
4332.029589	0.003397	
4332.031589	0.001088	
4332.033590	0.001855	
4332.035590	-0.001936	
4332.037590	0.000323	
4332.041590	0.002006	
4332.043591	0.003012	
4332.045590	0.004208	
4332.047590	0.002110	
4332.049589	0.001626	
4332.051590	0.001968	
4332.053590	0.000117	
4332.055589	0.003540	
4332.057590	0.001906	
4332.059592	0.001180	
4332.061589	0.004218	
4332.065590	-0.000014	
4332.067590	0.001471	
4332.069590	0.000021	
4332.071590	0.003295	
4332.073590	0.004937	
4332.077588	0.002347	
4332.079589	0.001731	
4332.081590	-0.001480	
4332.085590	-0.000495	
4332.087591	0.001095	
4332.089590	0.004293	
4332.091590	0.003114	
4332.093589	0.005429	
4332.095590	0.004923	
4332.099590	-0.000593	
4332.103590	-0.000046	
4332.105590	0.003469	
4332.107590	0.004340	
4332.109591	0.003956	
4332.111590	0.005215	
4332.115590	0.002624	
4332.117589	-0.001448	
4332.119589	-0.001710	
4332.121589	0.000449	
4332.123590	0.003946	
4332.125590	0.003133	
4332.127589	0.005910	
4332.129590	0.002846	
4332.131590	0.000846	
4332.133590	0.002330	
4332.135589	-0.002106	
4332.137591	-0.000856	
4332.141590	0.001269	
4332.143590	0.003030	
4332.145591	0.003407	
4332.147590	0.001218	
4332.149590	0.000982	
4332.151591	0.000700	
4332.153590	-0.000452	
4332.155590	0.003084	
4332.157590	0.000961	
4332.159589	0.000754	
4332.161589	0.001667	
4332.165590	-0.000798	
4332.167589	0.000029	
4332.169589	-0.001450	
4332.171589	0.002038	
4332.173590	0.002922	
4332.177589	0.001609	
4332.179590	-0.001223	
4332.181590	-0.004303	
4332.185590	-0.001798	
4332.187590	-0.000741	
4332.189590	0.002319	
4332.191590	0.000468	
4332.193589	0.001408	
4332.195590	0.002363	
4332.199589	-0.003280	
4332.203590	-0.004018	
4332.205589	0.000423	
4332.207590	0.000813	
4332.209590	-0.000100	
4332.211590	0.001377	
4332.215589	-0.001991	
4332.217590	-0.004565	
4332.219591	-0.007312	
4332.223590	-0.003256	
4332.225589	-0.001513	
4332.227589	0.001990	
4332.229590	-0.001217	
4332.231589	-0.003297	
4332.233590	-0.001999	
4332.237590	-0.006379	
4332.241591	-0.001504	
4332.243590	0.000406	
4332.245590	-0.000024	
4332.247590	-0.001974	
4332.249590	-0.002852	
4332.253589	-0.002185	
4332.255590	-0.001983	
4332.257590	-0.002760	
4332.259589	-0.002104	
4332.263590	-0.002293	
4332.265590	-0.002591	
4332.267590	-0.002180	
4332.269590	-0.004038	
4332.271589	0.000427	
4332.275590	0.000049	
4332.279590	0.000993	
4332.281590	-0.002256	
4332.283590	-0.000042	
4332.285589	-0.003354	
4332.287589	-0.001012	
4332.291589	0.002548	
4332.293589	0.000341	
4332.295590	-0.000395	
4332.297589	-0.002979	
4332.299591	-0.002139	
4332.301591	-0.000647	
4332.303590	-0.002042	
4332.305589	0.001951	
4332.307590	0.002097	
4332.309589	0.002551	
4332.311588	0.002209	
4332.313590	-0.002688	
4332.317589	-0.002868	
4332.319590	-0.003545	
4332.321590	0.002176	
4332.323590	0.003567	
4332.325589	0.002068	
4332.327589	0.005395	
4332.329589	0.001648	
4332.331589	-0.000392	
4332.333590	-0.000262	
4332.335590	-0.002782	
4332.337590	-0.001321	
4332.341590	0.003100	
4332.343589	0.005549	
4332.345590	0.005386	
4332.347590	0.002439	
4332.349590	0.003146	
4332.353589	0.004559	
4332.355589	0.004781	
4332.357590	0.006042	
4332.361589	0.007472	
4332.363589	0.007280	
4332.365589	0.008155	
4332.367590	0.008805	
4332.369589	0.007959	
4332.371590	0.013214	
4332.375590	0.013674	
4332.379590	0.016244	
4332.381590	0.014998	
4332.383590	0.018916	
4332.385590	0.017204	
4332.387589	0.021145	
4332.391588	0.025323	
4332.393590	0.026466	
4332.395589	0.027788	
4332.397590	0.026184	
4332.399590	0.029764	
4332.401590	0.031460	
4332.403595	0.033407	
4332.405590	0.038686	
4332.407590	0.040491	
4332.409589	0.043325	
4332.411589	0.045714	
4332.413589	0.043539	
4332.417590	0.048275	
4332.419590	0.049803	
4332.421590	0.057457	
4332.423590	0.061700	
4332.425590	0.062852	
4332.427590	0.068637	
4332.429588	0.068972	
4332.431590	0.067567	
4332.433589	0.073136	
4332.435589	0.073354	
4332.439590	0.079452	
4332.441589	0.090470	
4332.443590	0.096853	
4332.445590	0.099980	
4332.447590	0.100999	
4332.451589	0.106291	
4332.453590	0.113354	
4332.455590	0.121547	
4332.459590	0.126247	
4332.461590	0.140838	
4332.463590	0.144976	
4332.465590	0.149253	
4332.467589	0.157769	
4332.469590	0.162355	
4332.473589	0.172197	
4332.477590	0.187805	
4332.479590	0.205229	
4332.481590	0.213795	
4332.483590	0.224429	
4332.485590	0.231348	
4332.489588	0.244820	
4332.491590	0.266477	
4332.493589	0.280494	
4332.497590	0.291335	
4332.499589	0.316350	
4332.501590	0.329935	
4332.503590	0.343572	
4332.505589	0.361226	
4332.507590	0.377098	
4332.511590	0.389225	
4332.515590	0.414607	
4332.517590	0.448076	
4332.519591	0.464642	
4332.521590	0.485144	
4332.523590	0.505181	
4332.527590	0.521824	
4332.529589	0.555799	
4332.531591	0.571717	
4332.533589	0.591567	
4332.535592	0.609480	
4332.537594	0.630038	
4332.539591	0.652211	
4332.541589	0.668428	
4332.543590	0.688348	
4332.545590	0.705216	
4332.547589	0.718636	
4332.549590	0.735578	
4332.553589	0.752329	
4332.555590	0.787834	
4332.557590	0.803748	
4332.559590	0.819708	
4332.561589	0.833953	
4332.563590	0.844454	
4332.567590	0.855669	
4332.569590	0.875284	
4332.571590	0.889416	
4332.575590	0.900418	
4332.577591	0.919216	
4332.579589	0.922774	
4332.581589	0.925138	
4332.583590	0.931405	
4332.585590	0.932148	
4332.589590	0.935806	
4332.593590	0.937484	
4332.595590	0.935356	
4332.597590	0.928400	
4332.599592	0.924385	
4332.601589	0.916903	
4332.605589	0.907935	
4332.607589	0.893226	
4332.609590	0.881089	
4332.611589	0.869292	
4332.613590	0.853906	
4332.615589	0.838202	
4332.617589	0.823901	
4332.619589	0.804114	
4332.621589	0.790006	
4332.623590	0.773549	
4332.625589	0.749738	
4332.627590	0.730104	
4332.629590	0.704448	
4332.633590	0.679103	
4332.635589	0.629433	
4332.637589	0.607039	
4332.639589	0.582966	
4332.641589	0.554564	
4332.645589	0.528298	
4332.647589	0.463189	
4332.649590	0.433654	
4332.653590	0.405645	
4332.655590	0.352066	
4332.657590	0.321816	
4332.659589	0.288765	
4332.661589	0.256406	
4332.663589	0.221040	
4332.667589	0.185960	
4332.671590	0.118385	
4332.673590	0.059275	
4332.675594	0.025220	
4332.677590	-0.005784	
4332.679590	-0.044747	
4332.683589	-0.078758	
4332.685589	-0.149218	
4332.687589	-0.177650	
4332.689590	-0.207053	
4332.691590	-0.238711	
4332.693589	-0.266865	
4332.695589	-0.300346	
4332.697590	-0.335429	
4332.699590	-0.364973	
4332.701589	-0.395760	
4332.703589	-0.423173	
4332.705590	-0.446458	
4332.707589	-0.472878	
4332.711590	-0.498994	
4332.713590	-0.554111	
4332.715590	-0.579833	
4332.717589	-0.603852	
4332.719589	-0.630241	
4332.723588	-0.648213	
4332.725588	-0.693961	
4332.727589	-0.713247	
4332.731590	-0.737011	
4332.733590	-0.774120	
4332.735590	-0.794666	
4332.737590	-0.807888	
4332.739589	-0.821431	
4332.743589	-0.837253	
4332.745589	-0.865562	
4332.749590	-0.879990	
4332.751589	-0.899847	
4332.753590	-0.908576	
4332.755590	-0.912197	
4332.757590	-0.918731	
4332.759590	-0.923278	
4332.761590	-0.928480	
4332.763589	-0.935840	
4332.765589	-0.939475	
4332.769589	-0.940256	
4332.771590	-0.935304	
4332.773590	-0.931056	
4332.775589	-0.927727	
4332.777590	-0.921567	
4332.779590	-0.920017	
4332.781590	-0.915038	
4332.783591	-0.906666	
4332.785590	-0.903765	
4332.789591	-0.891062	
4332.791590	-0.868333	
4332.793590	-0.851519	
4332.795590	-0.841020	
4332.797589	-0.829978	
4332.799590	-0.815495	
4332.801590	-0.801676	
4332.803590	-0.786439	
4332.805589	-0.768554	
4332.807590	-0.752201	
4332.811590	-0.733840	
4332.813591	-0.701718	
4332.815589	-0.682710	
4332.817591	-0.664673	
4332.819590	-0.647081	
4332.821589	-0.625185	
4332.825588	-0.605112	
4332.827590	-0.567778	
4332.829590	-0.553679	
4332.833590	-0.536278	
4332.835590	-0.498641	
4332.837590	-0.476678	
4332.839590	-0.457681	
4332.841590	-0.441532	
4332.845589	-0.424899	
4332.847590	-0.400161	
4332.851590	-0.384113	
4332.853590	-0.352915	
4332.855590	-0.333632	
4332.857590	-0.319784	
4332.859590	-0.304618	
4332.863589	-0.290640	
4332.865590	-0.271226	
4332.867589	-0.259218	
4332.871590	-0.248199	
4332.873590	-0.219831	
4332.875590	-0.210626	
4332.877589	-0.198914	
4332.879589	-0.193362	
4332.883589	-0.185367	
4332.885590	-0.172888	
4332.889590	-0.161398	
4332.891590	-0.144006	
4332.893590	-0.133192	
4332.895589	-0.129940	
4332.897590	-0.126753	
4332.901588	-0.119124	
4332.903589	-0.111853	
4332.905589	-0.103685	
4332.909590	-0.099038	
4332.911590	-0.087376	
4332.913589	-0.086113	
4332.915590	-0.082844	
4332.917590	-0.079192	
4332.919590	-0.076656	
4332.923590	-0.071352	
4332.927590	-0.064729	
4332.929590	-0.059296	
4332.931589	-0.057533	
4332.933589	-0.054028	
4332.935591	-0.054500	
4332.939589	-0.048386	
4332.941591	-0.045279	
4332.943589	-0.038697	
4332.945589	-0.040222	
4332.949589	-0.035883	
4332.951590	-0.035821	
4332.953590	-0.033701	
4332.955590	-0.027949	
4332.957590	-0.027082	
4332.961590	-0.025965	
4332.965590	-0.025543	
4332.967590	-0.022616	
4332.969588	-0.021089	
4332.971590	-0.016332	
4332.973589	-0.013952	
4332.977589	-0.013316	
4332.979588	-0.015083	
4332.981590	-0.013966	
4332.983590	-0.013321	
4332.985589	-0.013821	
4332.987590	-0.008404	
4332.989590	-0.005817	
4332.991589	-0.006008	
4332.993590	-0.002488	
4332.995591	-0.003352	
4332.997590	-0.007267	
4332.999590	-0.006886	
4333.003590	-0.006994	
4333.005590	-0.001340	
4333.007590	-0.000686	
4333.009589	0.002432	
4333.011589	0.002417	
4333.013590	-0.000689	
4333.015590	-0.000647	
4333.017589	-0.000887	
4333.019590	-0.003577	
4333.021590	0.001240	
4333.023589	0.002848	
4333.027591	0.001254	
4333.029588	0.003200	
4333.031590	0.001065	
4333.033589	0.002597	
4333.035589	0.000147	
4333.039589	0.003742	
4333.041589	0.002067	
4333.043589	0.005683	
4333.047590	0.002130	
4333.049589	0.003662	
4333.051590	0.001837	
4333.053589	0.002476	
4333.055589	0.005911	
4333.057590	0.005878	
4333.061590	0.004384	
4333.065590	0.000337	
4333.067590	0.002524	
4333.069590	0.000994	
4333.071590	0.005269	
4333.073590	0.005564	
4333.077588	0.005103	
4333.079589	0.000661	
4333.081590	-0.000731	
4333.085590	0.001761	
4333.087590	0.002993	
4333.089589	0.005976	
4333.091589	0.003602	
4333.093589	0.007006	
4333.095590	0.004825	
4333.099589	0.000525	
4333.103590	-0.001065	
4333.105589	0.004931	
4333.107589	0.004456	
4333.109590	0.005704	
4333.111589	0.005774	
4333.115588	0.003086	
4333.117590	0.000075	
4333.119589	-0.001941	
4333.123590	0.002493	
4333.125590	0.004621	
4333.127590	0.006935	
4333.129590	0.002706	
4333.131590	0.001843	
4333.133589	0.003259	
4333.137590	-0.001478	
4333.141590	0.003203	
4333.143590	0.007154	
4333.145590	0.003981	
4333.147590	0.001285	
4333.149590	0.002396	
4333.153588	0.000802	
4333.155589	0.002623	
4333.157590	0.000597	
4333.161590	0.002773	
4333.163589	0.001284	
4333.165590	0.001674	
4333.167590	0.000138	
4333.169589	-0.000241	
4333.171590	0.003478	
4333.175590	0.002724	
4333.179590	0.002490	
4333.181589	-0.000970	
4333.183590	0.000617	
4333.185589	-0.002474	
4333.187590	0.001273	
4333.191589	0.003299	
4333.193591	0.002627	
4333.195590	-0.000432	
4333.197589	-0.003608	
4333.199590	-0.001190	
4333.201590	-0.002584	
4333.203589	-0.001090	
4333.205590	0.001724	
4333.207589	0.000468	
4333.209590	0.002416	
4333.211589	0.000543	
4333.213589	-0.003793	
4333.217590	-0.004124	
4333.219590	-0.005131	
4333.221590	-0.000150	
4333.223590	0.001349	
4333.225590	0.000412	
4333.227590	0.001607	
4333.231589	-0.001630	
4333.233590	-0.004685	
4333.235590	-0.007247	
4333.239590	-0.002842	
4333.241589	-0.001829	
4333.243590	0.001934	
4333.245589	-0.001087	
4333.247590	-0.003935	
4333.251589	-0.002564	
4333.253591	-0.005353	
4333.257590	-0.002637	
4333.259589	-0.000411	
4333.261590	0.000265	
4333.263589	-0.003140	
4333.265590	-0.003594	
4333.269588	-0.003922	
4333.271590	-0.003125	
4333.273589	-0.003624	
4333.277590	-0.003805	
4333.279589	-0.003549	
4333.281590	-0.004308	
4333.283590	-0.003811	
4333.285590	-0.006417	
4333.289590	-0.002065	
4333.291591	-0.004727	
4333.295590	-0.001152	
4333.297590	-0.004650	
4333.299590	-0.003761	
4333.301590	-0.006007	
4333.303591	-0.004361	
4333.307588	-0.001567	
4333.309590	-0.001959	
4333.311589	-0.003757	
4333.315590	-0.006213	
4333.317590	-0.005311	
4333.319589	-0.005299	
4333.321591	-0.001211	
4333.323590	-0.000638	
4333.325589	-0.001269	
4333.329590	-0.001053	
4333.333590	-0.006577	
4333.335590	-0.006331	
4333.337590	-0.001398	
4333.339588	-0.000937	
4333.341590	-0.002171	
4333.345588	0.002966	
4333.347589	-0.006406	
4333.349590	-0.004035	
4333.351590	-0.007190	
4333.353590	-0.004110	
4333.355590	0.000275	
4333.357590	-0.000256	
4333.359589	0.001769	
4333.361589	0.000673	
4333.363590	-0.001676	
4333.365590	-0.004172	
4333.367589	-0.004666	
4333.371590	-0.004963	
4333.373590	0.000232	
4333.375589	0.001599	
4333.377590	0.004533	
4333.379589	0.000991	
4333.381590	-0.000698	
4333.383589	0.001273	
4333.385590	-0.001879	
4333.387589	0.001680	
4333.389590	0.003019	
4333.391590	0.001283	
4333.395590	0.007234	
4333.397589	0.003652	
4333.399589	0.005613	
4333.401590	0.003533	
4333.403590	0.006488	
4333.407589	0.010342	
4333.409589	0.009364	
4333.411589	0.011715	
4333.415590	0.008474	
4333.417590	0.012185	
4333.419590	0.013175	
4333.421590	0.017529	
4333.423589	0.019145	
4333.425590	0.020881	
4333.429590	0.023452	
4333.433590	0.019528	
4333.435591	0.023435	
4333.437589	0.030039	
4333.439588	0.033135	
4333.441590	0.033517	
4333.445589	0.038472	
4333.447590	0.036693	
4333.449591	0.038729	
4333.451589	0.039492	
4333.453590	0.044509	
4333.455590	0.051396	
4333.457589	0.052994	
4333.459591	0.058670	
4333.461590	0.060415	
4333.463590	0.060909	
4333.465589	0.063155	
4333.467589	0.063818	
4333.471588	0.068005	
4333.473590	0.080093	
4333.475593	0.084699	
4333.477589	0.091119	
4333.479590	0.091719	
4333.481590	0.094382	
4333.485589	0.100454	
4333.487591	0.110428	
4333.489590	0.115951	
4333.493590	0.120955	
4333.495589	0.133496	
4333.497590	0.138294	
4333.499590	0.145923	
4333.501590	0.149627	
4333.505588	0.159228	
4333.507590	0.173122	
4333.511590	0.184295	
4333.513589	0.198318	
4333.515590	0.208665	
4333.517590	0.216402	
4333.519589	0.226136	
4333.523588	0.240008	
4333.525590	0.260470	
4333.527594	0.274321	
4333.531590	0.281034	
4333.533590	0.308507	
4333.535590	0.319667	
4333.537590	0.338131	
4333.539590	0.353069	
4333.543589	0.366081	
4333.545589	0.392741	
4333.549590	0.405614	
4333.551590	0.435508	
4333.553590	0.456909	
4333.555589	0.477148	
4333.557589	0.493546	
4333.561589	0.515467	
4333.563589	0.545683	
4333.565590	0.566170	
4333.569590	0.583035	
4333.571591	0.626714	
4333.573590	0.646494	
4333.575590	0.665795	
4333.577590	0.686677	
4333.579589	0.701447	
4333.583590	0.717222	
4333.587591	0.751831	
4333.589590	0.793316	
4333.591589	0.808197	
4333.593590	0.827730	
4333.595589	0.838880	
4333.599589	0.851303	
4333.601589	0.873599	
4333.603589	0.888110	
4333.605589	0.901282	
4333.607591	0.911020	
4333.609590	0.922914	
4333.611590	0.929745	
4333.613590	0.932796	
4333.615590	0.939554	
4333.617590	0.941951	
4333.619591	0.943283	
4333.621590	0.949908	
4333.623589	0.950508	
4333.627592	0.951925	
4333.629590	0.945451	
4333.631590	0.941119	
4333.633590	0.937069	
4333.635590	0.928785	
4333.639589	0.926931	
4333.641590	0.906359	
4333.643590	0.899874	
4333.645588	0.884071	
4333.647591	0.870443	
4333.649590	0.858984	
4333.651588	0.841015	
4333.653590	0.826813	
4333.655589	0.813027	
4333.657589	0.793202	
4333.659590	0.776358	
4333.661591	0.753671	
4333.665589	0.729737	
4333.667590	0.684789	
4333.669590	0.661143	
4333.671589	0.641422	
4333.673588	0.616216	
4333.675589	0.590907	
4333.679589	0.565007	
4333.681589	0.503460	
4333.683589	0.476010	
4333.687590	0.443087	
4333.689590	0.395094	
4333.691589	0.365794	
4333.693590	0.338411	
4333.695589	0.301915	
4333.699588	0.268263	
4333.701589	0.198860	
4333.705590	0.169881	
4333.707590	0.107156	
4333.709590	0.076067	
4333.711590	0.042899	
4333.713589	0.006873	
4333.717588	-0.027702	
4333.719590	-0.094965	
4333.721590	-0.124274	
4333.725590	-0.156015	
4333.727592	-0.213456	
4333.729589	-0.249536	
4333.731590	-0.279542	
4333.733590	-0.308150	
4333.735589	-0.340077	
4333.739590	-0.367221	
4333.743591	-0.420320	
4333.745590	-0.469699	
4333.747590	-0.496602	
4333.749594	-0.521978	
4333.751590	-0.550585	
4333.755589	-0.572479	
4333.757590	-0.621060	
4333.759589	-0.640631	
4333.761590	-0.664662	
4333.763591	-0.689336	
4333.765590	-0.708653	
4333.767590	-0.730009	
4333.769590	-0.751468	
4333.771589	-0.765736	
4333.775589	-0.784508	
4333.777590	-0.820142	
4333.779591	-0.838862	
4333.781590	-0.854576	
4333.783590	-0.866875	
4333.785590	-0.881989	
4333.787590	-0.889278	
4333.789591	-0.900268	
4333.791590	-0.911018	
4333.793591	-0.916783	
4333.795591	-0.929550	
4333.797590	-0.938821	
4333.801590	-0.943309	
4333.803590	-0.949852	
4333.805589	-0.947648	
4333.807590	-0.949814	
4333.809590	-0.946806	
4333.811590	-0.945343	
4333.813590	-0.945752	
4333.815590	-0.941295	
4333.817589	-0.937424	
4333.821589	-0.931799	
4333.823590	-0.909457	
4333.825590	-0.897895	
4333.827590	-0.883580	
4333.829590	-0.875762	
4333.831589	-0.862847	
4333.833589	-0.847079	
4333.835589	-0.833352	
4333.837590	-0.815387	
4333.841590	-0.797460	
4333.843589	-0.761613	
4333.845590	-0.744347	
4333.847590	-0.727671	
4333.849589	-0.706909	
4333.851590	-0.690786	
4333.853590	-0.669563	
4333.855590	-0.645534	
4333.857589	-0.630679	
4333.859589	-0.609198	
4333.863590	-0.590306	
4333.865590	-0.554500	
4333.867590	-0.535918	
4333.869590	-0.516124	
4333.871589	-0.493809	
4333.873589	-0.477334	
4333.877588	-0.458237	
4333.879592	-0.431776	
4333.881590	-0.416929	
4333.885590	-0.401352	
4333.887590	-0.368578	
4333.889590	-0.352049	
4333.891590	-0.339320	
4333.893590	-0.322832	
4333.895590	-0.312551	
4333.899591	-0.303075	
4333.903590	-0.280135	
4333.905590	-0.250570	
4333.907591	-0.241618	
4333.909590	-0.228841	
4333.911589	-0.220404	
4333.915589	-0.213908	
4333.917590	-0.197705	
4333.919590	-0.189771	
4333.921590	-0.177884	
4333.923591	-0.169536	
4333.925590	-0.161549	
4333.927590	-0.151529	
4333.929590	-0.149187	
4333.931591	-0.143436	
4333.933589	-0.135494	
4333.935590	-0.133454	
4333.937590	-0.123757	
4333.941589	-0.117546	
4333.943590	-0.103780	
4333.945589	-0.103130	
4333.947590	-0.099580	
4333.949590	-0.093584	
4333.951590	-0.092154	
4333.955588	-0.085625	
4333.957590	-0.078353	
4333.959590	-0.071829	
4333.963590	-0.070869	
4333.965590	-0.065229	
4333.967588	-0.062584	
4333.969590	-0.059656	
4333.971589	-0.053391	
4333.975589	-0.051161	
4333.977589	-0.045762	
4333.981590	-0.047713	
4333.983590	-0.041776	
4333.985589	-0.041781	
4333.987590	-0.035996	
4333.989590	-0.032704	
4333.993589	-0.032162	
4333.995589	-0.031346	
4333.997590	-0.032161	
4334.001590	-0.027927	
4334.003590	-0.023486	
4334.005590	-0.019467	
4334.007590	-0.019944	
4334.009590	-0.015970	
4334.011589	-0.016556	
4334.015589	-0.019940	
4334.019590	-0.018877	
4334.021590	-0.010543	
4334.023590	-0.009967	
4334.025590	-0.009486	
4334.027590	-0.007183	
4334.031589	-0.009316	
4334.033589	-0.010886	
4334.035589	-0.011661	
4334.039590	-0.007457	
4334.041590	-0.004424	
4334.043590	-0.000726	
4334.045590	-0.003877	
4334.047590	-0.004578	
4334.049590	-0.002312	
4334.053589	-0.006234	
4334.057590	-0.001097	
