crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	46.196507	6309	0.000000
281474976710655.000000	54.609600	6310	0.000000
281474976710655.000000	85.842514	6311	0.000000
281474976710655.000000	59.236488	6312	0.000000
281474976710655.000000	53.333374	6313	0.000000
281474976710655.000000	57.133228	6314	0.000000
281474976710655.000000	57.052399	6315	0.000000
281474976710655.000000	54.883484	6316	0.000000
281474976710655.000000	42.091076	6317	0.000000
281474976710655.000000	37.992153	6318	0.000000
281474976710655.000000	54.825951	6319	0.000000
281474976710655.000000	60.221684	6320	0.000000
281474976710655.000000	55.098488	6321	0.000000
281474976710655.000000	54.143276	6322	0.000000
281474976710655.000000	52.005226	6323	0.000000
281474976710655.000000	54.386719	6324	0.000000
281474976710655.000000	55.535866	6325	0.000000
281474976710655.000000	54.058895	6326	0.000000
281474976710655.000000	44.341404	6327	0.000000
281474976710655.000000	42.568382	6328	0.000000
281474976710655.000000	54.249374	6329	0.000000
281474976710655.000000	53.318241	6330	0.000000
281474976710655.000000	54.012199	6331	0.000000
281474976710655.000000	54.696564	6332	0.000000
281474976710655.000000	59.897964	6333	0.000000
281474976710655.000000	41.665462	6334	0.000000
281474976710655.000000	72.820023	6335	0.000000
281474976710655.000000	53.036018	6336	0.000000
281474976710655.000000	82.435814	6337	0.000000
281474976710655.000000	53.804508	6338	0.000000
281474976710655.000000	59.706825	6339	0.000000
281474976710655.000000	52.874813	6340	0.000000
281474976710655.000000	35.478832	6341	0.000000
281474976710655.000000	54.504429	6342	0.000000
281474976710655.000000	72.221039	6343	0.000000
281474976710655.000000	40.383892	6344	0.000000
281474976710655.000000	35.509785	6345	0.000000
281474976710655.000000	59.183132	6346	0.000000
281474976710655.000000	58.270424	6347	0.000000
281474976710655.000000	52.688713	6348	0.000000
281474976710655.000000	71.685913	6349	0.000000
281474976710655.000000	52.311558	6350	0.000000
281474976710655.000000	50.818279	6351	0.000000
281474976710655.000000	59.158913	6352	0.000000
281474976710655.000000	53.043392	6353	0.000000
281474976710655.000000	70.068764	6354	0.000000
281474976710655.000000	39.302753	6355	0.000000
281474976710655.000000	71.627563	6356	0.000000
281474976710655.000000	34.972076	6357	0.000000
281474976710655.000000	50.324203	6358	0.000000
281474976710655.000000	43.022331	6359	0.000000
281474976710655.000000	40.192249	6360	0.000000
281474976710655.000000	42.973740	6361	0.000000
281474976710655.000000	34.929420	6362	0.000000
281474976710655.000000	50.218067	6363	0.000000
281474976710655.000000	56.883175	6364	0.000000
281474976710655.000000	50.477318	6365	0.000000
281474976710655.000000	56.139206	6366	0.000000
281474976710655.000000	57.603054	6367	0.000000
281474976710655.000000	41.919449	6368	0.000000
281474976710655.000000	49.878716	6369	0.000000
281474976710655.000000	39.600163	6370	0.000000
281474976710655.000000	51.293598	6371	0.000000
281474976710655.000000	56.626083	6372	0.000000
281474976710655.000000	50.434326	6373	0.000000
281474976710655.000000	56.296314	6374	0.000000
281474976710655.000000	39.126179	6375	0.000000
281474976710655.000000	49.713936	6376	0.000000
281474976710655.000000	48.957592	6377	0.000000
281474976710655.000000	41.245682	6378	0.000000
281474976710655.000000	37.966156	6379	0.000000
281474976710655.000000	56.886959	6380	0.000000
281474976710655.000000	39.150677	6381	0.000000
281474976710655.000000	38.678043	6382	0.000000
281474976710655.000000	49.444492	6383	0.000000
281474976710655.000000	48.283241	6384	0.000000
281474976710655.000000	48.996216	6385	0.000000
281474976710655.000000	56.544857	6386	0.000000
281474976710655.000000	50.018776	6387	0.000000
281474976710655.000000	67.498657	6388	0.000000
281474976710655.000000	41.071377	6389	0.000000
281474976710655.000000	49.119793	6390	0.000000
281474976710655.000000	54.649090	6391	0.000000
281474976710655.000000	38.384872	6392	0.000000
281474976710655.000000	33.632244	6393	0.000000
281474976710655.000000	54.001480	6394	0.000000
281474976710655.000000	37.651901	6395	0.000000
281474976710655.000000	67.275154	6396	0.000000
281474976710655.000000	40.569038	6397	0.000000
281474976710655.000000	48.320789	6398	0.000000
281474976710655.000000	66.907532	6399	0.000000
281474976710655.000000	53.812656	6400	0.000000
281474976710655.000000	64.193115	6401	0.000000
281474976710655.000000	49.925926	6402	0.000000
281474976710655.000000	32.918938	6403	0.000000
281474976710655.000000	46.311310	6404	0.000000
281474976710655.000000	47.516277	6405	0.000000
281474976710655.000000	54.641098	6406	0.000000
281474976710655.000000	53.096905	6407	0.000000
281474976710655.000000	48.395271	6408	0.000000
281474976710655.000000	55.009434	6409	0.000000
281474976710655.000000	46.538025	6410	0.000000
281474976710655.000000	48.448967	6411	0.000000
281474976710655.000000	42.631020	6412	0.000000
281474976710655.000000	39.589943	6413	0.000000
281474976710655.000000	74.880318	6414	0.000000
281474976710655.000000	49.055695	6415	0.000000
281474976710655.000000	63.834309	6416	0.000000
281474976710655.000000	35.912064	6417	0.000000
281474976710655.000000	45.754097	6418	0.000000
281474976710655.000000	47.704990	6419	0.000000
281474976710655.000000	51.831532	6420	0.000000
281474976710655.000000	36.329887	6421	0.000000
281474976710655.000000	52.299706	6422	0.000000
281474976710655.000000	44.470112	6423	0.000000
