crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	1.057142	1878	0.000000
281474976710655.000000	1.098635	1879	0.000000
281474976710655.000000	1.076508	1880	0.000000
281474976710655.000000	1.005928	1881	0.000000
281474976710655.000000	1.089126	1882	0.000000
281474976710655.000000	1.094556	1883	0.000000
281474976710655.000000	1.060373	1884	0.000000
281474976710655.000000	1.053850	1885	0.000000
281474976710655.000000	1.081873	1886	0.000000
281474976710655.000000	1.077193	1887	0.000000
281474976710655.000000	1.069725	1888	0.000000
281474976710655.000000	1.062841	1889	0.000000
281474976710655.000000	1.050087	1890	0.000000
281474976710655.000000	1.116526	1891	0.000000
281474976710655.000000	1.064613	1892	0.000000
281474976710655.000000	1.019345	1893	0.000000
281474976710655.000000	1.098743	1894	0.000000
281474976710655.000000	1.037612	1895	0.000000
281474976710655.000000	1.127031	1896	0.000000
281474976710655.000000	1.044911	1897	0.000000
281474976710655.000000	1.052179	1898	0.000000
281474976710655.000000	1.103362	1899	0.000000
281474976710655.000000	1.075843	1900	0.000000
281474976710655.000000	1.053429	1901	0.000000
281474976710655.000000	1.047089	1902	0.000000
281474976710655.000000	1.007515	1903	0.000000
281474976710655.000000	1.035668	1904	0.000000
281474976710655.000000	1.079737	1905	0.000000
281474976710655.000000	1.043678	1906	0.000000
281474976710655.000000	1.114197	1907	0.000000
281474976710655.000000	1.065356	1908	0.000000
281474976710655.000000	1.060802	1909	0.000000
281474976710655.000000	1.056914	1910	0.000000
281474976710655.000000	1.078904	1911	0.000000
281474976710655.000000	1.075283	1912	0.000000
281474976710655.000000	1.032601	1913	0.000000
281474976710655.000000	1.078401	1914	0.000000
281474976710655.000000	1.067813	1915	0.000000
281474976710655.000000	1.143365	1916	0.000000
281474976710655.000000	1.025220	1917	0.000000
281474976710655.000000	1.056845	1918	0.000000
281474976710655.000000	1.080379	1919	0.000000
281474976710655.000000	1.061120	1920	0.000000
281474976710655.000000	1.087773	1921	0.000000
281474976710655.000000	1.131298	1922	0.000000
281474976710655.000000	1.071117	1923	0.000000
281474976710655.000000	1.044497	1924	0.000000
281474976710655.000000	1.066792	1925	0.000000
281474976710655.000000	1.062889	1926	0.000000
281474976710655.000000	1.005603	1927	0.000000
281474976710655.000000	1.073735	1928	0.000000
281474976710655.000000	1.071587	1929	0.000000
281474976710655.000000	1.067354	1930	0.000000
281474976710655.000000	1.078486	1931	0.000000
281474976710655.000000	1.093581	1932	0.000000
281474976710655.000000	1.061762	1933	0.000000
281474976710655.000000	1.065583	1934	0.000000
281474976710655.000000	1.043290	1935	0.000000
281474976710655.000000	1.019180	1936	0.000000
281474976710655.000000	1.091740	1937	0.000000
281474976710655.000000	1.062255	1938	0.000000
281474976710655.000000	1.119479	1939	0.000000
281474976710655.000000	1.070610	1940	0.000000
281474976710655.000000	1.092142	1941	0.000000
281474976710655.000000	1.066551	1942	0.000000
281474976710655.000000	1.026529	1943	0.000000
281474976710655.000000	1.088836	1944	0.000000
281474976710655.000000	1.032888	1945	0.000000
281474976710655.000000	1.058019	1946	0.000000
281474976710655.000000	1.062700	1947	0.000000
281474976710655.000000	1.069220	1948	0.000000
281474976710655.000000	1.085750	1949	0.000000
281474976710655.000000	0.965108	1950	0.000000
281474976710655.000000	1.039970	1951	0.000000
281474976710655.000000	1.074270	1952	0.000000
281474976710655.000000	1.033749	1953	0.000000
281474976710655.000000	1.019154	1954	0.000000
281474976710655.000000	1.101195	1955	0.000000
281474976710655.000000	1.086548	1956	0.000000
281474976710655.000000	1.034157	1957	0.000000
281474976710655.000000	1.041098	1958	0.000000
281474976710655.000000	1.065510	1959	0.000000
281474976710655.000000	1.063547	1960	0.000000
281474976710655.000000	1.036512	1961	0.000000
281474976710655.000000	1.087545	1962	0.000000
281474976710655.000000	1.111340	1963	0.000000
281474976710655.000000	1.090822	1964	0.000000
281474976710655.000000	1.008947	1965	0.000000
281474976710655.000000	1.128696	1966	0.000000
281474976710655.000000	0.977248	1967	0.000000
281474976710655.000000	1.099095	1968	0.000000
281474976710655.000000	1.013288	1969	0.000000
281474976710655.000000	1.061308	1970	0.000000
281474976710655.000000	1.023050	1971	0.000000
281474976710655.000000	1.043389	1972	0.000000
281474976710655.000000	1.073315	1973	0.000000
281474976710655.000000	1.082580	1974	0.000000
281474976710655.000000	1.078168	1975	0.000000
281474976710655.000000	1.070721	1976	0.000000
281474976710655.000000	1.075922	1977	0.000000
281474976710655.000000	1.073697	1978	0.000000
281474976710655.000000	1.055965	1979	0.000000
281474976710655.000000	1.060495	1980	0.000000
281474976710655.000000	1.060277	1981	0.000000
281474976710655.000000	1.072272	1982	0.000000
281474976710655.000000	1.038483	1983	0.000000
281474976710655.000000	1.074018	1984	0.000000
281474976710655.000000	1.127002	1985	0.000000
281474976710655.000000	1.029450	1986	0.000000
281474976710655.000000	1.013769	1987	0.000000
281474976710655.000000	1.071137	1988	0.000000
281474976710655.000000	1.023362	1989	0.000000
281474976710655.000000	1.030435	1990	0.000000
281474976710655.000000	1.042542	1991	0.000000
281474976710655.000000	1.002841	1992	0.000000
281474976710655.000000	1.043919	1993	0.000000
281474976710655.000000	1.073163	1994	0.000000
281474976710655.000000	1.081524	1995	0.000000
281474976710655.000000	0.975877	1996	0.000000
281474976710655.000000	1.015040	1997	0.000000
281474976710655.000000	1.022635	1998	0.000000
281474976710655.000000	1.101384	1999	0.000000
281474976710655.000000	1.030133	2000	0.000000
281474976710655.000000	1.088611	2001	0.000000
281474976710655.000000	1.100735	2002	0.000000
281474976710655.000000	1.066843	2003	0.000000
281474976710655.000000	1.014741	2004	0.000000
281474976710655.000000	1.012022	2005	0.000000
281474976710655.000000	1.116284	2006	0.000000
281474976710655.000000	1.096283	2007	0.000000
281474976710655.000000	1.071657	2008	0.000000
281474976710655.000000	1.064469	2009	0.000000
281474976710655.000000	1.062985	2010	0.000000
281474976710655.000000	1.078436	2011	0.000000
281474976710655.000000	1.067346	2012	0.000000
281474976710655.000000	1.050180	2013	0.000000
281474976710655.000000	1.053305	2014	0.000000
281474976710655.000000	1.121504	2015	0.000000
281474976710655.000000	1.080146	2016	0.000000
281474976710655.000000	1.023141	2017	0.000000
281474976710655.000000	1.048314	2018	0.000000
281474976710655.000000	1.040975	2019	0.000000
281474976710655.000000	1.128580	2020	0.000000
281474976710655.000000	1.057503	2021	0.000000
281474976710655.000000	1.004914	2022	0.000000
281474976710655.000000	1.078448	2023	0.000000
281474976710655.000000	1.088684	2024	0.000000
281474976710655.000000	1.023989	2025	0.000000
281474976710655.000000	1.056289	2026	0.000000
281474976710655.000000	1.044228	2027	0.000000
281474976710655.000000	0.999636	2028	0.000000
281474976710655.000000	1.005422	2029	0.000000
281474976710655.000000	1.046047	2030	0.000000
281474976710655.000000	1.075379	2031	0.000000
