crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	1.025919	5249	0.000000
281474976710655.000000	1.096163	5250	0.000000
281474976710655.000000	1.131088	5251	0.000000
281474976710655.000000	1.070968	5252	0.000000
281474976710655.000000	1.079660	5253	0.000000
281474976710655.000000	1.083911	5254	0.000000
281474976710655.000000	1.109729	5255	0.000000
281474976710655.000000	1.140132	5256	0.000000
281474976710655.000000	1.080635	5257	0.000000
281474976710655.000000	1.158908	5258	0.000000
281474976710655.000000	1.043922	5259	0.000000
281474976710655.000000	1.056334	5260	0.000000
281474976710655.000000	1.009527	5261	0.000000
281474976710655.000000	1.106953	5262	0.000000
281474976710655.000000	1.068913	5263	0.000000
281474976710655.000000	1.164302	5264	0.000000
281474976710655.000000	1.081271	5265	0.000000
281474976710655.000000	1.106308	5266	0.000000
281474976710655.000000	1.030625	5267	0.000000
281474976710655.000000	1.086734	5268	0.000000
281474976710655.000000	1.049478	5269	0.000000
281474976710655.000000	1.137481	5270	0.000000
281474976710655.000000	1.026867	5271	0.000000
281474976710655.000000	1.108010	5272	0.000000
281474976710655.000000	1.120760	5273	0.000000
281474976710655.000000	1.050610	5274	0.000000
281474976710655.000000	1.068134	5275	0.000000
281474976710655.000000	1.131916	5276	0.000000
281474976710655.000000	1.123374	5277	0.000000
281474976710655.000000	1.107284	5278	0.000000
281474976710655.000000	1.088279	5279	0.000000
281474976710655.000000	1.059766	5280	0.000000
281474976710655.000000	1.084419	5281	0.000000
281474976710655.000000	1.089954	5282	0.000000
281474976710655.000000	1.085411	5283	0.000000
281474976710655.000000	1.102790	5284	0.000000
281474976710655.000000	1.143260	5285	0.000000
281474976710655.000000	1.057787	5286	0.000000
281474976710655.000000	1.111576	5287	0.000000
281474976710655.000000	1.062123	5288	0.000000
281474976710655.000000	1.076603	5289	0.000000
281474976710655.000000	1.119630	5290	0.000000
281474976710655.000000	1.131354	5291	0.000000
281474976710655.000000	1.080371	5292	0.000000
281474976710655.000000	1.111303	5293	0.000000
281474976710655.000000	1.145811	5294	0.000000
281474976710655.000000	1.136075	5295	0.000000
281474976710655.000000	1.089422	5296	0.000000
281474976710655.000000	1.062220	5297	0.000000
281474976710655.000000	1.068046	5298	0.000000
281474976710655.000000	1.107381	5299	0.000000
281474976710655.000000	1.054912	5300	0.000000
281474976710655.000000	1.101627	5301	0.000000
281474976710655.000000	1.062255	5302	0.000000
281474976710655.000000	1.104528	5303	0.000000
281474976710655.000000	1.129396	5304	0.000000
281474976710655.000000	1.065957	5305	0.000000
281474976710655.000000	1.072688	5306	0.000000
281474976710655.000000	1.110044	5307	0.000000
281474976710655.000000	1.055378	5308	0.000000
281474976710655.000000	1.094414	5309	0.000000
281474976710655.000000	1.048360	5310	0.000000
281474976710655.000000	1.158733	5311	0.000000
281474976710655.000000	1.122178	5312	0.000000
281474976710655.000000	1.076691	5313	0.000000
281474976710655.000000	1.115083	5314	0.000000
281474976710655.000000	1.044449	5315	0.000000
281474976710655.000000	1.128048	5316	0.000000
281474976710655.000000	1.090015	5317	0.000000
281474976710655.000000	1.101965	5318	0.000000
281474976710655.000000	1.078541	5319	0.000000
281474976710655.000000	1.122959	5320	0.000000
281474976710655.000000	1.056521	5321	0.000000
281474976710655.000000	1.081543	5322	0.000000
281474976710655.000000	1.032797	5323	0.000000
281474976710655.000000	1.106376	5324	0.000000
281474976710655.000000	1.049265	5325	0.000000
281474976710655.000000	1.092136	5326	0.000000
281474976710655.000000	1.045253	5327	0.000000
281474976710655.000000	1.108827	5328	0.000000
281474976710655.000000	1.069925	5329	0.000000
281474976710655.000000	1.120477	5330	0.000000
281474976710655.000000	1.067829	5331	0.000000
281474976710655.000000	1.107153	5332	0.000000
281474976710655.000000	1.061786	5333	0.000000
281474976710655.000000	1.104524	5334	0.000000
281474976710655.000000	1.072356	5335	0.000000
281474976710655.000000	1.109571	5336	0.000000
281474976710655.000000	1.089424	5337	0.000000
281474976710655.000000	1.128452	5338	0.000000
281474976710655.000000	1.081575	5339	0.000000
281474976710655.000000	1.081184	5340	0.000000
281474976710655.000000	1.109815	5341	0.000000
281474976710655.000000	1.066056	5342	0.000000
281474976710655.000000	1.091105	5343	0.000000
281474976710655.000000	1.095775	5344	0.000000
281474976710655.000000	1.142789	5345	0.000000
281474976710655.000000	1.109464	5346	0.000000
281474976710655.000000	1.088457	5347	0.000000
281474976710655.000000	1.095556	5348	0.000000
281474976710655.000000	1.081690	5349	0.000000
281474976710655.000000	1.144435	5350	0.000000
281474976710655.000000	1.106124	5351	0.000000
281474976710655.000000	1.090058	5352	0.000000
281474976710655.000000	1.127537	5353	0.000000
281474976710655.000000	1.115152	5354	0.000000
281474976710655.000000	1.045491	5355	0.000000
281474976710655.000000	1.131424	5356	0.000000
281474976710655.000000	1.073061	5357	0.000000
281474976710655.000000	1.069769	5358	0.000000
281474976710655.000000	1.119073	5359	0.000000
281474976710655.000000	1.095377	5360	0.000000
281474976710655.000000	1.114402	5361	0.000000
281474976710655.000000	1.080645	5362	0.000000
281474976710655.000000	1.057649	5363	0.000000
281474976710655.000000	1.102029	5364	0.000000
281474976710655.000000	1.138074	5365	0.000000
281474976710655.000000	1.095098	5366	0.000000
281474976710655.000000	1.089277	5367	0.000000
281474976710655.000000	1.110896	5368	0.000000
281474976710655.000000	1.089300	5369	0.000000
281474976710655.000000	1.101600	5370	0.000000
281474976710655.000000	1.147142	5371	0.000000
281474976710655.000000	1.117512	5372	0.000000
281474976710655.000000	1.057353	5373	0.000000
281474976710655.000000	1.048687	5374	0.000000
281474976710655.000000	1.061173	5375	0.000000
281474976710655.000000	1.029459	5376	0.000000
281474976710655.000000	1.065502	5377	0.000000
281474976710655.000000	1.093964	5378	0.000000
