crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	48.931370	1198	0.000000
281474976710655.000000	61.837456	1199	0.000000
281474976710655.000000	65.351234	1200	0.000000
281474976710655.000000	65.265724	1201	0.000000
281474976710655.000000	65.148338	1202	0.000000
281474976710655.000000	52.199970	1203	0.000000
281474976710655.000000	64.261894	1204	0.000000
281474976710655.000000	65.882225	1205	0.000000
281474976710655.000000	68.619453	1206	0.000000
281474976710655.000000	65.415115	1207	0.000000
281474976710655.000000	68.431641	1208	0.000000
281474976710655.000000	63.433182	1209	0.000000
281474976710655.000000	65.190201	1210	0.000000
281474976710655.000000	61.265034	1211	0.000000
281474976710655.000000	67.887642	1212	0.000000
281474976710655.000000	51.268715	1213	0.000000
281474976710655.000000	44.502617	1214	0.000000
281474976710655.000000	47.411674	1215	0.000000
281474976710655.000000	65.075188	1216	0.000000
281474976710655.000000	67.427155	1217	0.000000
281474976710655.000000	48.147991	1218	0.000000
281474976710655.000000	49.590614	1219	0.000000
281474976710655.000000	68.349670	1220	0.000000
281474976710655.000000	47.250820	1221	0.000000
281474976710655.000000	58.347015	1222	0.000000
281474976710655.000000	44.432442	1223	0.000000
281474976710655.000000	42.715115	1224	0.000000
281474976710655.000000	58.536758	1225	0.000000
281474976710655.000000	63.105858	1226	0.000000
281474976710655.000000	41.716549	1227	0.000000
281474976710655.000000	62.485958	1228	0.000000
281474976710655.000000	101.962196	1229	0.000000
281474976710655.000000	99.885696	1230	0.000000
281474976710655.000000	62.007065	1231	0.000000
281474976710655.000000	37.357567	1232	0.000000
281474976710655.000000	65.597008	1233	0.000000
281474976710655.000000	49.996746	1234	0.000000
281474976710655.000000	95.006912	1235	0.000000
281474976710655.000000	66.431931	1236	0.000000
281474976710655.000000	41.477581	1237	0.000000
281474976710655.000000	99.289612	1238	0.000000
281474976710655.000000	68.784348	1239	0.000000
281474976710655.000000	64.642220	1240	0.000000
281474976710655.000000	93.993385	1241	0.000000
281474976710655.000000	63.528084	1242	0.000000
281474976710655.000000	45.014736	1243	0.000000
281474976710655.000000	99.050461	1244	0.000000
281474976710655.000000	40.783871	1245	0.000000
281474976710655.000000	61.487595	1246	0.000000
281474976710655.000000	64.918289	1247	0.000000
281474976710655.000000	60.939732	1248	0.000000
281474976710655.000000	56.957764	1249	0.000000
281474976710655.000000	68.998764	1250	0.000000
281474976710655.000000	63.075153	1251	0.000000
281474976710655.000000	56.141705	1252	0.000000
281474976710655.000000	58.945175	1253	0.000000
281474976710655.000000	40.627235	1254	0.000000
281474976710655.000000	64.411011	1255	0.000000
281474976710655.000000	96.406891	1256	0.000000
281474976710655.000000	93.108017	1257	0.000000
281474976710655.000000	58.341385	1258	0.000000
281474976710655.000000	57.381313	1259	0.000000
281474976710655.000000	48.202484	1260	0.000000
281474976710655.000000	48.975998	1261	0.000000
281474976710655.000000	43.342911	1262	0.000000
281474976710655.000000	58.203278	1263	0.000000
281474976710655.000000	61.378181	1264	0.000000
281474976710655.000000	67.045120	1265	0.000000
281474976710655.000000	43.425396	1266	0.000000
281474976710655.000000	59.466217	1267	0.000000
281474976710655.000000	47.449848	1268	0.000000
281474976710655.000000	57.688843	1269	0.000000
281474976710655.000000	59.448734	1270	0.000000
281474976710655.000000	46.216393	1271	0.000000
281474976710655.000000	57.595455	1272	0.000000
281474976710655.000000	53.967121	1273	0.000000
281474976710655.000000	60.198925	1274	0.000000
281474976710655.000000	63.245594	1275	0.000000
281474976710655.000000	33.650494	1276	0.000000
281474976710655.000000	90.303070	1277	0.000000
281474976710655.000000	96.575836	1278	0.000000
281474976710655.000000	46.725155	1279	0.000000
281474976710655.000000	43.105862	1280	0.000000
281474976710655.000000	44.189598	1281	0.000000
281474976710655.000000	93.621262	1282	0.000000
281474976710655.000000	43.585617	1283	0.000000
281474976710655.000000	57.822803	1284	0.000000
281474976710655.000000	59.823357	1285	0.000000
281474976710655.000000	90.890099	1286	0.000000
281474976710655.000000	61.118145	1287	0.000000
281474976710655.000000	59.028442	1288	0.000000
281474976710655.000000	65.191521	1289	0.000000
281474976710655.000000	56.397541	1290	0.000000
281474976710655.000000	57.022545	1291	0.000000
281474976710655.000000	61.747227	1292	0.000000
281474976710655.000000	43.866554	1293	0.000000
281474976710655.000000	55.666019	1294	0.000000
281474976710655.000000	64.249702	1295	0.000000
281474976710655.000000	58.986057	1296	0.000000
281474976710655.000000	57.765221	1297	0.000000
281474976710655.000000	56.404339	1298	0.000000
281474976710655.000000	79.726990	1299	0.000000
