time (s)	det(V)
1335.149485	1.578063	
1335.153485	1.578087	
1335.155485	1.578058	
1335.159485	1.577975	
1335.161485	1.578022	
1335.163486	1.577954	
1335.165484	1.578053	
1335.167484	1.578028	
1335.171484	1.578022	
1335.173484	1.577776	
1335.175485	1.576296	
1335.177485	1.537991	
1335.179486	1.478533	
1335.181485	1.424959	
1335.183485	1.361861	
1335.185485	1.307047	
1335.187487	1.253203	
1335.189485	1.185859	
1335.191484	1.127933	
1335.193485	1.077586	
1335.197485	1.020220	
1335.199485	0.951620	
1335.201484	0.906403	
1335.203485	0.872009	
1335.205485	0.815806	
1335.207486	0.772440	
1335.211484	0.741881	
1335.213485	0.663769	
1335.215486	0.640097	
1335.219485	0.601608	
1335.221485	0.554737	
1335.223485	0.515455	
1335.225485	0.492447	
1335.227485	0.459669	
1335.231484	0.440606	
1335.233484	0.399850	
1335.237485	0.380894	
1335.239485	0.343027	
1335.241486	0.325469	
1335.243485	0.306992	
1335.245485	0.285103	
1335.249484	0.284955	
1335.251484	0.245676	
1335.253485	0.241911	
1335.257485	0.214098	
1335.259485	0.199466	
1335.261484	0.173909	
1335.263484	0.175758	
1335.265484	0.174437	
1335.267485	0.157228	
1335.269484	0.152595	
1335.273485	0.132998	
1335.275485	0.113952	
1335.277485	0.101784	
1335.279485	0.100897	
1335.281485	0.104985	
1335.283484	0.095201	
1335.285485	0.092855	
1335.287485	0.086343	
1335.289487	0.063599	
1335.291485	0.058043	
1335.295485	0.051616	
1335.297485	0.057072	
1335.299485	0.059097	
1335.301485	0.050726	
1335.303485	0.054414	
1335.305485	0.037306	
1335.309484	0.028965	
1335.311485	0.007481	
1335.313484	0.018439	
1335.317485	0.020747	
1335.319485	0.033404	
1335.321485	0.020020	
1335.323484	0.005654	
1335.325485	0.010769	
1335.327485	-0.000177	
1335.331485	-0.004289	
1335.335485	-0.001135	
1335.337486	0.008120	
1335.339485	-0.002143	
1335.341485	-0.005249	
1335.343485	-0.008520	
1335.347485	-0.013048	
1335.349484	-0.006636	
1335.351484	-0.010158	
1335.355485	-0.003783	
1335.357485	-0.014628	
1335.359485	-0.010237	
1335.361485	-0.022909	
1335.363485	-0.010818	
1335.365485	-0.003446	
1335.369485	-0.015834	
1335.373485	-0.015838	
1335.375485	-0.013500	
1335.377486	-0.022313	
1335.379485	-0.019346	
1335.381485	-0.007587	
1335.385484	-0.010909	
1335.387485	-0.013537	
1335.389485	-0.026840	
1335.391485	-0.024408	
1335.395486	-0.024306	
1335.397486	-0.009833	
1335.399485	-0.009319	
1335.401484	-0.010298	
1335.403484	-0.002802	
1335.407485	-0.025492	
1335.411485	-0.023126	
1335.413485	-0.015021	
1335.415485	-0.005973	
1335.417485	-0.012053	
1335.419484	-0.000121	
1335.423484	-0.009641	
1335.425484	-0.022024	
1335.427485	-0.031192	
1335.429485	-0.023720	
1335.431485	-0.007065	
1335.433485	-0.008940	
1335.435485	-0.004586	
1335.437485	-0.003181	
1335.439484	-0.015216	
1335.441485	-0.012732	
1335.443485	-0.022165	
1335.445485	-0.028531	
1335.449485	-0.014838	
1335.451486	-0.010015	
1335.453484	0.003447	
1335.455486	-0.012142	
1335.457485	-0.016402	
1335.459484	-0.008746	
1335.463484	-0.020012	
1335.465485	-0.008995	
1335.467485	-0.014225	
1335.471485	0.000384	
1335.473485	-0.011190	
1335.475485	-0.005710	
1335.477485	-0.016364	
1335.479485	-0.009157	
1335.483484	0.002356	
1335.485485	-0.002795	
1335.489485	-0.001542	
1335.491484	-0.003549	
1335.493484	-0.003594	
1335.495485	-0.011122	
1335.497485	0.004331	
1335.501484	0.007971	
1335.503485	0.004954	
1335.505484	-0.010656	
1335.509485	-0.011831	
1335.511485	-0.010355	
1335.513485	0.003761	
1335.515485	0.009679	
1335.517485	0.005910	
1335.519486	0.018058	
1335.523484	0.000266	
1335.527485	-0.003427	
1335.529487	0.000991	
1335.531485	0.013322	
1335.533485	0.009141	
1335.535485	0.013348	
1335.539484	0.017357	
1335.541485	0.000668	
1335.543484	-0.002536	
1335.547485	-0.008819	
1335.549484	0.016368	
1335.551484	0.014751	
1335.553485	0.022955	
1335.555485	0.008138	
1335.557484	0.003854	
1335.561485	0.001896	
1335.565485	0.005969	
1335.567486	0.016158	
1335.569484	0.028492	
1335.571487	0.016259	
1335.573485	0.008741	
1335.577484	0.013551	
1335.579485	0.002801	
1335.581485	0.015159	
1335.583488	0.010932	
1335.585485	0.021407	
1335.587485	0.024334	
1335.589485	0.012993	
1335.591485	0.013445	
1335.593485	0.013168	
1335.595485	0.006056	
1335.597485	0.014935	
1335.599485	0.018214	
1335.601485	0.013589	
1335.605485	0.023943	
1335.607485	0.011883	
1335.609486	0.019654	
1335.611485	0.005988	
1335.613485	0.020155	
1335.617484	0.025783	
1335.619485	0.024274	
1335.621484	0.014671	
1335.623485	0.005083	
1335.627485	0.009000	
1335.629485	0.015076	
1335.631485	0.025775	
1335.633485	0.020851	
1335.635485	0.026061	
1335.639485	0.020306	
1335.643487	0.011383	
1335.645485	0.009068	
1335.647485	0.025178	
1335.649485	0.022916	
1335.651485	0.022692	
1335.655484	0.032083	
1335.657486	0.002492	
1335.659488	0.007782	
1335.661485	-0.002525	
1335.663486	0.017664	
1335.665485	0.023507	
1335.667485	0.015591	
1335.669485	0.028465	
1335.671487	0.017187	
1335.673485	0.006387	
1335.675485	0.002843	
1335.677485	-0.008665	
1335.681484	-0.001548	
1335.683485	0.007470	
1335.685486	0.013554	
1335.687484	0.014352	
1335.689485	-0.002808	
1335.691485	-0.001282	
1335.695484	-0.004513	
1335.697484	-0.005930	
1335.699486	-0.007122	
1335.703485	-0.010605	
1335.705485	-0.013012	
1335.707485	-0.020995	
1335.709487	-0.017877	
1335.711485	-0.032263	
1335.713485	-0.020483	
1335.717485	-0.024774	
1335.721485	-0.024280	
1335.723484	-0.046064	
1335.725485	-0.043200	
1335.727489	-0.057919	
1335.729485	-0.055293	
1335.733484	-0.048980	
1335.735485	-0.065301	
1335.737485	-0.068652	
1335.739485	-0.089790	
1335.741486	-0.086661	
1335.743485	-0.094239	
1335.745485	-0.104394	
1335.747486	-0.099648	
1335.749484	-0.103087	
1335.753484	-0.112416	
1335.755485	-0.144575	
1335.757485	-0.154638	
1335.759485	-0.156527	
1335.761485	-0.174617	
1335.763485	-0.167767	
1335.765485	-0.172157	
1335.767485	-0.191030	
1335.769485	-0.187665	
1335.773484	-0.212596	
1335.775485	-0.248942	
1335.779485	-0.273200	
1335.781486	-0.278520	
1335.783485	-0.298655	
1335.785485	-0.311910	
1335.787485	-0.329410	
1335.791484	-0.360628	
1335.793484	-0.406747	
1335.795486	-0.434890	
1335.799487	-0.439802	
1335.801485	-0.476142	
1335.803484	-0.493315	
1335.805485	-0.538511	
1335.807486	-0.568691	
1335.809485	-0.593251	
1335.813485	-0.643328	
1335.817485	-0.688769	
1335.819485	-0.743222	
1335.821485	-0.792512	
1335.823485	-0.843139	
1335.825485	-0.878806	
1335.829484	-0.930256	
1335.831484	-1.010837	
1335.833485	-1.065104	
1335.837485	-1.110025	
1335.839485	-1.222542	
1335.841485	-1.271177	
1335.843485	-1.328400	
1335.845485	-1.394618	
1335.849485	-1.444535	
1335.851485	-1.515152	
1335.853485	-1.642069	
1335.855485	-1.682419	
1335.857485	-1.682556	
1335.859485	-1.682549	
1335.861485	-1.682621	
1335.863485	-1.682733	
1335.865486	-1.682837	
1335.867485	-1.682926	
1335.869484	-1.683047	
1335.871487	-1.683199	
1335.873489	-1.683327	
1335.877485	-1.683462	
1335.879484	-1.683586	
1335.881484	-1.683673	
1335.883488	-1.683772	
1335.885485	-1.683815	
1335.887485	-1.683872	
1335.889485	-1.683896	
1335.891485	-1.683971	
1335.893486	-1.683928	
1335.895485	-1.683967	
1335.899485	-1.683989	
1335.901485	-1.683957	
1335.903485	-1.683948	
1335.905485	-1.683952	
1335.907484	-1.683972	
1335.909485	-1.683998	
1335.911485	-1.683996	
1335.913484	-1.683925	
1335.915484	-1.683935	
1335.917486	-1.684019	
1335.921485	-1.684038	
1335.923485	-1.683922	
1335.925484	-1.683934	
1335.927484	-1.683939	
1335.929485	-1.683946	
1335.931485	-1.683947	
1335.933485	-1.683930	
1335.935485	-1.683992	
1335.937485	-1.684020	
1335.941485	-1.683983	
1335.943485	-1.683940	
1335.945485	-1.683942	
1335.947485	-1.683957	
1335.949485	-1.683940	
1335.951485	-1.683990	
1335.953485	-1.683985	
1335.955485	-1.683990	
1335.957484	-1.683985	
1335.959484	-1.683967	
1335.961486	-1.684008	
1335.965485	-1.684031	
1335.967484	-1.683928	
1335.969484	-1.683954	
1335.971485	-1.683990	
1335.973485	-1.684007	
1335.975485	-1.683974	
1335.977484	-1.684008	
1335.979485	-1.683992	
1335.981485	-1.684004	
1335.983486	-1.683955	
1335.987485	-1.683971	
1335.989485	-1.683700	
1335.991485	-1.683615	
1335.993484	-1.683454	
1335.995486	-1.683347	
1335.997485	-1.683212	
1335.999485	-1.683048	
1336.001486	-1.682873	
1336.003485	-1.682725	
1336.005484	-1.682596	
1336.009486	-1.602216	
1336.011485	-1.485308	
1336.013485	-1.339797	
1336.015485	-1.211971	
1336.017486	-1.092385	
1336.019485	-0.950720	
1336.021485	-0.843289	
1336.023485	-0.723853	
1336.025485	-0.585238	
1336.027484	-0.474100	
1336.031485	-0.344420	
1336.033485	-0.065517	
1336.035486	0.069377	
1336.037485	0.195797	
1336.039485	0.310828	
1336.043484	0.436063	
1336.045485	0.672745	
1336.047485	0.812900	
1336.051485	0.942156	
1336.053485	1.204828	
1336.055485	1.314567	
1336.057485	1.434636	
1336.059485	1.559339	
1336.063484	1.577859	
1336.065486	1.578016	
1336.069486	1.577975	
1336.071485	1.578033	
1336.073484	1.578004	
1336.075485	1.578083	
1336.077485	1.578070	
1336.081484	1.578137	
1336.083484	1.578141	
1336.085485	1.578053	
1336.089485	1.578051	
1336.091485	1.578061	
1336.093485	1.578054	
1336.095485	1.578047	
1336.097485	1.578095	
1336.099485	1.578043	
1336.103485	1.578040	
1336.107485	1.578048	
1336.109485	1.578055	
1336.111485	1.578029	
1336.113488	1.578061	
1336.115485	1.578072	
1336.119484	1.578075	
1336.121485	1.578095	
1336.123485	1.578021	
1336.125485	1.578015	
1336.127485	1.578000	
1336.129485	1.578079	
1336.131487	1.578089	
1336.133485	1.578050	
1336.135485	1.578004	
1336.137485	1.578029	
1336.139485	1.578035	
1336.141485	1.578061	
1336.143485	1.578070	
1336.147485	1.578031	
1336.149485	1.578053	
1336.151485	1.578049	
1336.153485	1.578072	
1336.155485	1.578036	
1336.159484	1.578004	
1336.161485	1.578111	
1336.163485	1.578041	
1336.165485	1.578027	
1336.167489	1.577996	
1336.169485	1.578080	
1336.171485	1.578086	
1336.173486	1.578087	
1336.175485	1.578080	
1336.179484	1.578120	
1336.181485	1.578134	
1336.183484	1.578049	
1336.185484	1.578020	
1336.187485	1.578018	
1336.189485	1.578046	
1336.191485	1.578075	
1336.193485	1.578056	
1336.195485	1.578089	
1336.199484	1.578071	
1336.201484	1.578103	
1336.205485	1.578074	
1336.207484	1.578054	
1336.209485	1.578095	
1336.211485	1.578022	
1336.213485	1.578061	
1336.217486	1.577992	
1336.219485	1.554666	
1336.221485	1.482428	
1336.225485	1.412748	
1336.227487	1.300232	
1336.229485	1.252680	
1336.231485	1.209420	
1336.233486	1.158933	
1336.235485	1.114294	
1336.239484	1.058042	
1336.243485	0.962438	
1336.245485	0.876049	
1336.247484	0.851725	
1336.249485	0.811359	
1336.251485	0.773848	
1336.255484	0.748839	
1336.257484	0.659474	
1336.259485	0.631616	
1336.261485	0.590552	
1336.263485	0.582482	
1336.265484	0.561735	
1336.267493	0.528417	
1336.269485	0.515636	
1336.271485	0.484284	
1336.275484	0.449739	
1336.277485	0.397758	
1336.279485	0.384948	
1336.281485	0.375248	
1336.283485	0.355271	
1336.285485	0.347646	
1336.287485	0.336156	
1336.289485	0.302797	
1336.291485	0.294029	
1336.293484	0.275760	
1336.297485	0.248804	
1336.301485	0.235803	
1336.303485	0.225748	
1336.305485	0.200173	
1336.307484	0.185000	
1336.309485	0.181679	
1336.313484	0.161022	
1336.315485	0.150095	
1336.317485	0.136335	
1336.319485	0.143298	
1336.321485	0.131212	
1336.323485	0.117056	
1336.325484	0.116846	
1336.327485	0.097990	
1336.329485	0.098112	
1336.333484	0.102069	
1336.335485	0.085088	
1336.337485	0.077147	
1336.339485	0.062145	
1336.341485	0.067972	
1336.343485	0.061647	
1336.345485	0.054657	
1336.347485	0.058769	
1336.349484	0.055701	
1336.353484	0.050488	
1336.355485	0.031270	
1336.359485	0.024836	
1336.361485	0.023217	
1336.363485	0.033245	
1336.365485	0.033540	
1336.367485	0.025953	
1336.371484	0.035930	
1336.373485	0.005377	
1336.375485	0.012048	
1336.379485	-0.002327	
1336.381486	0.018423	
1336.383485	0.010373	
1336.385485	0.017221	
1336.387485	0.013644	
1336.389486	0.002933	
1336.393485	-0.002622	
1336.397485	-0.013093	
1336.399487	0.004406	
1336.401485	0.004107	
1336.403484	0.009366	
1336.405488	-0.003988	
1336.409485	-0.008502	
1336.411485	-0.022219	
1336.413485	-0.008583	
1336.415485	-0.004778	
1336.417485	-0.008445	
1336.419485	0.006934	
1336.421485	-0.002168	
1336.423485	-0.013483	
1336.425485	-0.006215	
1336.427485	-0.017771	
1336.429485	-0.021168	
1336.431484	-0.007737	
1336.435485	-0.015438	
1336.437485	-0.006410	
1336.439485	-0.013599	
1336.441484	-0.008395	
1336.443485	-0.012417	
1336.445485	-0.016068	
1336.449484	-0.003949	
1336.451484	-0.014365	
1336.453485	-0.002818	
1336.457485	-0.019716	
