num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
5259	6070.030709	91.942573	12.304535	2.783677	33.318270
5261	6072.091243	92.104294	11.865385	2.788423	31.908948
5263	6074.151794	92.130821	11.910333	2.789245	32.546381
5265	6076.211940	91.320007	12.811012	2.788642	31.630165
5267	6078.272685	91.331938	12.847914	2.788429	33.026257
5269	6080.332693	91.219031	12.642698	2.793534	31.395894
5271	6082.393353	91.311224	12.611387	2.794589	32.439617
5273	6084.453612	90.897709	12.935720	2.797790	32.383350
5275	6086.513892	90.694163	12.850185	2.799641	31.104243
5277	6088.574073	90.708762	13.150841	2.799052	31.666114
5279	6090.634104	90.807162	12.557121	2.800296	31.059781
5281	6092.694404	90.778854	12.450858	2.802652	31.431185
5283	6094.754499	90.509669	12.666699	2.805186	32.017931
5285	6096.814456	90.305696	12.822178	2.805893	31.557957
5287	6098.874575	89.823821	13.179335	2.808364	31.687393
5289	6100.934363	90.578638	12.029724	2.807525	31.888713
5291	6102.994281	90.411184	12.216030	2.809725	31.391299
5293	6105.054506	89.840338	12.602380	2.812215	30.695686
5295	6107.113920	90.732568	11.488912	2.810968	31.589560
5297	6109.174308	91.131608	11.039469	2.811223	30.923418
5299	6111.233923	90.225083	11.591081	2.813841	30.621364
5301	6113.294342	90.519645	11.471240	2.814668	29.876118
5303	6115.354412	90.145487	11.488260	2.816806	31.130032
5305	6117.414510	90.835502	11.036866	2.815603	29.585153
5307	6119.474367	90.243324	11.309349	2.818707	30.810255
5309	6121.534459	90.036020	11.482751	2.820808	29.270211
5311	6123.594945	90.036191	11.306345	2.819861	30.411155
5313	6125.655130	89.701034	11.458961	2.823242	29.148032
5315	6127.715062	90.083448	11.298676	2.823083	30.264292
5317	6129.775596	90.289251	11.034577	2.824024	29.596880
5319	6131.836088	89.609761	11.455682	2.826442	30.156113
5321	6133.896221	89.287506	11.623390	2.828937	29.598444
5323	6135.956760	89.527339	11.349282	2.829300	29.575735
5325	6138.017504	88.936548	11.573859	2.832188	30.386838
5327	6140.077664	88.552471	12.115860	2.833717	28.672361
5329	6142.138130	88.770941	11.838743	2.836707	29.710703
5331	6144.198506	88.344231	12.144228	2.838227	29.213603
5333	6146.259243	88.096277	12.073037	2.840524	29.758225
5335	6148.319445	88.592453	11.757551	2.840689	29.329373
5337	6150.379620	88.314471	11.859515	2.841972	28.374330
5339	6152.440015	88.033559	12.093796	2.845230	28.941509
5341	6154.500352	87.630472	12.286128	2.848333	28.202621
5343	6156.560430	87.970163	11.877997	2.848718	28.948756
5345	6158.620243	87.927300	11.907339	2.848888	28.829436
5347	6160.680227	87.632256	12.125536	2.851147	28.344439
5349	6162.740976	87.487968	12.113177	2.855108	28.752646
5351	6164.800675	87.233460	12.310703	2.854972	27.688590
5353	6166.860684	87.727180	11.833583	2.853982	28.376807
5355	6168.920305	87.342051	12.008589	2.856198	29.412733
5357	6170.980690	87.798798	11.807767	2.856812	27.649947
5359	6173.040340	87.369219	11.984094	2.859765	28.411948
5361	6175.099971	87.422823	11.737950	2.858164	28.396683
5363	6177.159875	87.143909	11.937804	2.861655	28.348763
5365	6179.219896	87.150834	11.804837	2.864391	27.698066
5367	6181.279957	86.660424	12.134407	2.864474	27.682915
5369	6183.339423	86.334416	12.143825	2.867752	27.747781
5371	6185.399525	86.407962	12.109642	2.869252	27.312433
5373	6187.460095	86.781900	11.937846	2.869166	27.515183
5375	6189.519672	86.567937	11.995830	2.871091	27.340293
5377	6191.579968	86.556799	11.991441	2.872544	27.937025
5379	6193.639966	85.963710	12.290307	2.875427	26.543869
5381	6195.700189	85.951097	12.225000	2.877517	27.331111
5383	6197.760274	85.915935	12.262949	2.879802	26.499374
5385	6199.820474	85.989024	12.050096	2.880270	26.842004
5387	6201.880726	85.670426	12.238202	2.881125	27.236505
5389	6203.940944	85.857429	12.282418	2.883715	27.153240
5391	6206.001657	85.643201	12.222050	2.885773	26.005182
5393	6208.061564	85.532821	12.265418	2.886564	26.387745
5395	6210.122146	85.099855	12.442463	2.888301	26.364166
5397	6212.182449	84.861734	12.480695	2.891672	26.661714
5399	6214.242626	84.781398	12.995920	2.892553	26.433922
5401	6216.302991	85.090022	12.427404	2.893745	26.561831
5403	6218.363022	84.676984	12.541424	2.894252	26.225300
5405	6220.423218	84.502954	12.602103	2.897246	26.631870
5407	6222.483270	84.517392	12.570151	2.899306	25.814148
5409	6224.543758	83.866367	12.889940	2.902361	25.584624
5411	6226.603194	84.244315	12.584190	2.901649	26.038318
5413	6228.663517	84.010662	12.706217	2.903494	25.140697
5415	6230.723625	84.043587	12.618401	2.906227	26.388778
5417	6232.783398	83.811177	12.755004	2.907670	25.557939
5419	6234.843465	83.251031	13.032231	2.910796	25.724189
5421	6236.903323	83.735966	12.707284	2.909998	25.442383
5423	6238.963114	83.452461	12.817641	2.912467	25.469799
5425	6241.022877	83.753571	12.697730	2.912912	25.276777
5427	6243.082767	83.297799	12.773170	2.914004	24.640376
5429	6245.142183	83.052494	12.903183	2.917961	25.402046
5431	6247.202239	83.222829	12.717906	2.917002	25.046599
5433	6249.261942	82.862447	12.846864	2.919987	25.133375
5435	6251.321766	83.105027	12.703061	2.921978	25.715698
5437	6253.381720	82.797371	12.791895	2.923065	24.953979
5439	6255.441264	82.477251	13.103390	2.926309	24.720630
5441	6257.501733	82.476895	13.055220	2.927983	25.351139
5443	6259.561669	82.504725	12.920993	2.930321	23.755041
5445	6261.621512	82.327679	13.023629	2.930531	24.410875
5447	6263.681399	82.102254	13.063746	2.934176	23.554822
5449	6265.742110	81.933849	13.154362	2.934151	24.336626
5451	6267.801551	82.112587	13.023246	2.934718	23.408248
5453	6269.862035	81.772663	13.092943	2.937225	24.260368
5455	6271.922116	81.777440	13.126818	2.938431	24.508509
5457	6273.982054	81.838899	13.049673	2.940370	24.612271
5459	6276.042490	81.429404	13.270525	2.944088	23.492551
5461	6278.102541	81.223965	13.193607	2.945374	23.732351
5463	6280.162995	81.099957	13.298797	2.946667	23.329681
5465	6282.223072	80.977919	13.260760	2.949104	25.406264
5467	6284.283870	80.792631	13.352877	2.951229	23.962481
5469	6286.343883	80.699827	13.541250	2.953567	23.515172
5471	6288.404020	80.958505	13.276318	2.953687	22.811671
5473	6290.464285	80.735508	13.376930	2.955377	22.869251
5475	6292.524142	80.596099	13.435888	2.958004	22.498625
5477	6294.584409	80.561004	13.372388	2.961220	23.290625
5479	6296.644235	80.092150	13.652064	2.963414	23.391463
5481	6298.704265	80.093653	13.548142	2.965054	22.997365
5483	6300.764304	80.291767	13.453133	2.964270	22.554289
5485	6302.824457	79.769768	13.573136	2.967502	22.868279
5487	6304.883710	79.883581	13.558732	2.969625	22.649141
5489	6306.943884	79.716094	13.563489	2.970087	22.403922
5491	6309.003363	79.511748	13.597791	2.972228	22.866657
5493	6311.063437	79.237384	13.640793	2.974282	22.549080
5495	6313.122877	79.326751	13.657416	2.974902	22.446622
5497	6315.182609	79.493740	13.598115	2.977078	21.940531
5499	6317.242439	79.232440	13.644986	2.978061	22.027224
5501	6319.302107	79.044638	13.674077	2.981609	22.375435
5503	6321.362294	79.159319	13.656222	2.982447	22.041821
5505	6323.421830	78.857638	13.680959	2.984984	22.514769
5507	6325.481880	78.318644	13.909770	2.987720	21.426003
5509	6327.541710	78.643979	13.793068	2.987425	21.831857
5511	6329.601507	78.878127	13.684347	2.989212	21.606500
5513	6331.661355	78.607042	13.837067	2.991577	21.393103
5515	6333.721683	78.470072	13.764379	2.993653	21.703710
5517	6335.781564	78.374969	13.767489	2.994247	21.914810
5519	6337.841551	78.189360	13.794223	2.996439	21.350213
5521	6339.901618	77.826836	13.908164	2.999388	21.446351
5523	6341.961597	77.861927	13.860136	3.000699	21.574559
5525	6344.021807	77.947371	13.864177	3.002252	21.931126
5527	6346.081919	77.138496	14.138134	3.006493	21.053543
5529	6348.142180	77.361996	14.111864	3.007534	21.167590
5531	6350.202637	77.452461	13.971103	3.008808	21.251727
5533	6352.262415	77.264747	14.056724	3.010389	21.544261
5535	6354.322660	77.189690	14.069876	3.011919	21.316866
5537	6356.382477	76.862744	14.125961	3.015334	21.016832
5539	6358.443037	76.889696	14.211284	3.017697	21.161709
5541	6360.502917	76.834394	14.157838	3.018007	21.022106
5543	6362.562852	76.754413	14.131408	3.020936	20.963998
5545	6364.622973	76.471259	14.162859	3.021966	21.405484
5547	6366.682694	76.308576	14.247854	3.025644	20.914587
5549	6368.742584	76.504453	14.218281	3.025703	20.535045
5551	6370.802363	76.295034	14.246698	3.027401	20.642730
5553	6372.862643	76.063263	14.308523	3.029523	20.779534
5555	6374.921974	75.909225	14.325934	3.032637	20.521505
5557	6376.981812	75.885541	14.376042	3.033746	20.674371
5559	6379.041355	75.995537	14.309235	3.033318	20.043452
5561	6381.101090	75.555098	14.368761	3.036416	20.308145
5563	6383.161186	75.359162	14.429218	3.039454	19.916851
5565	6385.220686	75.552087	14.401593	3.041111	20.242170
5567	6387.280359	75.439782	14.414876	3.043727	20.160378
5569	6389.340023	75.326128	14.494559	3.045656	20.261337
5571	6391.400451	75.420741	14.410681	3.046146	19.509426
5573	6393.460034	75.227116	14.460519	3.047642	19.928388
5575	6395.519697	74.968647	14.543475	3.050386	19.572749
5577	6397.579706	75.039923	14.486702	3.052641	20.282817
5579	6399.639773	74.830861	14.565879	3.053677	18.956299
5581	6401.699545	75.041589	14.490347	3.055260	19.206955
5583	6403.759172	74.590927	14.569182	3.056438	19.238685
5585	6405.819571	74.400637	14.583061	3.060413	19.557824
5587	6407.879615	74.363704	14.675895	3.062719	19.375497
5589	6409.939716	74.225077	14.674949	3.062873	18.786343
5591	6411.999727	74.056084	14.717079	3.065591	18.609949
5593	6414.059208	74.197760	14.690525	3.067638	18.947840
5595	6416.119943	73.763947	14.744204	3.068939	18.994180
5597	6418.180038	73.756551	14.757438	3.071792	19.085717
5599	6420.239849	73.589028	14.846682	3.074746	18.414224
5601	6422.300306	73.614565	14.836856	3.074450	19.021924
5603	6424.359802	73.454136	14.822571	3.076788	18.312877
5605	6426.420146	73.490977	14.783926	3.078734	18.501289
5607	6428.480111	73.020647	14.876347	3.082245	18.628145
5609	6430.540077	73.320193	14.859197	3.083823	18.937246
5611	6432.600110	72.876640	14.919414	3.084240	18.368063
5613	6434.660096	72.790100	14.927876	3.086621	18.463022
5615	6436.719983	72.783411	14.942629	3.089619	17.816288
5617	6438.780031	72.503684	15.003024	3.091673	18.293905
5619	6440.840048	72.687336	14.955129	3.094216	18.611927
5621	6442.899055	72.534240	14.976345	3.094528	17.973381
5623	6444.959782	72.231845	15.009315	3.096976	17.812875
5625	6447.018480	72.514355	14.963387	3.099029	18.196615
5627	6449.078899	72.169569	14.995467	3.100873	18.082674
5629	6451.138509	72.088323	15.050701	3.103372	18.524839
5631	6453.198093	72.305110	14.983746	3.104002	17.611400
5633	6455.258057	71.809281	15.121023	3.105796	18.378152
5635	6457.317440	71.943022	15.049535	3.107898	18.035756
5637	6459.377342	71.752949	15.075873	3.111129	17.925461
5639	6461.436945	71.594406	15.134036	3.112093	18.024682
5641	6463.496390	71.645956	15.088028	3.113998	17.923097
5643	6465.556194	71.692558	15.093059	3.115483	17.523949
5645	6467.616413	71.318008	15.168476	3.117988	18.063863
5647	6469.676347	71.146931	15.179943	3.120563	17.031884
5649	6471.735847	71.010917	15.228453	3.121720	17.502906
5651	6473.796015	71.159004	15.202745	3.123230	17.291027
5653	6475.856237	70.771234	15.264405	3.125272	17.290969
5655	6477.915452	70.586427	15.268062	3.128367	17.069067
5657	6479.976515	70.581213	15.247802	3.130603	17.141569
5659	6482.035659	70.490377	15.310881	3.131413	16.967487
5661	6484.096311	70.249477	15.353134	3.133970	17.152449
5663	6486.155690	70.564709	15.289317	3.135692	16.651596
5665	6488.215950	70.171298	15.333190	3.138264	17.386413
5667	6490.276152	70.135280	15.402974	3.140117	16.504867
5669	6492.336187	70.062316	15.385283	3.141914	16.438109
5671	6494.396692	69.659254	15.457171	3.144758	16.526100
5673	6496.456091	69.798838	15.427857	3.146306	16.682633
5675	6498.516532	69.453553	15.469266	3.149030	16.638727
5677	6500.575776	69.670144	15.443722	3.149839	16.209130
5679	6502.636077	69.281386	15.535957	3.152488	16.247878
5681	6504.695883	69.341198	15.521343	3.154479	16.431738
5683	6506.755821	69.036896	15.578208	3.157417	16.236499
5685	6508.815253	69.104485	15.528511	3.157494	16.511659
5687	6510.875189	68.831192	15.593662	3.160325	16.476088
5689	6512.934877	68.789631	15.570331	3.163843	16.123380
5691	6514.994689	68.832687	15.586507	3.164356	16.364011
5693	6517.054119	68.532434	15.673939	3.168026	16.247453
5695	6519.113826	68.661038	15.648952	3.169136	16.359697
5697	6521.173527	68.232387	15.719759	3.170850	15.772630
5699	6523.233043	68.443504	15.714828	3.173120	15.574594
5701	6525.292577	68.195159	15.776613	3.174086	15.307581
5703	6527.352224	68.109304	15.777243	3.177010	15.786237
5705	6529.412163	68.122527	15.736606	3.178928	15.158470
5707	6531.471489	68.074409	15.790642	3.180038	15.374790
5709	6533.531265	67.646292	15.850138	3.183184	15.487842
5711	6535.591474	67.928778	15.802518	3.183783	15.486738
5713	6537.650445	67.627073	15.879859	3.186224	15.868891
5715	6539.711269	66.861947	17.649172	3.115682	15.518301
5717	6541.770069	67.226679	15.934429	3.190579	15.465926
5719	6543.830496	67.316563	15.912923	3.193091	15.810385
5721	6545.890350	67.226047	15.932467	3.194414	15.133668
5723	6547.949974	67.303043	15.880948	3.196308	15.000710
5725	6550.010408	66.869295	16.021910	3.199527	15.385679
5727	6552.070169	66.895040	16.009997	3.200435	14.866546
5729	6554.130065	66.743831	16.006464	3.203425	15.268551
5731	6556.190316	66.472265	16.071620	3.205358	15.150418
5733	6558.250391	69.369491	15.321803	3.195008	15.222048
5735	6560.309903	66.508585	16.059092	3.209570	14.521453
5737	6562.370400	66.484910	16.048758	3.211855	14.376339
5739	6564.430342	66.281219	16.103159	3.214524	14.766112
5741	6566.490166	66.024330	16.144538	3.215921	14.673405
5743	6568.550332	66.218891	16.095846	3.218379	14.948164
5745	6570.609858	66.138343	16.141328	3.220406	14.650534
5747	6572.669632	65.716535	16.180561	3.222395	14.732971
5749	6574.729609	65.646100	16.210182	3.225264	14.526606
5751	6576.789579	65.779706	16.220712	3.226092	14.426750
5753	6578.848429	65.382729	16.271306	3.228785	14.466609
5755	6580.909053	65.688078	16.215975	3.230930	14.191984
5757	6582.967741	65.426163	16.271458	3.231687	13.996884
5759	6585.028517	65.209090	16.290544	3.233472	14.097202
5761	6587.086872	67.834023	15.621980	3.223591	13.985884
5763	6589.146680	65.361078	16.275455	3.238381	14.817825
5765	6591.206450	64.923691	16.374461	3.240776	14.181903
5767	6593.265957	64.947621	16.383540	3.243000	13.978416
5769	6595.326056	64.737320	16.397429	3.246160	14.389095
5771	6597.385454	64.677699	16.390831	3.247164	14.072406
5773	6599.445082	64.644231	16.407800	3.249182	14.074675
5775	6601.505135	65.590595	16.155265	3.259722	14.216406
5777	6603.564734	64.365431	16.465071	3.253191	14.056940
5779	6605.623638	64.054713	16.517358	3.256823	14.079607
5781	6607.684496	64.285790	16.446082	3.258125	13.751241
5783	6609.743422	64.187555	16.497316	3.259324	13.726318
5785	6611.803959	63.855623	16.545733	3.261798	13.432081
5787	6613.864022	63.744869	16.518318	3.263984	13.362533
5789	6615.923404	63.699311	16.552982	3.265602	13.972523
5791	6617.983532	63.851979	16.518718	3.267823	13.404548
5793	6620.043464	63.768592	16.512842	3.268869	13.527558
5795	6622.103244	63.386012	16.605263	3.271977	13.351358
5797	6624.163420	63.327902	16.551417	3.274396	13.109828
5799	6626.223395	63.256549	16.553980	3.276368	13.265835
5801	6628.283206	63.136539	16.623254	3.278981	13.347563
5803	6630.343607	63.117030	16.563151	3.281530	13.347014
5805	6632.402896	63.037630	16.594967	3.283509	13.054762
5807	6634.462619	62.800483	16.631233	3.285279	13.012393
5809	6636.522411	62.712668	16.624573	3.288278	13.250220
5811	6638.582409	62.699026	16.642219	3.290846	13.107883
5813	6640.642644	62.716528	16.654918	3.292355	13.156200
5815	6642.701764	62.494198	16.703281	3.293901	12.829634
5817	6644.762069	62.362025	16.691517	3.297319	13.198526
5819	6646.821456	62.185294	16.758198	3.298703	12.950979
5821	6648.880829	62.059162	16.776063	3.300917	12.728749
5823	6650.940440	62.226046	16.764430	3.303116	12.399161
5825	6653.000761	62.151145	16.774422	3.303954	12.626547
5827	6655.059557	61.958792	16.783572	3.306732	12.594713
5829	6657.119835	61.770730	16.851101	3.308469	13.184687
5831	6659.179382	61.713043	16.825095	3.311297	12.691126
5833	6661.238805	61.588126	16.889888	3.312843	12.441124
5835	6663.298493	61.261797	16.925159	3.316301	12.256178
5837	6665.357631	61.522010	16.855410	3.318425	11.908918
5839	6667.417746	61.351862	16.861465	3.320877	12.528866
5841	6669.477307	61.141433	16.935776	3.322574	12.551632
5843	6671.537022	61.119364	16.926574	3.324560	12.477040
5845	6673.597031	61.014358	16.948359	3.326275	11.819074
5847	6675.656366	60.885921	16.973678	3.329051	11.998850
5849	6677.716587	60.808879	17.000135	3.330484	12.015431
5851	6679.776672	60.704469	16.988228	3.333359	11.930104
5853	6681.835805	60.641041	17.010063	3.335197	12.012967
5855	6683.895704	60.516193	17.037708	3.337261	11.995312
5857	6685.955718	60.355928	17.021326	3.340068	11.575338
5859	6688.016161	60.351031	17.026162	3.342825	11.765936
5861	6690.075084	60.167867	17.034246	3.345754	12.080522
5863	6692.135819	60.149008	17.044626	3.347403	11.809419
5865	6694.195930	59.842470	17.081567	3.350412	11.721083
5867	6696.255135	60.010965	17.074474	3.351615	11.619515
5869	6698.315439	59.859878	17.107629	3.353556	11.749168
5871	6700.375270	59.550065	17.141303	3.356968	11.344101
5873	6702.434719	59.796393	17.088188	3.357907	11.968460
5875	6704.494300	59.458550	17.121653	3.361755	11.491974
5877	6706.554941	59.669982	17.090727	3.363341	11.470566
5879	6708.614451	59.434140	17.137266	3.366006	11.521707
5881	6710.674235	59.163416	17.171164	3.368526	11.579878
5883	6712.733899	59.190583	17.193321	3.371394	11.344337
5885	6714.793992	59.144772	17.160930	3.372979	11.138003
5887	6716.852451	59.058392	17.171778	3.375101	11.152073
5889	6718.913319	58.799427	17.197012	3.378120	11.083110
5891	6720.971317	59.004254	17.184994	3.378856	11.568003
5893	6723.031610	58.782122	17.206278	3.381565	11.009308
5895	6725.091333	58.618156	17.244845	3.383246	10.927650
5897	6727.150998	58.589382	17.245249	3.386474	10.751774
5899	6729.210888	58.417280	17.225354	3.388943	10.902328
5901	6731.270336	58.420815	17.223904	3.391645	10.982277
5903	6733.330087	58.403735	17.239761	3.393488	11.128886
5905	6735.389688	58.094906	17.273907	3.396821	10.936158
5907	6737.450129	58.123376	17.254470	3.398967	10.481274
5909	6739.508700	58.136509	17.262067	3.400426	11.270921
5911	6741.568603	57.826772	17.321073	3.403653	10.593940
5913	6743.629047	57.797295	17.275450	3.405433	10.709429
5915	6745.688422	57.870875	17.253427	3.407448	10.760671
5917	6747.748849	57.642274	17.303408	3.410362	10.874514
5919	6749.808315	57.479535	17.298003	3.412459	10.633431
5921	6751.868704	57.513801	17.275592	3.414736	10.484411
5923	6753.928342	57.395384	17.268612	3.416255	10.454918
5925	6755.987950	57.282476	17.301666	3.418500	10.102903
5927	6758.047852	57.099316	17.307537	3.421130	10.928543
5929	6760.107831	57.015247	17.310769	3.423826	10.341137
5931	6762.168069	56.951132	17.279270	3.426374	10.248854
5933	6764.227151	56.930170	17.267702	3.428932	10.462456
5935	6766.287343	56.828417	17.293192	3.430860	10.344181
5937	6768.347656	56.647985	17.270651	3.434302	10.048145
5939	6770.406752	56.624878	17.297010	3.436878	10.259055
5941	6772.467192	56.603078	17.270209	3.438011	10.456230
5943	6774.527072	56.484391	17.276857	3.439951	10.182796
5945	6776.586902	56.368953	17.323157	3.442530	10.052374
5947	6778.645269	56.153569	17.299142	3.445617	10.160585
5949	6780.706427	56.288069	17.284842	3.446897	9.614335
5951	6782.765870	56.056899	17.309023	3.449889	10.160862
5953	6784.824579	55.894647	17.322011	3.452974	9.794440
5955	6786.884078	55.982755	17.282870	3.453840	9.742786
5957	6788.944138	55.743290	17.323934	3.457069	9.842106
