crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	49.960403	5002	0.000000
281474976710655.000000	49.469666	5003	0.000000
281474976710655.000000	43.180786	5004	0.000000
281474976710655.000000	33.057037	5005	0.000000
281474976710655.000000	40.085911	5006	0.000000
281474976710655.000000	54.500877	5007	0.000000
281474976710655.000000	54.361362	5008	0.000000
281474976710655.000000	48.447819	5009	0.000000
281474976710655.000000	43.605392	5010	0.000000
281474976710655.000000	48.337994	5011	0.000000
281474976710655.000000	40.171410	5012	0.000000
281474976710655.000000	47.038368	5013	0.000000
281474976710655.000000	48.439613	5014	0.000000
281474976710655.000000	64.807381	5015	0.000000
281474976710655.000000	50.063320	5016	0.000000
281474976710655.000000	46.490582	5017	0.000000
281474976710655.000000	45.830360	5018	0.000000
281474976710655.000000	54.394260	5019	0.000000
281474976710655.000000	48.057766	5020	0.000000
281474976710655.000000	50.398289	5021	0.000000
281474976710655.000000	46.848408	5022	0.000000
281474976710655.000000	47.454117	5023	0.000000
281474976710655.000000	65.765190	5024	0.000000
281474976710655.000000	46.769249	5025	0.000000
281474976710655.000000	49.023289	5026	0.000000
281474976710655.000000	47.012928	5027	0.000000
281474976710655.000000	39.128582	5028	0.000000
281474976710655.000000	36.572105	5029	0.000000
281474976710655.000000	36.251514	5030	0.000000
281474976710655.000000	47.003338	5031	0.000000
281474976710655.000000	51.980270	5032	0.000000
281474976710655.000000	39.524353	5033	0.000000
281474976710655.000000	46.852509	5034	0.000000
281474976710655.000000	39.241261	5035	0.000000
281474976710655.000000	46.221180	5036	0.000000
281474976710655.000000	46.489841	5037	0.000000
281474976710655.000000	46.097675	5038	0.000000
281474976710655.000000	47.679352	5039	0.000000
281474976710655.000000	48.554783	5040	0.000000
281474976710655.000000	61.316509	5041	0.000000
281474976710655.000000	30.737530	5042	0.000000
281474976710655.000000	43.799011	5043	0.000000
281474976710655.000000	43.068962	5044	0.000000
281474976710655.000000	49.644123	5045	0.000000
281474976710655.000000	38.540741	5046	0.000000
281474976710655.000000	40.511776	5047	0.000000
281474976710655.000000	34.915779	5048	0.000000
281474976710655.000000	50.591648	5049	0.000000
