time (s)	det(V)
2134.749572	-0.620615	
2134.751572	-0.595743	
2134.753572	-0.567179	
2134.755572	-0.542453	
2134.757572	-0.514523	
2134.761571	-0.487549	
2134.765572	-0.441301	
2134.767572	-0.403642	
2134.769572	-0.383873	
2134.771571	-0.362915	
2134.773570	-0.346166	
2134.777571	-0.322890	
2134.779572	-0.288745	
2134.781572	-0.270798	
2134.783571	-0.259802	
2134.785572	-0.245646	
2134.787572	-0.230206	
2134.789572	-0.219199	
2134.791573	-0.204207	
2134.793572	-0.189827	
2134.795571	-0.178374	
2134.797572	-0.166884	
2134.799571	-0.158931	
2134.803571	-0.151694	
2134.805572	-0.134720	
2134.807570	-0.123869	
2134.809571	-0.112229	
2134.811571	-0.105448	
2134.813572	-0.097377	
2134.815572	-0.090102	
2134.817571	-0.088375	
2134.819572	-0.084655	
2134.821572	-0.077966	
2134.823572	-0.074837	
2134.827572	-0.065787	
2134.829572	-0.054367	
2134.831572	-0.048116	
2134.833572	-0.047170	
2134.835571	-0.046797	
2134.839571	-0.041727	
2134.841572	-0.036775	
2134.843572	-0.030985	
2134.847572	-0.029612	
2134.849574	-0.022668	
2134.851571	-0.023510	
2134.853572	-0.020692	
2134.855572	-0.020516	
2134.857572	-0.017976	
2134.861572	-0.014718	
2134.865572	-0.010374	
2134.867573	-0.010297	
2134.869572	-0.008932	
2134.871571	-0.007824	
2134.873572	-0.008228	
2134.877571	-0.003185	
2134.879572	-0.003245	
2134.881572	-0.000916	
2134.885572	-0.003374	
2134.887571	-0.000747	
2134.889571	-0.002914	
2134.891571	0.000715	
2134.893572	0.004259	
2134.895573	0.004026	
2134.899573	0.004936	
2134.903572	0.000450	
2134.905570	0.002692	
2134.907572	0.003619	
2134.909571	0.007273	
2134.911572	0.006796	
2134.915571	0.007868	
2134.917572	0.004519	
2134.919572	0.003331	
2134.921571	0.003131	
2134.923572	0.003594	
2134.925572	0.008662	
2134.927572	0.009930	
2134.929571	0.009600	
2134.931572	0.011625	
2134.933572	0.008565	
2134.935574	0.004609	
2134.937572	0.006243	
2134.941572	0.003007	
2134.943572	0.009571	
2134.945572	0.009525	
2134.947572	0.012611	
2134.949571	0.010988	
2134.951572	0.007438	
2134.955571	0.008907	
2134.957571	0.005315	
2134.959571	0.008605	
2134.963572	0.008360	
2134.965571	0.011733	
2134.967571	0.008536	
2134.969573	0.007145	
2134.971572	0.007794	
2134.975571	0.006572	
2134.977572	0.008710	
2134.981572	0.008218	
2134.983571	0.008206	
2134.985571	0.006710	
2134.987570	0.008012	
2134.989572	0.004663	
2134.993571	0.007751	
2134.995573	0.006510	
2134.997570	0.009117	
2135.001572	0.007302	
2135.003572	0.006670	
2135.005572	0.005344	
2135.007571	0.005108	
2135.009572	0.008235	
2135.011571	0.007612	
2135.015572	0.007823	
2135.019572	0.002730	
2135.021571	0.004291	
2135.023571	0.002768	
2135.025573	0.006987	
2135.027572	0.007958	
2135.031571	0.006722	
2135.033571	0.002874	
2135.035572	0.000655	
2135.039572	0.001929	
2135.041572	0.003931	
2135.043572	0.006894	
2135.045571	0.005057	
2135.047572	0.007646	
2135.049571	0.006166	
2135.053572	0.001450	
2135.057572	-0.001287	
2135.059572	0.004876	
2135.061571	0.004974	
2135.063571	0.005502	
2135.065572	0.006010	
2135.069570	0.002380	
2135.071571	-0.000201	
2135.073572	-0.001311	
2135.077572	0.001907	
2135.079572	0.004229	
2135.081571	0.005930	
2135.083572	0.002464	
2135.085571	0.000691	
2135.087570	0.002328	
2135.091572	-0.002841	
2135.095572	0.002575	
2135.097571	0.005215	
2135.099572	0.003614	
2135.101572	0.000473	
2135.103571	0.001229	
2135.107571	-0.001426	
2135.109571	0.000700	
2135.111572	-0.000111	
2135.113571	0.001194	
2135.115573	0.002127	
2135.117572	-0.000268	
2135.119572	-0.000346	
2135.121571	-0.001002	
2135.123571	-0.002330	
2135.125572	0.001659	
2135.127571	-0.000538	
2135.129571	-0.000281	
2135.133571	0.000921	
2135.135572	-0.004004	
2135.137572	-0.001115	
2135.139571	-0.004157	
2135.141571	-0.000711	
2135.143572	0.001337	
2135.147570	-0.000158	
2135.149571	-0.002446	
2135.151573	-0.005467	
2135.155572	-0.004643	
2135.157571	-0.003901	
2135.159572	-0.000242	
2135.161572	-0.000986	
2135.163571	-0.000281	
2135.167571	0.000469	
2135.169572	-0.005966	
2135.173572	-0.006193	
2135.175571	-0.002273	
2135.177572	-0.001206	
2135.179571	-0.002396	
2135.181572	-0.000244	
2135.185570	-0.003652	
2135.187572	-0.006795	
2135.189572	-0.010092	
2135.193572	-0.006867	
2135.195571	-0.003356	
2135.197571	-0.000194	
2135.199571	-0.003275	
2135.201572	-0.006276	
2135.203572	-0.004845	
2135.207571	-0.008870	
2135.211572	-0.005278	
2135.213572	-0.002789	
2135.215572	-0.002127	
2135.217571	-0.006197	
2135.219572	-0.006765	
2135.223571	-0.006475	
2135.225572	-0.006541	
2135.227572	-0.006029	
2135.231573	-0.005898	
2135.233572	-0.006522	
2135.235571	-0.007842	
2135.237572	-0.007157	
2135.239572	-0.009890	
2135.241571	-0.006110	
2135.245571	-0.005652	
2135.249573	-0.004437	
2135.251572	-0.008805	
2135.253571	-0.007313	
2135.255572	-0.009753	
2135.257572	-0.009056	
2135.261570	-0.005356	
2135.263571	-0.007004	
2135.265571	-0.007495	
2135.269572	-0.010833	
2135.271572	-0.009128	
2135.273571	-0.010298	
2135.275572	-0.006886	
2135.277572	-0.005941	
2135.279571	-0.006107	
2135.283572	-0.005422	
2135.287573	-0.011499	
2135.289572	-0.012282	
2135.291572	-0.008519	
2135.293572	-0.005580	
2135.295572	-0.007852	
2135.299570	-0.003636	
2135.301572	-0.012072	
2135.303572	-0.010648	
2135.305571	-0.013509	
2135.307572	-0.010546	
2135.309574	-0.005978	
2135.311571	-0.006150	
2135.313571	-0.004894	
2135.315571	-0.005244	
2135.317572	-0.007870	
2135.319573	-0.009397	
2135.321571	-0.011586	
2135.325572	-0.011723	
2135.327572	-0.006271	
2135.329572	-0.004913	
2135.331571	-0.001969	
2135.333572	-0.005836	
2135.335572	-0.007201	
2135.337572	-0.004618	
2135.339572	-0.008554	
2135.341572	-0.006220	
2135.343571	-0.003042	
2135.345572	-0.004067	
2135.349572	-0.000277	
2135.351571	-0.002204	
2135.353571	-0.000421	
2135.355571	-0.001993	
2135.357573	0.000361	
2135.361570	0.004691	
2135.363571	0.005856	
2135.365572	0.006064	
2135.369573	0.003528	
2135.371572	0.008013	
2135.373571	0.008264	
2135.375572	0.014000	
2135.377572	0.016233	
2135.379572	0.017827	
2135.383572	0.020716	
2135.387572	0.017881	
2135.389572	0.022576	
2135.391571	0.029055	
2135.393572	0.034164	
2135.395572	0.034510	
2135.399571	0.041510	
2135.401572	0.039606	
2135.403572	0.044920	
2135.405571	0.045112	
2135.407572	0.052300	
2135.409572	0.060121	
2135.411571	0.064094	
2135.413573	0.069635	
2135.415572	0.074283	
2135.417571	0.076486	
2135.419571	0.079901	
2135.421572	0.084226	
2135.425571	0.088892	
2135.427572	0.106913	
2135.429572	0.114418	
2135.431572	0.124846	
2135.433572	0.127125	
2135.435572	0.133198	
2135.439571	0.143371	
2135.441571	0.160461	
2135.443572	0.171932	
2135.447572	0.180561	
2135.449572	0.205235	
2135.451572	0.213522	
2135.453572	0.227493	
2135.455572	0.238254	
2135.457571	0.254009	
2135.461572	0.270721	
2135.465572	0.302858	
2135.467572	0.335648	
2135.469572	0.354668	
2135.471571	0.373712	
2135.473572	0.391383	
2135.477571	0.411819	
2135.479571	0.456403	
2135.481572	0.482380	
2135.485572	0.503416	
2135.487572	0.558753	
2135.489572	0.584345	
2135.491572	0.616677	
2135.493571	0.649410	
2135.495571	0.679133	
2135.499572	0.713295	
2135.503572	0.772249	
2135.505571	0.841392	
2135.507571	0.877786	
2135.509576	0.916610	
2135.511572	0.950124	
2135.515571	0.987090	
2135.517572	1.049628	
2135.519571	1.082965	
2135.521572	1.115598	
2135.523572	1.148695	
2135.525572	1.184043	
2135.527572	1.213452	
2135.529571	1.235132	
2135.531572	1.263479	
2135.533572	1.283589	
2135.535572	1.301196	
2135.537571	1.322144	
2135.539574	1.335960	
2135.543572	1.355364	
2135.545572	1.377274	
2135.547571	1.386656	
2135.549572	1.386863	
2135.551572	1.384892	
2135.555571	1.383790	
2135.557572	1.369202	
2135.559572	1.362046	
2135.563572	1.348802	
2135.565572	1.318508	
2135.567571	1.294446	
2135.569572	1.271151	
2135.571572	1.246739	
2135.573571	1.222852	
2135.577572	1.201094	
2135.581572	1.140857	
2135.583572	1.072841	
2135.585572	1.037668	
2135.587572	1.004069	
2135.589572	0.964160	
2135.593570	0.930860	
2135.595571	0.854050	
2135.597571	0.818662	
2135.599572	0.776165	
2135.601572	0.735949	
2135.603572	0.697281	
2135.605572	0.654984	
2135.607571	0.617089	
2135.609572	0.581253	
2135.611572	0.539376	
2135.613571	0.500273	
2135.615572	0.457278	
2135.617572	0.414515	
2135.621572	0.377916	
2135.623572	0.295371	
2135.625571	0.258262	
2135.627572	0.216781	
2135.629572	0.175631	
2135.633570	0.135620	
2135.635572	0.042377	
2135.637574	-0.000125	
2135.641572	-0.048697	
2135.643572	-0.126986	
2135.645571	-0.172231	
2135.647572	-0.213230	
2135.649573	-0.261657	
2135.651571	-0.308385	
2135.655572	-0.353514	
2135.659572	-0.439468	
2135.661572	-0.521130	
2135.663572	-0.563863	
2135.665572	-0.607896	
2135.667571	-0.655668	
2135.671571	-0.697185	
2135.673571	-0.786455	
2135.675572	-0.824380	
2135.677571	-0.864471	
2135.679572	-0.904244	
2135.681572	-0.938570	
2135.683573	-0.981366	
2135.685575	-1.019858	
2135.687572	-1.053986	
2135.689572	-1.090177	
2135.691571	-1.119668	
2135.697571	-1.179887	
2135.699572	-1.229311	
2135.701572	-1.250858	
2135.703571	-1.266719	
2135.705572	-1.289104	
2135.709571	-1.303256	
2135.711571	-1.331185	
2135.713573	-1.338165	
2135.717572	-1.346586	
2135.719572	-1.355673	
2135.721572	-1.356704	
2135.723572	-1.355220	
2135.725571	-1.346848	
2135.729571	-1.338444	
2135.733571	-1.316908	
2135.735572	-1.291315	
2135.737572	-1.272487	
2135.739572	-1.256838	
2135.741572	-1.237066	
2135.743571	-1.213832	
2135.745572	-1.190601	
2135.747572	-1.162235	
2135.749572	-1.140188	
2135.753572	-1.115183	
2135.755573	-1.059019	
2135.757572	-1.026229	
2135.759572	-0.991351	
2135.761572	-0.962031	
2135.763571	-0.928109	
2135.765572	-0.897372	
2135.767572	-0.868554	
2135.769572	-0.838170	
2135.773572	-0.807497	
2135.775571	-0.742966	
2135.777572	-0.709760	
2135.779572	-0.679325	
2135.781572	-0.647670	
2135.783572	-0.624769	
2135.785573	-0.596873	
2135.787571	-0.568082	
2135.789570	-0.546211	
2135.791572	-0.516422	
2135.795572	-0.489786	
2135.797572	-0.440961	
2135.799572	-0.423643	
2135.801572	-0.405331	
2135.803571	-0.384416	
2135.805572	-0.366884	
2135.809571	-0.345454	
2135.811571	-0.309338	
2135.813571	-0.290011	
2135.817572	-0.274473	
2135.819571	-0.245720	
2135.821571	-0.233016	
2135.823572	-0.220462	
2135.825571	-0.204463	
2135.827571	-0.192144	
2135.831572	-0.182811	
2135.835572	-0.164479	
2135.837572	-0.144487	
2135.839572	-0.138340	
2135.841571	-0.126424	
2135.843572	-0.117322	
2135.847572	-0.110968	
2135.849572	-0.099425	
2135.851571	-0.095791	
2135.853572	-0.088847	
2135.855572	-0.085857	
2135.857571	-0.077429	
2135.859572	-0.068201	
2135.861572	-0.066675	
2135.863572	-0.059590	
2135.865572	-0.055851	
2135.867572	-0.057381	
2135.869573	-0.054242	
2135.873572	-0.050871	
2135.875572	-0.042352	
2135.877572	-0.037746	
2135.879572	-0.034699	
2135.881572	-0.029691	
2135.883571	-0.032627	
2135.885572	-0.030777	
2135.887572	-0.028513	
2135.889572	-0.030274	
2135.891570	-0.024462	
2135.893572	-0.020799	
2135.897572	-0.020500	
2135.899572	-0.014661	
2135.901572	-0.016396	
2135.903572	-0.013502	
2135.905573	-0.015611	
2135.909570	-0.011747	
2135.911571	-0.010095	
2135.913572	-0.006409	
2135.917573	-0.006907	
2135.919572	-0.005644	
2135.921571	-0.005401	
2135.923572	-0.005774	
2135.925572	-0.001352	
2135.929570	0.000542	
2135.931572	0.000704	
2135.935572	-0.003652	
2135.937572	-0.000270	
2135.939572	-0.002053	
2135.941572	0.002873	
2135.943572	0.004466	
2135.947570	0.003671	
2135.949571	0.001654	
2135.951571	0.000081	
2135.955572	0.001799	
2135.957572	0.003320	
2135.959571	0.007324	
2135.961571	0.005712	
2135.963572	0.007861	
2135.965572	0.008172	
2135.969572	0.002733	
2135.973572	0.002805	
2135.975572	0.007391	
2135.977571	0.007927	
2135.979572	0.008329	
2135.981572	0.010007	
2135.985570	0.005929	
2135.987573	0.003908	
2135.989571	0.000632	
2135.991572	0.006215	
2135.995571	0.007077	
2135.997573	0.011481	
2135.999572	0.007629	
2136.001572	0.004668	
2136.003572	0.007124	
2136.007572	0.001887	
2136.011572	0.007124	
2136.013572	0.009950	
2136.015572	0.008674	
2136.017572	0.005116	
2136.019572	0.006234	
2136.023571	0.004734	
2136.025572	0.005494	
2136.027572	0.005572	
2136.029572	0.005383	
2136.031572	0.008548	
2136.033572	0.005172	
2136.035572	0.004589	
2136.037571	0.004958	
2136.039572	0.001978	
2136.041571	0.006389	
2136.043571	0.005535	
2136.045571	0.003839	
2136.049571	0.006534	
2136.051572	0.001832	
2136.053572	0.004520	
2136.055571	0.001215	
2136.057572	0.003722	
2136.059571	0.006166	
2136.061572	0.004960	
2136.063572	0.006573	
2136.065572	0.004198	
2136.067572	0.000140	
2136.069571	0.001094	
2136.073572	0.000013	
2136.075573	0.004524	
2136.077571	0.005591	
2136.079572	0.005038	
2136.081572	0.006331	
2136.085571	0.002829	
2136.087571	-0.000009	
2136.089572	-0.002574	
2136.093572	0.001757	
2136.095572	0.003263	
2136.097572	0.007304	
2136.099572	0.003271	
2136.101572	0.001683	
2136.103572	0.002090	
2136.107572	-0.002971	
2136.111572	0.002422	
2136.113571	0.005119	
2136.115572	0.004388	
2136.117572	0.000432	
2136.119572	0.001451	
2136.123571	0.000079	
2136.125571	0.001107	
2136.127571	0.000999	
2136.131572	0.000962	
2136.133572	0.000803	
2136.135572	-0.000203	
2136.137572	0.000610	
2136.139572	-0.002473	
2136.141572	0.002174	
2136.145571	0.001228	
2136.149573	0.003310	
2136.151572	-0.000584	
2136.153571	0.000182	
2136.155572	-0.003316	
2136.157572	-0.000725	
2136.161570	0.002467	
2136.163572	0.000964	
2136.165572	-0.000688	
2136.167572	-0.004007	
2136.169572	-0.002491	
2136.171572	-0.002320	
2136.173570	-0.002742	
2136.175572	0.000580	
2136.177572	0.000524	
2136.179572	0.001331	
2136.181572	0.000266	
2136.183571	-0.004828	
2136.187571	-0.005441	
2136.189573	-0.006730	
2136.191572	-0.001517	
2136.193572	-0.000145	
2136.195573	-0.000975	
2136.197571	0.001691	
2136.199571	-0.002287	
2136.201572	-0.004712	
2136.203572	-0.005211	
2136.205572	-0.008979	
2136.207575	-0.005458	
2136.211572	-0.003229	
2136.213572	-0.000169	
2136.215571	-0.001465	
2136.217571	-0.004891	
2136.219571	-0.003882	
2136.223571	-0.005397	
2136.225572	-0.004563	
2136.227572	-0.004970	
2136.229572	-0.004037	
2136.231572	-0.002086	
2136.233572	-0.004354	
2136.235572	-0.005595	
2136.237572	-0.005128	
2136.239572	-0.008146	
2136.241572	-0.002922	
2136.243572	-0.003905	
2136.245571	-0.005099	
2136.249572	-0.003227	
2136.251572	-0.007498	
2136.253572	-0.005143	
2136.255573	-0.008200	
2136.257572	-0.005003	
2136.259571	-0.002329	
2136.261571	-0.003946	
2136.263572	-0.001516	
2136.265572	-0.005211	
2136.267571	-0.009195	
2136.269571	-0.007194	
2136.273572	-0.008374	
2136.275571	-0.003942	
2136.277571	-0.003709	
2136.279571	-0.002912	
2136.281572	-0.001968	
2136.285571	-0.005182	
2136.287571	-0.008794	
2136.289571	-0.010984	
2136.293572	-0.006746	
2136.295574	-0.004330	
2136.297571	-0.001098	
2136.299571	-0.005154	
2136.301572	-0.007220	
2136.303572	-0.005301	
2136.307571	-0.010223	
2136.311572	-0.005390	
2136.313573	-0.002400	
2136.315572	-0.003674	
2136.317573	-0.007044	
2136.319571	-0.006265	
2136.323571	-0.007815	
2136.325572	-0.006364	
2136.327571	-0.006714	
2136.331572	-0.006386	
2136.333572	-0.006230	
2136.335572	-0.006447	
2136.337572	-0.006264	
2136.339572	-0.009030	
2136.341577	-0.003134	
2136.345572	-0.003697	
2136.349572	-0.001635	
2136.351571	-0.005188	
2136.353572	-0.003148	
2136.355572	-0.005820	
2136.357572	-0.002988	
2136.361571	0.000690	
2136.363572	0.001128	
2136.365572	-0.000717	
2136.367571	-0.003380	
2136.369573	0.000555	
2136.371572	-0.000509	
2136.373572	0.001188	
2136.375572	0.004647	
2136.377572	0.005796	
2136.379572	0.007877	
2136.381572	0.008048	
2136.383572	0.004846	
2136.387571	0.005016	
2136.389572	0.006796	
2136.391571	0.013686	
2136.393572	0.015802	
2136.395572	0.016106	
2136.397571	0.020234	
2136.401571	0.018608	
2136.403571	0.020881	
2136.405571	0.018511	
2136.409572	0.023681	
2136.411571	0.031019	
2136.413571	0.036769	
2136.415571	0.037113	
2136.417572	0.036334	
2136.421570	0.040927	
2136.423572	0.043637	
2136.427572	0.049793	
2136.429571	0.059275	
2136.431573	0.064467	
2136.433572	0.064715	
2136.435572	0.068164	
2136.439571	0.073376	
2136.441571	0.083602	
2136.443572	0.089399	
2136.447572	0.093799	
2136.449572	0.106981	
2136.451572	0.112539	
2136.453572	0.120297	
2136.455572	0.124175	
2136.457572	0.135232	
2136.461571	0.144347	
2136.465572	0.162535	
2136.467570	0.179166	
2136.469574	0.190663	
2136.471573	0.200289	
2136.473571	0.212166	
2136.477570	0.227633	
2136.479571	0.252762	
2136.481572	0.268648	
2136.483572	0.280094	
2136.485575	0.296503	
2136.489571	0.330141	
2136.491572	0.352186	
2136.493572	0.372720	
2136.495570	0.390399	
2136.497571	0.409702	
2136.501573	0.425936	
2136.503572	0.472390	
2136.505572	0.494482	
2136.507572	0.524524	
2136.509572	0.554112	
2136.511571	0.579389	
2136.513572	0.611581	
2136.515572	0.638923	
2136.517572	0.662871	
2136.519572	0.695096	
2136.521572	0.725877	
2136.525572	0.757910	
2136.527572	0.829705	
2136.529572	0.864363	
2136.531572	0.899784	
2136.533572	0.931203	
2136.537571	0.964435	
2136.539572	1.028087	
2136.541573	1.066046	
2136.545572	1.100445	
2136.547572	1.167983	
2136.549571	1.193683	
2136.551572	1.217942	
2136.553572	1.241949	
2136.555572	1.263758	
2136.559572	1.288815	
2136.563571	1.330965	
2136.565572	1.365502	
2136.567572	1.373691	
2136.569570	1.383772	
2136.571571	1.388839	
2136.575570	1.392941	
2136.577571	1.394860	
2136.579571	1.390333	
2136.581572	1.385108	
2136.583572	1.373148	
2136.585572	1.361306	
2136.587571	1.347110	
2136.589572	1.326390	
2136.591572	1.312310	
2136.593572	1.291633	
2136.595572	1.264194	
2136.597572	1.242172	
2136.599571	1.214690	
2136.603572	1.184229	
2136.605571	1.120546	
2136.607571	1.088506	
2136.609572	1.055929	
2136.611572	1.018075	
2136.615571	0.983928	
2136.617572	0.899615	
2136.619572	0.861160	
2136.623572	0.818742	
2136.625571	0.743916	
2136.627572	0.702573	
2136.629572	0.661686	
2136.631571	0.621375	
2136.633572	0.576707	
2136.637572	0.532705	
2136.641572	0.446283	
2136.643572	0.376291	
2136.645572	0.334489	
2136.647571	0.293634	
2136.649572	0.247353	
2136.653570	0.203064	
2136.655571	0.114360	
2136.657571	0.076008	
2136.659571	0.035819	
2136.661572	-0.009564	
2136.663572	-0.046451	
2136.665572	-0.091721	
2136.667572	-0.138295	
2136.669571	-0.181651	
2136.671572	-0.226658	
2136.673572	-0.270861	
2136.675573	-0.311711	
2136.679571	-0.356834	
2136.681572	-0.438365	
2136.683572	-0.483454	
2136.685572	-0.528695	
2136.687572	-0.571858	
2136.689571	-0.618104	
2136.691571	-0.656503	
2136.693571	-0.698912	
2136.695573	-0.744158	
2136.697572	-0.783507	
2136.699572	-0.830443	
2136.703572	-0.873405	
2136.705571	-0.954426	
2136.707571	-0.989042	
2136.709572	-1.023233	
2136.711571	-1.060951	
2136.713572	-1.093187	
2136.715571	-1.130915	
2136.717571	-1.168038	
2136.719572	-1.199102	
2136.723572	-1.229113	
2136.725572	-1.270494	
2136.727571	-1.292940	
2136.729571	-1.313384	
2136.731571	-1.331949	
2136.733571	-1.352993	
2136.735571	-1.368558	
2136.737570	-1.380502	
2136.739571	-1.393059	
2136.741572	-1.394766	
2136.745571	-1.396750	
2136.747575	-1.393559	
2136.749573	-1.393748	
2136.751571	-1.388851	
2136.753572	-1.377993	
2136.755571	-1.369807	
2136.757572	-1.352381	
2136.759574	-1.333494	
2136.761572	-1.317964	
2136.765572	-1.295588	
2136.767572	-1.258948	
2136.769572	-1.236576	
2136.771571	-1.212119	
2136.773572	-1.183292	
2136.775572	-1.151661	
2136.777573	-1.120836	
2136.779573	-1.089443	
2136.783571	-1.060198	
2136.787572	-1.000857	
2136.789572	-0.935800	
2136.791573	-0.898481	
2136.793572	-0.863929	
2136.795572	-0.832219	
2136.799570	-0.796983	
2136.801572	-0.741396	
2136.803571	-0.709350	
2136.807572	-0.681000	
2136.809572	-0.614491	
2136.811572	-0.586739	
2136.813572	-0.555958	
2136.815572	-0.532261	
2136.819571	-0.508260	
2136.821570	-0.462502	
2136.825572	-0.438817	
2136.827572	-0.394174	
2136.829572	-0.371926	
2136.831572	-0.351095	
2136.833571	-0.335773	
2136.837570	-0.317682	
2136.839572	-0.286651	
2136.841572	-0.266102	
2136.845572	-0.249207	
2136.847572	-0.217575	
2136.849571	-0.209259	
2136.851572	-0.197794	
2136.853572	-0.185587	
2136.855572	-0.176904	
2136.859572	-0.164365	
2136.863572	-0.144903	
2136.865572	-0.124540	
2136.867574	-0.119943	
2136.869571	-0.111214	
2136.871572	-0.105972	
2136.875571	-0.097654	
2136.877572	-0.084959	
2136.879572	-0.077798	
2136.881572	-0.072919	
2136.883577	-0.070718	
2136.885572	-0.065716	
2136.887572	-0.060647	
2136.889572	-0.059072	
2136.891572	-0.050281	
2136.893572	-0.045296	
2136.895572	-0.044471	
2136.897573	-0.038955	
2136.901571	-0.040595	
2136.903572	-0.035036	
2136.905570	-0.034727	
2136.907571	-0.027892	
2136.909572	-0.023003	
2136.911571	-0.022693	
2136.915571	-0.016738	
2136.917571	-0.022179	
2136.919570	-0.019217	
2136.923572	-0.019858	
2136.925572	-0.009705	
2136.927572	-0.009177	
2136.929572	-0.006604	
2136.931572	-0.005638	
2136.935571	-0.007611	
2136.937572	-0.007440	
2136.941572	-0.009586	
2136.943571	-0.000566	
2136.945572	-0.000275	
2136.947571	0.003002	
2136.949572	-0.000563	
2136.953570	-0.001077	
2136.955571	-0.003756	
2136.957572	0.000402	
2136.961574	0.002886	
2136.963571	0.007784	
2136.965572	0.005666	
2136.967572	0.002459	
2136.969571	0.004625	
2136.973570	0.002944	
2136.975571	0.005501	
2136.979572	0.005991	
2136.981572	0.008902	
2136.983571	0.005718	
2136.985572	0.006351	
2136.987572	0.005556	
2136.991572	0.004689	
2136.993572	0.008503	
2136.995571	0.007029	
2136.999572	0.010295	
2137.001572	0.006277	
2137.003572	0.007914	
2137.005572	0.004849	
2137.007572	0.008871	
